# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.000591659     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.44875826e-01	(1.81232109e-01 1.11163021e-01 -3.68128008e-01)	19
0.000719941     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.45647656e-01	(1.81232175e-01 1.11163020e-01 -3.68111896e-01)	19
0.000873879     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46332110e-01	(1.81232271e-01 1.11163024e-01 -3.68092561e-01)	19
0.00105849      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46877168e-01	(1.81232411e-01 1.11163023e-01 -3.68069375e-01)	19
0.00127986      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47312011e-01	(1.81232614e-01 1.11163013e-01 -3.68041572e-01)	19
0.00154526      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47721469e-01	(1.81232909e-01 1.11163020e-01 -3.68008238e-01)	19
0.00186392      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47994395e-01	(1.81233336e-01 1.11163046e-01 -3.67968217e-01)	19
0.00224581      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47967335e-01	(1.81233953e-01 1.11163013e-01 -3.67920256e-01)	19
0.0027048       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47877504e-01	(1.81234906e-01 -1.11163077e-01 -3.67862877e-01)	21
0.00325454      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47746052e-01	(1.81236136e-01 1.11163078e-01 -3.67793579e-01)	19
0.00391274      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47035661e-01	(1.81237993e-01 1.11163185e-01 -3.67710931e-01)	19
0.00470043      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46025553e-01	(1.81240723e-01 -1.11163244e-01 -3.67612298e-01)	21
0.00564408      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.44106670e-01	(1.81244507e-01 1.11162674e-01 -3.67493575e-01)	19
0.00678102      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.42519304e-01	(1.81250069e-01 1.11163862e-01 -3.67350887e-01)	19
0.00815204      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.38365344e-01	(1.81258191e-01 -1.11162416e-01 -3.67179143e-01)	21
0.00979236      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.35209597e-01	(1.81269780e-01 -1.11165721e-01 -3.66973452e-01)	21
0.0117536       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.34426296e-01	(-1.71478901e-01 -1.08994210e-01 1.91037991e-01)	15
0.0141389       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46801417e-01	(-1.58513882e-01 -1.27279683e-01 1.91357471e-01)	15
0.0170013       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.53976924e-01	(-1.71419480e-01 1.08990869e-01 1.91694384e-01)	15
0.0203216       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.67142901e-01	(-1.58430076e-01 1.27265543e-01 1.92129376e-01)	11
0.0241163       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.82541963e-01	(-1.58363742e-01 -1.27277029e-01 1.92601387e-01)	15
0.0283326       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.89945575e-01	(-1.71217615e-01 -1.08952293e-01 1.93102892e-01)	15
0.0328125       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.22986014e-01	(-1.58169605e-01 1.27252930e-01 1.93676016e-01)	11
0.0372923       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.11967535e-01	(-1.70987388e-01 1.08920806e-01 1.94204261e-01)	15
0.0417721       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.63503511e-01	(-1.57908435e-01 -1.27242287e-01 1.94770526e-01)	15
0.045932        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.25722115e-01	(-1.89474810e-01 -7.15269709e-02 1.95262453e-01)	15
0.0504385       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.11833744e-01	(-1.26313077e-01 1.58493406e-01 1.95822106e-01)	11
0.0542517       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.51797514e-01	(1.73629090e-01 -1.58735526e-02 2.22292315e-02)	12
0.0584115       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.45825293e-01	(-1.25977772e-01 -1.58518543e-01 1.96765476e-01)	15
0.0621932       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.95453852e-01	(1.73981476e-01 -1.57558335e-02 2.31496244e-02)	12
0.0663951       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.23986470e-01	(-1.07051196e-01 1.71185898e-01 1.91348656e-01)	11
0.0697566       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.32655505e-01	(1.74359232e-01 1.56020726e-02 2.40088557e-02)	12
0.0735382       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.93110709e-01	(-1.25213114e-01 -1.58546303e-01 1.98504063e-01)	15
0.0773199       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.53922104e-01	(-8.18639403e-02 1.84305411e-01 1.92553273e-01)	11
0.079841        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.59231054e-01	(-5.00438896e-02 1.95519530e-01 1.92814269e-01)	11
0.082082        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.19653160e-01	(-6.86878182e-02 -1.90902770e-01 1.93081642e-01)	15
0.0846432       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.92339429e-01	(1.75220026e-01 -1.64417066e-02 2.56428796e-02)	12
0.0877165       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.80020379e+00	(-4.95471084e-02 1.94541711e-01 1.93669595e-01)	11
0.088741        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.04973127e+00	(-4.94793938e-02 1.94127182e-01 1.93779022e-01)	11
0.0896801       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.09533715e+00	(-7.52859659e-02 1.88346952e-01 2.00121342e-01)	11
0.0908278       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.29537048e+00	(-1.81341630e-02 1.99930789e-01 1.90980900e-01)	11
0.0921396       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.87588016e+00	(-1.80270285e-02 -2.05975481e-01 2.65623547e-02)	14
0.0927018       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.14124416e+00	(-1.79883123e-02 -2.06366106e-01 2.66214026e-02)	14
0.0932639       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.81664833e+00	(-1.79669517e-02 1.98504791e-01 1.91237165e-01)	11
0.0939385       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.38239305e+00	(-1.79199554e-02 1.98192186e-01 1.91307676e-01)	11
0.0946975       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.18927069e+00	(2.47033417e-02 -2.07655625e-01 2.05796820e-02)	14
0.0950516       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.46872531e+00	(-1.78242636e-02 -2.08064931e-01 2.06167304e-02)	14
0.0954331       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.76226657e+00	(-1.78147788e-02 1.96791389e-01 1.91463172e-01)	11
0.0958907       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.25638658e+00	(-1.77647981e-02 -2.08647387e-01 2.07037430e-02)	14
0.0963484       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.49555308e+01	(2.48203626e-02 -2.09404765e-01 1.45008352e-02)	0
0.0965773       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.06469434e+01	(2.48367278e-02 -2.09744640e-01 1.45244633e-02)	0
0.0968413       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.06761204e+00	(-1.77143380e-02 1.95070137e-01 1.91608788e-01)	11
0.0971582       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.20061131e+01	(2.48784225e-02 -2.10445794e-01 1.45843365e-02)	0
0.0974175       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.20509582e+01	(-1.76554661e-02 -2.11150964e-01 1.46112499e-02)	0
0.09757         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.17187732e+01	(2.49081079e-02 -2.11395188e-01 1.46266822e-02)	0
0.0977443       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.89125191e+00	(-1.76492654e-02 1.93424231e-01 1.91701679e-01)	11
0.0979502       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.45482633e+01	(5.62895842e-02 -2.06370880e-01 8.41554052e-03)	1
0.0980875       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.41674908e+01	(5.62995419e-02 -2.06906734e-01 8.42962119e-03)	1
0.0981887       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.17200588e+01	(5.63068870e-02 -2.07109579e-01 8.43999093e-03)	1
0.0983101       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.09334604e+00	(-1.76082132e-02 1.91873182e-01 1.91759709e-01)	11
0.0984518       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.20588518e+01	(5.04925558e-02 -2.08543510e-01 2.21696432e-03)	0
0.0985226       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.89943367e+01	(-5.63252371e-03 -2.13996658e-01 2.22453911e-03)	0
0.0985846       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.83646074e+01	(5.63355785e-02 -2.08724083e-01 -1.02694824e-02)	1
0.0986596       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.92506442e+01	(-1.75654094e-02 -2.14831400e-01 8.48862171e-03)	0
0.098744        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.00536926e+02	(5.05138185e-02 -2.10241052e-01 -4.00314831e-03)	0
0.0987836       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.95116339e+01	(5.05167063e-02 -2.10651177e-01 -3.99910506e-03)	0
0.0988219       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.25352847e+01	(5.63528542e-02 -2.10378695e-01 -1.64952231e-02)	1
0.0988676       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.53922082e+01	(2.50022654e-02 -2.16493581e-01 -3.99037051e-03)	0
0.0989195       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.71817804e+02	(4.45545254e-02 -2.12893580e-01 -1.02351814e-02)	0
0.0989438       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.52308178e+02	(4.45562968e-02 -2.13285447e-01 -1.02327067e-02)	0
0.0989686       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.80256402e+01	(5.63635342e-02 -2.12088359e-01 -2.27302441e-02)	0
