# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.000484757     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.44017098e-01	(1.81232064e-01 1.11163021e-01 -3.68141434e-01)	19
0.000591659     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.44883610e-01	(1.81232109e-01 1.11163021e-01 -3.68128008e-01)	19
0.000719941     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.45649361e-01	(1.81232175e-01 1.11163021e-01 -3.68111896e-01)	19
0.000873879     	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46316313e-01	(1.81232271e-01 1.11163022e-01 -3.68092561e-01)	19
0.00105849      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46880748e-01	(1.81232411e-01 1.11163021e-01 -3.68069375e-01)	19
0.00127986      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47343641e-01	(1.81232614e-01 1.11163021e-01 -3.68041572e-01)	19
0.00154526      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47702416e-01	(1.81232909e-01 1.11163021e-01 -3.68008238e-01)	19
0.00186392      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47938813e-01	(1.81233336e-01 1.11163022e-01 -3.67968218e-01)	19
0.00224581      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.48028238e-01	(1.81233953e-01 1.11163021e-01 -3.67920256e-01)	19
0.0027048       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47944047e-01	(1.81234847e-01 1.11163019e-01 -3.67862615e-01)	19
0.00325454      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47589982e-01	(1.81236136e-01 1.11163022e-01 -3.67793579e-01)	19
0.00391274      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.46922608e-01	(1.81237993e-01 1.11163024e-01 -3.67710931e-01)	19
0.00470043      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.45842065e-01	(1.81240663e-01 1.11163018e-01 -3.67612035e-01)	19
0.00564408      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.44190027e-01	(1.81244507e-01 1.11163017e-01 -3.67493575e-01)	19
0.00678102      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.41783253e-01	(1.81250069e-01 1.11163029e-01 -3.67350887e-01)	19
0.00815204      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.38421900e-01	(1.81258131e-01 1.11163025e-01 -3.67178881e-01)	19
0.00979236      	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.34465586e-01	(2.05687715e-01 -4.74382138e-02 -3.66770971e-01)	19
0.0117536       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.32124626e-01	(-1.90246664e-01 -7.15970260e-02 1.91047979e-01)	15
0.0141389       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.39748143e-01	(-1.90222337e-01 -7.15969912e-02 1.91346582e-01)	15
