x,y,z,alpha.water
0.125,1.65436e-24,-0.125,1
0.125,0,-0.125,1
0.125,-3.57009e-19,-0.120834,1
0.125,-7.14019e-19,-0.116667,1
0.125,-7.14019e-19,-0.1125,1
0.125,-7.14019e-19,-0.108333,1.00001
0.125,-7.14024e-19,-0.104166,1.00001
0.125,-7.14029e-19,-0.1,1.00001
0.125,-7.14031e-19,-0.0958333,1.00001
0.125,-7.14034e-19,-0.0916667,1.00001
0.125,-7.14031e-19,-0.0875,1.00001
0.125,-7.14027e-19,-0.0833333,1.00001
0.125,-7.14029e-19,-0.08125,1.00001
0.125,-7.14031e-19,-0.0791667,1.00001
0.125,-7.14028e-19,-0.0781251,1.00001
0.125,-7.14025e-19,-0.0770836,1.00001
0.125,-7.14025e-19,-0.0760418,1.00001
0.125,-7.14026e-19,-0.075,1.00001
0.125,-7.14027e-19,-0.0739584,1.00001
0.125,-7.14029e-19,-0.0729167,1.00001
0.125,-7.14029e-19,-0.071875,1.00001
0.125,-7.14028e-19,-0.0708333,1.00001
0.125,-7.14027e-19,-0.0697917,1.00001
0.125,-7.14026e-19,-0.0687501,1.00001
0.125,-7.14028e-19,-0.0677084,1.00001
0.125,-7.1403e-19,-0.0666667,1.00001
0.125,-7.1403e-19,-0.0656251,1.00001
0.125,-7.1403e-19,-0.0645834,1.00001
0.125,-7.1403e-19,-0.0635417,1.00001
0.125,-7.1403e-19,-0.0625,1.00001
0.125,-7.14031e-19,-0.0614583,1.00001
0.125,-7.14032e-19,-0.0604167,1.00001
0.125,-7.14032e-19,-0.059375,1.00001
0.125,-7.14032e-19,-0.0583333,1.00001
0.125,-7.14032e-19,-0.0572917,1.00001
0.125,-7.14032e-19,-0.05625,1.00001
0.125,-7.14032e-19,-0.0552084,1.00001
0.125,-7.14032e-19,-0.0541667,1.00001
0.125,-7.14032e-19,-0.053125,1.00001
0.125,-7.14032e-19,-0.0520834,1.00001
0.125,-7.14032e-19,-0.0510417,1.00001
0.125,-7.14032e-19,-0.05,1.00001
0.125,-7.14032e-19,-0.0489583,1.00001
0.125,-7.14032e-19,-0.0479167,1.00001
0.125,-7.14032e-19,-0.046875,1.00001
0.125,-7.14032e-19,-0.0458333,1.00001
0.125,-7.14032e-19,-0.0447916,1.00001
0.125,-7.14032e-19,-0.04375,1.00001
0.125,-7.14032e-19,-0.0427083,1.00001
0.125,-7.14031e-19,-0.0416667,1
0.125,-7.14031e-19,-0.040625,1
0.125,-7.14032e-19,-0.0395834,1
0.125,-7.14032e-19,-0.0385417,1
0.125,-7.14032e-19,-0.0375,1
0.125,-7.14032e-19,-0.0364583,1
0.125,-7.14032e-19,-0.0354166,1
0.125,-7.14032e-19,-0.034375,1
0.125,-7.14032e-19,-0.0333333,0.999998
0.125,-7.14032e-19,-0.0322916,0.999998
0.125,-5.16988e-26,-0.03125,0.99999
0.125,-7.14031e-19,-0.03125,0.999998
0.125,-3.4408e-19,-0.0302084,0.99999
0.125,-6.8816e-19,-0.0291667,0.999957
0.125,-6.8816e-19,-0.0281251,0.999957
0.125,-6.8816e-19,-0.0270834,0.999839
0.125,-6.8816e-19,-0.0260417,0.999839
0.125,-6.8816e-19,-0.025,0.999428
0.125,-6.8816e-19,-0.0248984,0.999428
0.125,-6.8816e-19,-0.0247968,0.999428
0.125,-6.8816e-19,-0.0238567,0.999428
0.125,-6.8816e-19,-0.0229166,0.998022
0.125,-6.8816e-19,-0.021875,0.998022
0.125,-6.8816e-19,-0.0208333,0.994076
0.125,-6.8816e-19,-0.0200808,0.994076
0.125,-6.8816e-19,-0.0193283,0.994077
0.125,-6.8816e-19,-0.0190392,0.994077
0.125,-6.8816e-19,-0.01875,0.962986
0.125,-6.8816e-19,-0.0177084,0.962986
0.125,-6.8816e-19,-0.0166667,0.681869
0.125,-6.8816e-19,-0.0156251,0.681869
0.125,-6.8816e-19,-0.0145834,0.186231
0.125,-6.8816e-19,-0.0137816,0.186231
0.125,-6.8816e-19,-0.0129798,0.18613
0.125,-6.8816e-19,-0.0127399,0.18613
0.125,-6.8816e-19,-0.0125,0.029297
0.125,-6.8816e-19,-0.0122374,0.029297
0.125,-6.8816e-19,-0.0119747,0.0293142
0.125,-6.8816e-19,-0.0111957,0.0293142
0.125,-6.8816e-19,-0.0104167,0.00463632
0.125,-6.8816e-19,-0.00937502,0.00463632
0.125,-6.8816e-19,-0.00833333,0.000914173
0.125,-6.8816e-19,-0.00729166,0.000914173
0.125,-6.8816e-19,-0.00624999,7.64667e-05
0.125,-6.8816e-19,-0.00520833,7.64667e-05
0.125,-6.8816e-19,-0.00416667,9.67518e-06
0.125,-6.8816e-19,-0.003125,9.67518e-06
0.125,-6.8816e-19,-0.00208333,1.27323e-06
0.125,-6.8816e-19,-0.00104166,1.27323e-06
0.125,-6.8816e-19,2.93394e-11,1.72351e-07
0.125,-6.8816e-19,0.00104167,1.72351e-07
0.125,-6.8816e-19,0.00208333,1.72351e-07
0.125,0,0.00208333,2.38985e-08
0.125,-5.63687e-20,0.003125,2.38985e-08
0.125,-1.12737e-19,0.00416667,4.22466e-09
0.125,-1.12737e-19,0.00520833,4.22466e-09
0.125,-1.12737e-19,0.00624999,1.67635e-09
0.125,-1.12737e-19,0.00729166,1.67635e-09
0.125,-1.12737e-19,0.00833333,1.33867e-09
0.125,-1.12737e-19,0.00937502,1.33867e-09
0.125,-1.12737e-19,0.0104167,1.29814e-09
0.125,-1.12737e-19,0.0114584,1.29814e-09
0.125,-1.12737e-19,0.0125,1.27864e-09
0.125,-1.12737e-19,0.0135417,1.27864e-09
0.125,-1.12737e-19,0.0145834,1.06385e-09
0.125,-1.12737e-19,0.0156251,1.06385e-09
0.125,-1.12737e-19,0.0166667,7.76636e-10
0.125,-1.12737e-19,0.0177084,7.76636e-10
0.125,-1.12737e-19,0.01875,6.03497e-10
0.125,-1.12737e-19,0.0197917,6.03497e-10
0.125,-1.12737e-19,0.0208333,5.13221e-10
0.125,-1.12737e-19,0.021875,5.13221e-10
0.125,-1.12737e-19,0.0229166,4.53092e-10
0.125,-1.12737e-19,0.0239583,4.53092e-10
0.125,-1.12737e-19,0.025,4.00454e-10
0.125,-1.12737e-19,0.0260417,4.00454e-10
0.125,-1.12737e-19,0.0270834,3.52166e-10
0.125,-1.12737e-19,0.028125,3.52166e-10
0.125,-1.12737e-19,0.0291667,3.10053e-10
0.125,-1.12737e-19,0.0302084,3.10053e-10
0.125,-1.12737e-19,0.03125,2.75172e-10
0.125,-1.12737e-19,0.0322917,2.75172e-10
0.125,-1.12737e-19,0.0333333,2.4809e-10
0.125,-1.12737e-19,0.034375,2.4809e-10
0.125,-1.12737e-19,0.0354167,2.28949e-10
0.125,-1.12737e-19,0.0364584,2.28949e-10
0.125,-1.12737e-19,0.0375,2.28949e-10
0.125,0,0.0375,2.17018e-10
0.125,2.45567e-19,0.0385417,2.17018e-10
0.125,4.91135e-19,0.0395834,2.11031e-10
0.125,4.91135e-19,0.040625,2.11031e-10
