x,y,z,alpha.water
0,0.15,-0.125,1
-4.13352e-19,0.15,-0.120834,1
-8.26704e-19,0.15,-0.116667,1
-5.42101e-20,0.15,-0.116667,1
2.43945e-19,0.15,-0.1125,1
5.42101e-19,0.15,-0.108333,1
1.02999e-18,0.15,-0.104166,1
1.51788e-18,0.15,-0.1,1
1.6263e-18,0.15,-0.0958333,1
1.73472e-18,0.15,-0.0916667,1
2.18196e-18,0.15,-0.0875,1
2.62919e-18,0.15,-0.0833333,1
2.72406e-18,0.15,-0.08125,1
2.81893e-18,0.15,-0.0791667,1
2.71051e-18,0.15,-0.0781251,1
2.60209e-18,0.15,-0.0770834,1
2.69018e-18,0.15,-0.0760417,1
2.77827e-18,0.15,-0.075,1
3.06965e-18,0.15,-0.0739583,1
3.36103e-18,0.15,-0.0729166,1
3.52366e-18,0.15,-0.0718749,1
3.68629e-18,0.15,-0.0708333,1
3.63208e-18,0.15,-0.0697917,1
3.57787e-18,0.15,-0.0687501,1
3.44234e-18,0.15,-0.0677084,1
3.30682e-18,0.15,-0.0666667,1
3.27971e-18,0.15,-0.065625,1
3.25261e-18,0.15,-0.0645834,1
3.25261e-18,0.15,-0.0635417,1
3.25261e-18,0.15,-0.0625,1
3.41524e-18,0.15,-0.0614583,1
3.57787e-18,0.15,-0.0604166,1
3.72694e-18,0.15,-0.0593749,1
3.87602e-18,0.15,-0.0583333,1
3.78116e-18,0.15,-0.0572916,1
3.68629e-18,0.15,-0.05625,1
3.68629e-18,0.15,-0.0552083,1
3.68629e-18,0.15,-0.0541667,1
3.90313e-18,0.15,-0.053125,1
4.11997e-18,0.15,-0.0520834,1
4.09964e-18,0.15,-0.0510417,1
4.07931e-18,0.15,-0.05,1
4.20806e-18,0.15,-0.0489583,1
4.33681e-18,0.15,-0.0479167,1
4.33681e-18,0.15,-0.046875,1
4.33681e-18,0.15,-0.0458333,1
4.39102e-18,0.15,-0.0447916,1
4.44523e-18,0.15,-0.04375,1
4.45201e-18,0.15,-0.0427083,1
4.45878e-18,0.15,-0.0416667,1
4.3978e-18,0.15,-0.040625,1
4.33681e-18,0.15,-0.0395834,1
4.44523e-18,0.15,-0.0385417,1
4.55365e-18,0.15,-0.0375,1
4.49944e-18,0.15,-0.0364583,1
4.44523e-18,0.15,-0.0354166,1
4.47233e-18,0.15,-0.0343749,1
4.49944e-18,0.15,-0.0333333,1
4.63496e-18,0.15,-0.0322916,1
4.77049e-18,0.15,-0.03125,1
4.60786e-18,0.15,-0.0302083,1
4.44523e-18,0.15,-0.0291667,0.999999
4.49944e-18,0.15,-0.028125,0.999999
4.55365e-18,0.15,-0.0270833,0.999997
4.58753e-18,0.15,-0.0260416,0.999997
4.62141e-18,0.15,-0.025,0.999995
4.58753e-18,0.15,-0.0239583,0.999995
4.55365e-18,0.15,-0.0229166,0.999995
4.55365e-18,0.15,-0.021875,0.999995
4.55365e-18,0.15,-0.0208333,0.999999
4.55365e-18,0.15,-0.0197916,0.999999
4.55365e-18,0.15,-0.01875,1
4.60786e-18,0.15,-0.0177083,1
4.66207e-18,0.15,-0.0166667,1
4.66207e-18,0.15,-0.015625,1
4.66207e-18,0.15,-0.0145834,1
4.66207e-18,0.15,-0.0135417,1
4.66207e-18,0.15,-0.0125,1
-1.35525e-19,0.15,-0.0125,1
-6.77626e-20,0.15,-0.0114584,1
0,0.15,-0.0104167,0.999999
-1.35525e-20,0.15,-0.00937502,0.999999
-2.71051e-20,0.15,-0.00833333,0.999858
-6.77626e-20,0.15,-0.00729167,0.999858
-1.0842e-19,0.15,-0.00625,0.987413
-1.0842e-19,0.15,-0.00520834,0.987413
-1.0842e-19,0.15,-0.00416667,0.790359
-1.0842e-19,0.15,-0.003125,0.790359
-1.0842e-19,0.15,-0.00208333,0.22824
-6.09864e-20,0.15,-0.00104166,0.22824
-1.35525e-20,0.15,1.44312e-11,0.011099
-6.77626e-21,0.15,0.00104167,0.011099
0,0.15,0.00208334,4.97272e-05
-1.0842e-19,0.15,0.00312501,4.97272e-05
-2.1684e-19,0.15,0.00416667,9.66141e-07
-2.1684e-19,0.15,0.00520834,9.66141e-07
-2.1684e-19,0.15,0.00625,1.54949e-07
-2.23617e-19,0.15,0.00729167,1.54949e-07
-2.30393e-19,0.15,0.00833333,2.01359e-08
-2.23617e-19,0.15,0.00937502,2.01359e-08
-2.1684e-19,0.15,0.0104167,1.76532e-09
-2.1684e-19,0.15,0.0114584,1.76532e-09
-2.1684e-19,0.15,0.0125,2.00121e-10
-2.1684e-19,0.15,0.0135417,2.00121e-10
-2.1684e-19,0.15,0.0145834,3.90894e-11
-1.35525e-19,0.15,0.015625,3.90894e-11
-5.42101e-20,0.15,0.0166667,9.07355e-12
8.13152e-20,0.15,0.0177083,9.07355e-12
2.1684e-19,0.15,0.01875,2.55093e-12
2.1684e-19,0.15,0.0197916,2.55093e-12
2.1684e-19,0.15,0.0208333,7.47707e-13
2.1684e-19,0.15,0.0218749,7.47707e-13
2.1684e-19,0.15,0.0229166,2.20461e-13
1.0842e-19,0.15,0.0239583,2.20461e-13
0,0.15,0.025,1.01154e-13
-1.0842e-19,0.15,0.0260416,1.01154e-13
-2.1684e-19,0.15,0.0270833,6.92938e-14
5.42101e-20,0.15,0.028125,6.92938e-14
3.25261e-19,0.15,0.0291667,5.10179e-14
4.33681e-19,0.15,0.0302084,5.10179e-14
5.42101e-19,0.15,0.03125,3.57011e-14
3.38813e-19,0.15,0.0322917,3.57011e-14
1.35525e-19,0.15,0.0333333,2.35476e-14
6.77626e-20,0.15,0.034375,2.35476e-14
0,0.15,0.0354166,1.50557e-14
1.0842e-19,0.15,0.0364583,1.50557e-14
2.1684e-19,0.15,0.0375,9.49824e-15
2.1684e-19,0.15,0.0385417,9.49824e-15
2.1684e-19,0.15,0.0395834,5.93039e-15
1.76183e-19,0.15,0.0406251,5.93039e-15
1.35525e-19,0.15,0.0416667,3.66341e-15
2.84603e-19,0.15,0.0427084,3.66341e-15
4.33681e-19,0.15,0.04375,2.23933e-15
4.33681e-19,0.15,0.0447917,2.23933e-15
4.33681e-19,0.15,0.0458333,1.35721e-15
7.58942e-19,0.15,0.046875,1.35721e-15
1.0842e-18,0.15,0.0479167,8.19823e-16
8.67362e-19,0.15,0.0489583,8.19823e-16
6.50521e-19,0.15,0.05,4.94386e-16
