x,y,z,alpha.water
0.15,0,-0.125,1.00001
0.15,4.1359e-25,-0.125,1.00001
0.15,1.03976e-19,-0.120833,1.00001
0.15,2.07951e-19,-0.116667,1.00001
0.15,2.07951e-19,-0.1125,1.00001
0.15,2.07952e-19,-0.108333,1.00001
0.15,2.07949e-19,-0.104166,1.00001
0.15,2.07947e-19,-0.1,1.00001
0.15,2.07947e-19,-0.0958333,1.00001
0.15,2.07948e-19,-0.0916667,1.00001
0.15,2.07949e-19,-0.0875,1.00001
0.15,2.0795e-19,-0.0833333,1.00001
0.15,2.07948e-19,-0.08125,1.00001
0.15,2.07947e-19,-0.0791667,1.00001
0.15,2.07947e-19,-0.0781249,1.00001
0.15,2.07947e-19,-0.0770832,1.00001
0.15,2.07948e-19,-0.0760416,1.00001
0.15,2.07949e-19,-0.075,1.00001
0.15,2.07948e-19,-0.0739583,1.00001
0.15,2.07948e-19,-0.0729166,1.00002
0.15,2.07946e-19,-0.0718749,1.00002
0.15,2.07944e-19,-0.0708333,1.00002
0.15,2.07946e-19,-0.0697916,1.00002
0.15,2.07948e-19,-0.0687499,1.00002
0.15,2.07948e-19,-0.0677083,1.00002
0.15,2.07949e-19,-0.0666667,1.00002
0.15,2.07948e-19,-0.065625,1.00002
0.15,2.07947e-19,-0.0645833,1.00002
0.15,2.07949e-19,-0.0635416,1.00002
0.15,2.0795e-19,-0.0625,1.00002
0.15,2.07951e-19,-0.0614583,1.00002
0.15,2.07952e-19,-0.0604166,1.00002
0.15,2.07952e-19,-0.059375,1.00002
0.15,2.07952e-19,-0.0583333,1.00002
0.15,2.07952e-19,-0.0572917,1.00002
0.15,2.07952e-19,-0.05625,1.00002
0.15,2.07952e-19,-0.0552084,1.00002
0.15,2.07952e-19,-0.0541667,1.00002
0.15,2.07953e-19,-0.053125,1.00002
0.15,2.07954e-19,-0.0520834,1.00002
0.15,2.07954e-19,-0.0510417,1.00002
0.15,2.07954e-19,-0.05,1.00002
0.15,2.07954e-19,-0.0489583,1.00002
0.15,2.07955e-19,-0.0479166,1.00002
0.15,2.07954e-19,-0.046875,1.00002
0.15,2.07954e-19,-0.0458333,1.00001
0.15,2.07954e-19,-0.0447917,1.00001
0.15,2.07953e-19,-0.04375,1.00001
0.15,2.07953e-19,-0.0427084,1.00001
0.15,2.07952e-19,-0.0416667,1.00001
0.15,2.07952e-19,-0.040625,1.00001
0.15,2.07952e-19,-0.0395833,1.00001
0.15,2.07953e-19,-0.0385417,1.00001
0.15,2.07953e-19,-0.0375,1.00001
0.15,2.07953e-19,-0.0367186,1.00001
0.15,2.07953e-19,-0.0359373,1.00001
0.15,2.07953e-19,-0.035677,1.00001
0.15,2.07953e-19,-0.0354167,1.00001
0.15,2.07952e-19,-0.034375,1.00001
0.15,2.07952e-19,-0.0333333,1.00001
0.15,2.07953e-19,-0.0322917,1.00001
0.15,2.07953e-19,-0.03125,1.00001
0.15,2.07953e-19,-0.0302083,1.00001
0.15,2.07952e-19,-0.0291667,1.00001
0.15,2.07952e-19,-0.028125,1.00001
0.15,2.07952e-19,-0.0270834,1.00001
0.15,2.09616e-08,-0.0270834,1.00001
0.15,2.09616e-08,-0.0260417,1.00001
0.15,2.09616e-08,-0.025,1.00001
0.15,2.09616e-08,-0.0239583,1.00001
0.15,2.09616e-08,-0.0229166,1.00001
0.15,2.09616e-08,-0.021875,1.00001
0.15,2.09616e-08,-0.0208333,1.00001
0.15,2.09616e-08,-0.0197917,1.00001
0.15,2.09616e-08,-0.01875,1.00001
0.15,2.09616e-08,-0.0177084,1.00001
0.15,2.09616e-08,-0.0166667,1.00001
0.15,2.09616e-08,-0.0156251,1.00001
0.15,2.09616e-08,-0.0145834,1
0.15,2.09616e-08,-0.0135417,1
0.15,2.09616e-08,-0.0125,1
0.15,2.09616e-08,-0.0114584,1
0.15,2.09616e-08,-0.0104167,1
0.15,2.09616e-08,-0.00937502,1
0.15,2.09616e-08,-0.00833333,1
0.15,2.09616e-08,-0.00729167,1
0.15,2.09616e-08,-0.00625,1
0.15,2.09616e-08,-0.00520834,1
0.15,2.09616e-08,-0.00416667,1
0.15,2.09616e-08,-0.003125,1
0.15,2.09616e-08,-0.00208333,1
0.15,2.09616e-08,-0.00104166,1
0.15,0,4.62839e-12,1
0.15,2.09616e-08,4.6284e-12,1
0.15,8.51328e-20,0.00104167,1
0.15,1.70266e-19,0.00208333,0.999995
0.15,1.70266e-19,0.003125,0.999995
0.15,1.70266e-19,0.00416667,0.999972
0.15,1.70266e-19,0.00520833,0.999972
0.15,1.70267e-19,0.00625,0.999874
0.15,1.70267e-19,0.00729166,0.999874
0.15,1.70268e-19,0.00833333,0.999476
0.15,1.70268e-19,0.00937501,0.999476
0.15,1.70268e-19,0.0104167,0.998066
0.15,1.70268e-19,0.0111326,0.998066
0.15,1.70268e-19,0.0118484,0.99807
0.15,1.70268e-19,0.0121742,0.99807
0.15,1.70268e-19,0.0125,0.99072
0.15,1.70268e-19,0.0135417,0.99072
0.15,1.70268e-19,0.0145833,0.879449
0.15,1.70268e-19,0.015625,0.879449
0.15,1.70267e-19,0.0166667,0.393392
0.15,1.70268e-19,0.0174265,0.393392
0.15,1.70268e-19,0.0181863,0.392848
0.15,1.70268e-19,0.0184682,0.392848
0.15,1.70267e-19,0.01875,0.0559158
0.15,1.70267e-19,0.0197916,0.0559158
0.15,1.70267e-19,0.0208333,0.00531501
0.15,1.70268e-19,0.021875,0.00531501
0.15,1.70269e-19,0.0229166,0.000409124
0.15,1.70269e-19,0.0239583,0.000409124
0.15,1.70269e-19,0.025,2.89629e-05
0.15,1.70268e-19,0.0260417,2.89629e-05
0.15,1.70268e-19,0.0270834,4.6401e-06
0.15,1.70268e-19,0.028125,4.6401e-06
0.15,1.70268e-19,0.0291667,1.56396e-06
0.15,1.70268e-19,0.0302083,1.56396e-06
0.15,1.70267e-19,0.03125,5.23896e-07
0.15,1.70268e-19,0.0322916,5.23896e-07
0.15,1.70268e-19,0.0333333,1.66972e-07
0.15,1.70268e-19,0.034375,1.66972e-07
0.15,1.70267e-19,0.0354167,5.44626e-08
0.15,1.70267e-19,0.0364583,5.44626e-08
0.15,1.70267e-19,0.0375,1.93006e-08
0.15,1.70267e-19,0.0385417,1.93006e-08
0.15,1.70267e-19,0.0395833,1.93006e-08
0.15,0,0.0395833,8.07261e-09
0.15,4.18342e-20,0.040625,8.07261e-09
0.15,8.36685e-20,0.0416667,4.14025e-09
0.15,8.36688e-20,0.0427083,4.14025e-09
0.15,8.3669e-20,0.04375,2.5058e-09
0.15,8.36684e-20,0.0447917,2.5058e-09
0.15,8.36678e-20,0.0458333,1.70449e-09
0.15,8.36677e-20,0.046875,1.70449e-09
0.15,8.36677e-20,0.0479166,1.32463e-09
0.15,8.36677e-20,0.0479809,1.32463e-09
0.15,8.36677e-20,0.0480451,1.68512e-09
0.15,8.36679e-20,0.0490225,1.68512e-09
0.15,8.36681e-20,0.05,1.61035e-09
0.15,8.36678e-20,0.0510417,1.61035e-09
0.15,8.36675e-20,0.0520834,1.66279e-09
0.15,8.36676e-20,0.0530632,1.66279e-09
0.15,8.36676e-20,0.054043,1.14206e-09
0.15,8.36676e-20,0.0541048,1.14206e-09
0.15,8.36676e-20,0.0541667,1.10179e-09
0.15,8.36676e-20,0.0552084,1.10179e-09
0.15,8.36675e-20,0.05625,1.09328e-09
0.15,8.36678e-20,0.0572917,1.09328e-09
0.15,8.36681e-20,0.0583334,1.25389e-09
0.15,8.3668e-20,0.059375,1.25389e-09
0.15,8.36679e-20,0.0604166,1.44734e-09
0.15,8.36676e-20,0.0614583,1.44734e-09
0.15,8.36673e-20,0.0625,1.51292e-09
0.15,8.36672e-20,0.0635416,1.51292e-09
0.15,8.36672e-20,0.0645833,1.38899e-09
0.15,8.36671e-20,0.065625,1.38899e-09
0.15,8.3667e-20,0.0666667,1.07677e-09
0.15,8.36667e-20,0.0677083,1.07677e-09
0.15,8.36664e-20,0.06875,9.34439e-10
0.15,8.36666e-20,0.0697917,9.34439e-10
0.15,8.36667e-20,0.0708334,9.02491e-10
0.15,8.36676e-20,0.071875,9.02491e-10
0.15,8.36684e-20,0.0729167,1.19681e-09
0.15,8.36676e-20,0.0739584,1.19681e-09
0.15,8.36668e-20,0.0750001,4.36979e-09
0.15,8.36665e-20,0.0760418,4.36979e-09
0.15,8.36661e-20,0.0770834,9.95902e-09
0.15,8.36667e-20,0.0781251,9.95902e-09
0.15,8.36673e-20,0.0791668,1.3532e-08
0.15,8.36674e-20,0.0812502,1.3532e-08
0.15,8.36676e-20,0.0833336,1.19438e-08
0.15,8.36676e-20,0.0836079,1.19438e-08
0.15,8.36677e-20,0.0838823,9.51658e-09
0.15,8.36679e-20,0.0877749,9.51658e-09
0.15,8.36681e-20,0.0916675,4.08842e-09
0.15,8.36662e-20,0.0958344,4.08842e-09
0.15,8.36644e-20,0.100001,4.27776e-09
0.15,8.36641e-20,0.104169,4.27776e-09
0.15,8.36638e-20,0.108336,4.63355e-09
0.15,8.36639e-20,0.110977,4.63355e-09
0.15,8.36639e-20,0.113618,1.89637e-09
0.15,8.36641e-20,0.115144,1.89637e-09
0.15,8.36644e-20,0.116671,1.89637e-09
0.15,-2.06795e-25,0.116671,1.47226e-09
0.15,3.4942e-19,0.120838,1.47226e-09
0.15,6.98841e-19,0.125006,1.18073e-09
