x,y,z,alpha.water
0,0.125,-0.125,1
8.67362e-19,0.125,-0.120834,1
1.73472e-18,0.125,-0.116667,1
-3.52366e-19,0.125,-0.116667,1
4.06576e-20,0.125,-0.1125,1
4.33681e-19,0.125,-0.108333,1
3.79471e-19,0.125,-0.104167,1
3.25261e-19,0.125,-0.1,1
-5.42101e-20,0.125,-0.0958333,1
-4.33681e-19,0.125,-0.0916667,1
-6.50521e-19,0.125,-0.0875,1
-8.67362e-19,0.125,-0.0833333,1
-8.45339e-19,0.125,-0.08125,1
-8.23316e-19,0.125,-0.0791667,1
-1.00797e-18,0.125,-0.0781251,1
-1.19262e-18,0.125,-0.0770835,1
-1.19262e-18,0.125,-0.0760417,1
-1.19262e-18,0.125,-0.075,1
-1.19262e-18,0.125,-0.0739583,1
-1.19262e-18,0.125,-0.0729167,1
-1.25022e-18,0.125,-0.071875,1
-1.30782e-18,0.125,-0.0708333,1
-1.30443e-18,0.125,-0.0697917,1
-1.30104e-18,0.125,-0.0687501,1.00001
-1.24683e-18,0.125,-0.0677084,1.00001
-1.19262e-18,0.125,-0.0666667,1.00001
-1.24683e-18,0.125,-0.065625,1.00001
-1.30104e-18,0.125,-0.0645834,1.00001
-1.30104e-18,0.125,-0.0635417,1.00001
-1.30104e-18,0.125,-0.0625,1.00001
-1.46367e-18,0.125,-0.0614583,1.00001
-1.6263e-18,0.125,-0.0604167,1.00001
-1.68051e-18,0.125,-0.059375,1.00001
-1.73472e-18,0.125,-0.0583333,1.00001
-1.89735e-18,0.125,-0.0572916,1.00001
-2.05998e-18,0.125,-0.05625,1.00001
-2.11674e-18,0.125,-0.0552083,1.00001
-2.17349e-18,0.125,-0.0541667,1
-2.33358e-18,0.125,-0.053125,1
-2.49366e-18,0.125,-0.0520834,1
-2.33103e-18,0.125,-0.0510417,1
-2.1684e-18,0.125,-0.05,1
-2.38524e-18,0.125,-0.0489583,1
-2.60209e-18,0.125,-0.0479166,1
-2.54788e-18,0.125,-0.0468749,1
-2.49366e-18,0.125,-0.0458333,1
-2.60209e-18,0.125,-0.0447916,1
-2.71051e-18,0.125,-0.04375,1
-2.6563e-18,0.125,-0.0427083,1
-2.60209e-18,0.125,-0.0416667,1
-2.60209e-18,0.125,-0.040625,1
-2.60209e-18,0.125,-0.0395834,1
-2.47461e-18,0.125,-0.0385417,1
-2.34713e-18,0.125,-0.0375,1
-2.4204e-18,0.125,-0.0364583,1
-2.49366e-18,0.125,-0.0354167,1
-2.71051e-18,0.125,-0.034375,1
-2.92735e-18,0.125,-0.0333333,1
-2.92735e-18,0.125,-0.0322916,1
-2.92735e-18,0.125,-0.03125,1
-2.82782e-18,0.125,-0.0302083,1
-2.72829e-18,0.125,-0.0291667,1
-2.77361e-18,0.125,-0.028125,1
-2.81893e-18,0.125,-0.0270834,1
-2.87314e-18,0.125,-0.0260417,1
-2.92735e-18,0.125,-0.025,1
-2.87314e-18,0.125,-0.0239583,1
-2.81893e-18,0.125,-0.0229166,1
-2.75413e-18,0.125,-0.021875,1
-2.68933e-18,0.125,-0.0208333,0.999999
-2.69992e-18,0.125,-0.0197916,0.999999
-2.71051e-18,0.125,-0.01875,0.999997
-2.70373e-18,0.125,-0.0177083,0.999997
6.50521e-19,0.125,-0.0166667,0.999988
-2.69695e-18,0.125,-0.0166667,0.999997
6.50521e-19,0.125,-0.015625,0.999988
6.50521e-19,0.125,-0.0145834,0.999919
5.96311e-19,0.125,-0.0135417,0.999919
5.42101e-19,0.125,-0.0125,0.999333
5.33631e-19,0.125,-0.0114583,0.999333
5.2516e-19,0.125,-0.0104167,0.999333
8.7075e-19,0.125,-0.0104167,0.992076
9.77476e-19,0.125,-0.00937502,0.992076
1.0842e-18,0.125,-0.00833333,0.896189
1.0842e-18,0.125,-0.00729167,0.896189
1.0842e-18,0.125,-0.00625,0.414438
1.08039e-18,0.125,-0.00520834,0.414438
1.07658e-18,0.125,-0.00416667,0.0622323
1.1346e-18,0.125,-0.003125,0.0622323
1.19262e-18,0.125,-0.00208333,0.00300457
1.19262e-18,0.125,-0.00104166,0.00300457
1.19262e-18,0.125,4.46295e-11,0.000130167
1.19262e-18,0.125,0.00104167,0.000130167
1.19262e-18,0.125,0.00208334,1.74562e-05
1.0842e-18,0.125,0.00312501,1.74562e-05
9.75782e-19,0.125,0.00416667,2.3726e-06
1.02999e-18,0.125,0.00520833,2.3726e-06
1.0842e-18,0.125,0.00625,2.55248e-07
1.0842e-18,0.125,0.00729167,2.55248e-07
1.0842e-18,0.125,0.00833333,2.22501e-08
1.13841e-18,0.125,0.00937502,2.22501e-08
1.19262e-18,0.125,0.0104167,2.10707e-09
1.15959e-18,0.125,0.0114584,2.10707e-09
1.12655e-18,0.125,0.0125,6.08373e-10
1.10538e-18,0.125,0.0135417,6.08373e-10
1.0842e-18,0.125,0.0145833,4.4979e-10
1.0842e-18,0.125,0.015625,4.4979e-10
1.0842e-18,0.125,0.0166667,1.08907e-09
1.0842e-18,0.125,0.0177084,1.08907e-09
1.0842e-18,0.125,0.01875,2.6325e-09
1.0842e-18,0.125,0.0197917,2.6325e-09
1.0842e-18,0.125,0.0208333,4.30646e-09
1.0842e-18,0.125,0.021875,4.30646e-09
1.0842e-18,0.125,0.0229166,3.28146e-09
1.0842e-18,0.125,0.0239583,3.28146e-09
1.0842e-18,0.125,0.025,2.15627e-09
1.02999e-18,0.125,0.0260417,2.15627e-09
9.75782e-19,0.125,0.0270834,2.03576e-09
9.22842e-19,0.125,0.0281251,2.03576e-09
8.69903e-19,0.125,0.0291667,2.32953e-09
9.22842e-19,0.125,0.0302084,2.32953e-09
9.75782e-19,0.125,0.03125,2.28648e-09
1.0842e-18,0.125,0.0322917,2.28648e-09
1.19262e-18,0.125,0.0333333,1.85989e-09
1.24683e-18,0.125,0.034375,1.85989e-09
1.30104e-18,0.125,0.0354167,1.75698e-09
1.40946e-18,0.125,0.0364584,1.75698e-09
1.51788e-18,0.125,0.0375,1.79676e-09
1.57209e-18,0.125,0.0385417,1.79676e-09
1.6263e-18,0.125,0.0395834,1.88064e-09
1.73472e-18,0.125,0.0406251,1.88064e-09
1.84314e-18,0.125,0.0416667,1.9096e-09
1.95156e-18,0.125,0.0427084,1.9096e-09
2.05998e-18,0.125,0.0437501,1.90285e-09
2.09683e-18,0.125,0.0447918,1.90285e-09
2.13368e-18,0.125,0.0458334,1.85134e-09
1.87999e-18,0.125,0.0468751,1.85134e-09
1.6263e-18,0.125,0.0479168,1.80688e-09
1.6263e-18,0.125,0.0489585,1.80688e-09
1.6263e-18,0.125,0.0500001,1.79635e-09
1.6263e-18,0.125,0.0510418,1.79635e-09
1.6263e-18,0.125,0.0520835,1.80988e-09
1.77708e-18,0.125,0.0531251,1.80988e-09
1.92785e-18,0.125,0.0541668,1.81922e-09
1.99392e-18,0.125,0.0552085,1.81922e-09
2.05998e-18,0.125,0.0562502,1.82477e-09
2.00577e-18,0.125,0.0572919,1.82477e-09
1.95156e-18,0.125,0.0583335,1.86174e-09
1.95156e-18,0.125,0.0593752,1.86174e-09
1.95156e-18,0.125,0.060417,2.00954e-09
1.75251e-18,0.125,0.0614586,2.00954e-09
1.55346e-18,0.125,0.0625003,2.17296e-09
1.53567e-18,0.125,0.0635421,2.17296e-09
1.51788e-18,0.125,0.0645839,2.26521e-09
1.57209e-18,0.125,0.0656256,2.26521e-09
1.6263e-18,0.125,0.0666672,2.31029e-09
1.73472e-18,0.125,0.067709,2.31029e-09
1.84314e-18,0.125,0.0687508,2.3562e-09
2.05998e-18,0.125,0.0697925,2.3562e-09
2.27682e-18,0.125,0.0708341,2.45173e-09
2.43945e-18,0.125,0.071876,2.45173e-09
2.60209e-18,0.125,0.0729178,2.57457e-09
2.60209e-18,0.125,0.0739595,2.57457e-09
2.60209e-18,0.125,0.0750012,2.66624e-09
2.54449e-18,0.125,0.0760432,2.66624e-09
1.76183e-19,0.125,0.0770852,2.72103e-09
2.48689e-18,0.125,0.0770852,2.66624e-09
1.21973e-19,0.125,0.0781269,2.72103e-09
6.77626e-20,0.125,0.0791686,2.7653e-09
3.38813e-20,0.125,0.0812525,2.7653e-09
0,0.125,0.0833364,2.78937e-09
-5.42101e-20,0.125,0.0875053,2.78937e-09
-1.0842e-19,0.125,0.0916743,2.85096e-09
1.6263e-19,0.125,0.0958428,2.85096e-09
4.33681e-19,0.125,0.100011,2.85025e-09
4.33681e-19,0.125,0.108362,2.85025e-09
4.33681e-19,0.125,0.116713,2.40311e-09
4.33681e-19,0.125,0.125066,2.40311e-09
4.33681e-19,0.125,0.133419,2.19982e-09
