x,y,z,alpha.water
0.1,0,-0.125,1.00001
0.1,-6.57272e-19,-0.120834,1.00001
0.1,-1.31454e-18,-0.116667,1.00001
0.1,0,-0.116667,1.00001
0.1,3.62207e-19,-0.1125,1.00001
0.1,7.24413e-19,-0.108333,1.00001
0.1,7.24414e-19,-0.104166,1.00001
0.1,7.24415e-19,-0.1,1.00001
0.1,7.24413e-19,-0.0958333,1.00001
0.1,7.24411e-19,-0.0916667,1.00001
0.1,7.24411e-19,-0.0875,1.00001
0.1,7.24412e-19,-0.0833333,1.00001
0.1,7.24413e-19,-0.08125,1.00001
0.1,7.24413e-19,-0.0791667,1.00001
0.1,7.24412e-19,-0.078125,1.00001
0.1,7.24411e-19,-0.0770834,1.00001
0.1,7.24411e-19,-0.0760417,1.00001
0.1,7.24411e-19,-0.075,1.00001
0.1,7.24409e-19,-0.0739583,1.00001
0.1,7.24408e-19,-0.0729167,1.00001
0.1,7.24408e-19,-0.071875,1.00001
0.1,7.24408e-19,-0.0708333,1.00001
0.1,7.24408e-19,-0.0697917,1.00001
0.1,7.24408e-19,-0.06875,1.00001
0.1,7.24409e-19,-0.0677084,1.00001
0.1,7.2441e-19,-0.0666667,1.00001
0.1,7.2441e-19,-0.065625,1.00001
0.1,7.2441e-19,-0.0645834,1.00001
0.1,7.2441e-19,-0.0635417,1.00001
0.1,7.2441e-19,-0.0625,1.00001
0.1,7.24409e-19,-0.0614583,1.00001
0.1,7.24409e-19,-0.0604167,1.00001
0.1,7.2441e-19,-0.059375,1.00001
0.1,7.2441e-19,-0.0583333,1.00001
0.1,7.24409e-19,-0.0572916,1.00001
0.1,7.24409e-19,-0.05625,1.00001
0.1,7.24409e-19,-0.0552083,1.00001
0.1,7.2441e-19,-0.0541667,1.00001
0.1,7.2441e-19,-0.053125,1.00001
0.1,7.2441e-19,-0.0520834,1.00001
0.1,7.2441e-19,-0.0510417,1.00001
0.1,7.2441e-19,-0.05,1.00001
0.1,7.2441e-19,-0.0489583,1.00001
0.1,7.2441e-19,-0.0479166,1.00001
0.1,7.2441e-19,-0.046875,1.00001
0.1,7.2441e-19,-0.0458333,1.00001
0.1,7.2441e-19,-0.0447916,1.00001
0.1,7.2441e-19,-0.04375,1.00001
0.1,7.2441e-19,-0.0427083,1.00001
0.1,7.2441e-19,-0.0416667,1.00001
0.1,7.2441e-19,-0.040625,1.00001
0.1,7.2441e-19,-0.0395833,1.00001
0.1,7.2441e-19,-0.0385416,1.00001
0.1,-2.58494e-26,-0.0375,1.00001
0.1,7.2441e-19,-0.0375,1.00001
0.1,-6.33534e-20,-0.0364583,1.00001
0.1,-1.26707e-19,-0.0354166,1.00001
0.1,-1.26707e-19,-0.034375,1.00001
0.1,-1.26707e-19,-0.0333333,1.00001
0.1,-1.26707e-19,-0.0322917,1.00001
0.1,-1.26707e-19,-0.03125,1.00001
0.1,-1.26707e-19,-0.0302084,1.00001
0.1,-1.26707e-19,-0.0291667,1.00001
0.1,-1.26707e-19,-0.028125,1.00001
0.1,-1.26707e-19,-0.0270833,1.00001
0.1,-1.26707e-19,-0.0260417,1.00001
0.1,-1.26707e-19,-0.025,1.00001
0.1,-1.26707e-19,-0.0239584,1.00001
0.1,-1.26707e-19,-0.0229167,1.00001
0.1,-1.26707e-19,-0.021875,1.00001
0.1,-1.26707e-19,-0.0208333,1
0.1,-1.26707e-19,-0.0197917,1
0.1,-1.26707e-19,-0.01875,1
0.1,-1.26707e-19,-0.0177084,1
0.1,-1.26707e-19,-0.0166667,1
0.1,-1.26707e-19,-0.0156251,1
0.1,-1.26707e-19,-0.0145834,1
0.1,-1.26707e-19,-0.0135417,1
0.1,-1.26707e-19,-0.0125,1
0.1,-1.26707e-19,-0.0114583,1
0.1,-1.26707e-19,-0.0104167,1
0.1,-1.26707e-19,-0.00937501,1
0.1,-1.26707e-19,-0.00833333,1
0.1,-1.26707e-19,-0.00729167,1
0.1,-1.26707e-19,-0.00625,1
0.1,-1.26707e-19,-0.00520834,1
0.1,-1.26707e-19,-0.00416667,1
0.1,-1.26707e-19,-0.003125,1
0.1,-1.26707e-19,-0.00208333,1
0.1,-1.26707e-19,-0.00104166,1
0.1,-1.26707e-19,8.83072e-11,1
0.1,-1.26707e-19,0.00104167,1
0.1,-1.26707e-19,0.00208334,1
0.1,-1.26707e-19,0.00312501,1
0.1,-1.26707e-19,0.00416667,1
0.1,-1.26707e-19,0.00520834,1
0.1,-1.26707e-19,0.00625,1
0.1,-1.26707e-19,0.00729167,1
0.1,-1.26707e-19,0.00833333,1
0.1,4.03897e-28,0.00833333,1
0.1,-1.20944e-20,0.0090929,1
0.1,-2.41889e-20,0.00985248,1
0.1,-2.41889e-20,0.0101346,1
0.1,-2.41889e-20,0.0104167,1
0.1,-2.41889e-20,0.0114583,1
0.1,-2.41889e-20,0.0125,0.99999
0.1,-2.41889e-20,0.0135417,0.99999
0.1,-2.41889e-20,0.0145833,0.999919
0.1,-2.41889e-20,0.015625,0.999919
0.1,-2.41889e-20,0.0166667,0.999423
0.1,-2.41889e-20,0.0177083,0.999423
0.1,-2.41889e-20,0.01875,0.995765
0.1,-2.41889e-20,0.0197916,0.995765
0.1,-2.41889e-20,0.0208333,0.962761
0.1,-2.41889e-20,0.021875,0.962761
0.1,-2.41889e-20,0.0229166,0.710476
0.1,-2.41889e-20,0.0239583,0.710476
0.1,-2.41889e-20,0.025,0.207712
0.1,-2.41889e-20,0.0260417,0.207712
0.1,-2.41889e-20,0.0270834,0.025637
0.1,-2.41889e-20,0.0281251,0.025637
0.1,-2.41889e-20,0.0291667,0.00420294
0.1,-2.41889e-20,0.0302084,0.00420294
0.1,-2.41889e-20,0.03125,0.000804323
0.1,-2.41889e-20,0.0322917,0.000804323
0.1,-2.41889e-20,0.0333333,0.000164068
0.1,-2.41889e-20,0.034375,0.000164068
0.1,-2.41889e-20,0.0354167,3.38425e-05
0.1,-2.41889e-20,0.0364584,3.38425e-05
0.1,-2.41889e-20,0.0375,7.3242e-06
0.1,-2.41889e-20,0.0385417,7.3242e-06
0.1,0,0.0395834,1.26231e-06
0.1,-2.41889e-20,0.0395834,7.3242e-06
0.1,7.28539e-16,0.040625,1.26231e-06
0.1,1.45708e-15,0.0416667,3.05923e-07
0.1,1.45708e-15,0.0427084,3.05923e-07
0.1,1.45708e-15,0.0437501,4.19914e-08
0.1,1.45708e-15,0.0447917,4.19914e-08
0.1,1.45708e-15,0.0458334,1.67922e-08
0.1,1.45708e-15,0.0468751,1.67922e-08
0.1,1.45708e-15,0.0479168,2.40851e-09
0.1,1.45708e-15,0.0489584,2.40851e-09
0.1,1.45708e-15,0.0500001,1.2723e-09
0.1,1.45708e-15,0.0510418,1.2723e-09
0.1,1.45708e-15,0.0520835,8.74745e-10
0.1,1.45708e-15,0.0531252,8.74745e-10
0.1,1.45708e-15,0.0541669,8.48288e-10
0.1,1.45708e-15,0.0552086,8.48288e-10
0.1,1.45708e-15,0.0562503,8.15769e-10
0.1,1.45708e-15,0.057292,8.15769e-10
0.1,1.45708e-15,0.0583337,8.3044e-10
0.1,1.45708e-15,0.0593754,8.3044e-10
0.1,1.45708e-15,0.0604172,8.88905e-10
0.1,1.45708e-15,0.0614589,8.88905e-10
0.1,1.45708e-15,0.0625006,1.01972e-09
0.1,1.45708e-15,0.0635424,1.01972e-09
0.1,1.45708e-15,0.0645842,1.05031e-09
0.1,1.45708e-15,0.0656259,1.05031e-09
0.1,1.45708e-15,0.0666677,1.05054e-09
0.1,1.45708e-15,0.0677095,1.05054e-09
0.1,1.45708e-15,0.0687514,9.86774e-10
0.1,1.45708e-15,0.0697931,9.86774e-10
0.1,1.45708e-15,0.0708349,8.78471e-10
0.1,1.45708e-15,0.0718768,8.78471e-10
0.1,1.45708e-15,0.0729188,8.5354e-10
0.1,1.45708e-15,0.0739606,8.5354e-10
0.1,1.45708e-15,0.0750024,1.99436e-09
0.1,1.45708e-15,0.0760444,1.99436e-09
0.1,1.45708e-15,0.0770865,1.51156e-08
0.1,1.45708e-15,0.0781284,1.51156e-08
0.1,1.45708e-15,0.0791703,6.70518e-08
0.1,1.45708e-15,0.0812544,6.70518e-08
0.1,1.45708e-15,0.0833386,6.97468e-08
0.1,1.45708e-15,0.0875105,6.97468e-08
0.1,1.45708e-15,0.0916825,4.13491e-08
0.1,1.45708e-15,0.0958557,4.13491e-08
0.1,1.45708e-15,0.100029,1.27044e-08
0.1,1.45708e-15,0.10839,1.27044e-08
0.1,1.45708e-15,0.116751,1.27044e-08
0.1,8.34701e-08,0.116751,2.11747e-09
0.1,8.34701e-08,0.125117,2.11747e-09
0.1,8.34701e-08,0.133483,1.72658e-09
