x,y,z,alpha.water
-2.64698e-23,0.125,4.96791e-41,3.50032e-105
-6.25435e-19,0.125,0.0122409,3.50032e-105
-1.25084e-18,0.125,0.0244818,1.42198e-103
-1.25085e-18,0.125,0.0244825,1.42198e-103
-1.25086e-18,0.125,0.0244832,3.09435e-103
-1.05911e-18,0.125,0.0376141,3.09435e-103
-8.67362e-19,0.125,0.0507451,3.55737e-102
-1.24683e-18,0.125,0.067814,3.55737e-102
-1.6263e-18,0.125,0.084883,6.59833e-103
-1.5992e-18,0.125,0.0853955,6.59833e-103
-1.57209e-18,0.125,0.0859081,1.47771e-103
-2.08709e-18,0.125,0.0947006,1.47771e-103
-2.60209e-18,0.125,0.103493,4.13638e-104
-3.03577e-18,0.125,0.104745,4.13638e-104
-3.46945e-18,0.125,0.105996,3.33233e-102
-3.36103e-18,0.125,0.11376,3.33233e-102
-3.25261e-18,0.125,0.121523,3.75052e-101
-3.24583e-18,0.125,0.121703,3.75052e-101
-3.23905e-18,0.125,0.121883,3.721e-101
-3.24752e-18,0.125,0.129922,3.721e-101
-3.25599e-18,0.125,0.137961,1.80607e-105
