x,y,z,alpha.water
0.1,0,-0.125,1
0.1,4.54919e-19,-0.124373,1
0.1,9.09839e-19,-0.123747,1
0.1,9.09839e-19,-0.120207,1
0.1,9.09839e-19,-0.116667,1
0.1,-4.1359e-25,-0.116667,1
0.1,9.14376e-20,-0.1125,1
0.1,1.82876e-19,-0.108333,1
0.1,1.82875e-19,-0.104166,1
0.1,1.82875e-19,-0.1,1
0.1,1.82874e-19,-0.0958333,1
0.1,1.82874e-19,-0.0916667,1
0.1,1.82874e-19,-0.0875,1
0.1,1.82874e-19,-0.0833333,1
0.1,1.82874e-19,-0.08125,1
0.1,1.82875e-19,-0.0791667,1
0.1,1.82874e-19,-0.078125,1
0.1,1.82874e-19,-0.0770834,1
0.1,1.82873e-19,-0.0760417,1
0.1,1.82873e-19,-0.075,1
0.1,1.82873e-19,-0.0739583,1
0.1,1.82874e-19,-0.0729167,1
0.1,1.82874e-19,-0.071875,1
0.1,1.82875e-19,-0.0708333,1
0.1,1.82874e-19,-0.0697916,1
0.1,1.82874e-19,-0.06875,1
0.1,1.82874e-19,-0.0677083,1
0.1,1.82874e-19,-0.0666667,1
0.1,1.82874e-19,-0.065625,1
0.1,1.82874e-19,-0.0645834,1
0.1,1.82874e-19,-0.0635417,1
0.1,1.82874e-19,-0.0625,1
0.1,1.82874e-19,-0.0614583,1
0.1,1.82873e-19,-0.0604167,1
0.1,1.82873e-19,-0.059375,1
0.1,1.82873e-19,-0.0583333,1
0.1,1.82873e-19,-0.0572916,1
0.1,1.82873e-19,-0.05625,1
0.1,1.82873e-19,-0.0552083,1
0.1,1.82873e-19,-0.0541667,1
0.1,1.82873e-19,-0.053125,1
0.1,1.82873e-19,-0.0520834,1
0.1,1.82873e-19,-0.0510417,1
0.1,1.82873e-19,-0.05,1
0.1,1.82873e-19,-0.0489583,1
0.1,1.82873e-19,-0.0479167,1
0.1,1.82873e-19,-0.046875,1
0.1,1.82873e-19,-0.0458333,1
0.1,1.82873e-19,-0.0447916,1
0.1,1.82873e-19,-0.04375,1
0.1,1.82873e-19,-0.0427083,1
0.1,0,-0.0416667,1
0.1,1.82873e-19,-0.0416667,1
0.1,4.1751e-20,-0.040625,1
0.1,8.3502e-20,-0.0395834,1
0.1,8.3502e-20,-0.0385417,1
0.1,8.3502e-20,-0.0375,1
0.1,8.3502e-20,-0.0364583,1
0.1,8.3502e-20,-0.0354167,1
0.1,8.3502e-20,-0.034375,1
0.1,8.3502e-20,-0.0333333,1
0.1,8.35019e-20,-0.0322916,1
0.1,8.35019e-20,-0.03125,1
0.1,8.35019e-20,-0.0302083,1
0.1,8.35019e-20,-0.0291667,1
0.1,8.35019e-20,-0.028125,1
0.1,8.35019e-20,-0.0270834,1
0.1,8.35019e-20,-0.0260417,1
0.1,8.35019e-20,-0.025,1
0.1,8.35019e-20,-0.0239583,1
0.1,8.35019e-20,-0.0229167,1
0.1,8.35019e-20,-0.021875,1
0.1,8.35019e-20,-0.0208333,0.999999
0.1,8.35019e-20,-0.0197916,0.999999
0.1,8.35019e-20,-0.01875,0.999996
0.1,8.35019e-20,-0.0177083,0.999996
0.1,8.35019e-20,-0.0166667,0.999981
0.1,8.35019e-20,-0.015625,0.999981
0.1,8.35019e-20,-0.0145834,0.999918
0.1,8.35019e-20,-0.0135417,0.999918
0.1,8.35019e-20,-0.0125,0.999359
0.1,8.35019e-20,-0.0114583,0.999359
0.1,8.35019e-20,-0.0104167,0.988291
0.1,8.35019e-20,-0.00937501,0.988291
0.1,8.35019e-20,-0.00833333,0.827955
0.1,8.35019e-20,-0.00729166,0.827955
0.1,8.35019e-20,-0.00625,0.298303
0.1,8.35019e-20,-0.00525894,0.298303
0.1,8.35019e-20,-0.00426789,0.298288
0.1,8.35019e-20,-0.00421728,0.298288
0.1,8.35019e-20,-0.00416667,0.0246365
0.1,8.35019e-20,-0.0041145,0.0246365
0.1,8.35019e-20,-0.00406233,0.0246368
0.1,8.35019e-20,-0.00307283,0.0246368
0.1,8.35019e-20,-0.00208333,0.0013728
0.1,8.35019e-20,-0.00104166,0.0013728
0.1,8.35019e-20,1.0315e-10,0.000225343
0.1,8.35019e-20,0.00104167,0.000225343
0.1,8.35019e-20,0.00208334,3.84672e-05
0.1,8.35019e-20,0.003125,3.84672e-05
0.1,8.35019e-20,0.00416667,5.70233e-06
0.1,8.35019e-20,0.00520833,5.70233e-06
0.1,8.35019e-20,0.00625,5.98519e-07
0.1,8.35019e-20,0.00700684,5.98519e-07
0.1,2.08335e-08,0.00765137,7.66943e-07
0.1,8.35019e-20,0.00776368,5.98519e-07
0.1,2.08335e-08,0.00799235,7.66943e-07
0.1,2.08335e-08,0.00833333,9.4122e-08
0.1,2.08335e-08,0.00937502,9.4122e-08
0.1,2.08335e-08,0.0104167,1.35446e-08
0.1,2.08335e-08,0.0114583,1.35446e-08
0.1,2.08335e-08,0.0125,1.16769e-09
0.1,2.08335e-08,0.0135416,1.16769e-09
0.1,2.08335e-08,0.0145833,4.75478e-10
0.1,2.08335e-08,0.015625,4.75478e-10
0.1,2.08335e-08,0.0166667,3.67092e-10
0.1,2.08335e-08,0.0177083,3.67092e-10
0.1,2.08335e-08,0.01875,3.38651e-10
0.1,2.08335e-08,0.0197916,3.38651e-10
0.1,2.08335e-08,0.0208333,3.25622e-10
0.1,2.08335e-08,0.021875,3.25622e-10
0.1,2.08335e-08,0.0229167,2.81559e-10
0.1,2.08335e-08,0.0239583,2.81559e-10
0.1,2.08335e-08,0.025,2.27503e-10
0.1,2.08335e-08,0.0260417,2.27503e-10
0.1,2.08335e-08,0.0270834,1.79624e-10
0.1,2.08335e-08,0.028125,1.79624e-10
0.1,2.08335e-08,0.0291667,1.41593e-10
0.1,2.08335e-08,0.0302084,1.41593e-10
0.1,2.08335e-08,0.03125,1.1122e-10
0.1,2.08335e-08,0.0322917,1.1122e-10
0.1,2.08335e-08,0.0333334,8.61197e-11
0.1,2.08335e-08,0.034375,8.61197e-11
0.1,2.08335e-08,0.0354167,6.50103e-11
0.1,2.08335e-08,0.0364583,6.50103e-11
0.1,2.08335e-08,0.0375,4.74601e-11
0.1,2.08335e-08,0.0385417,4.74601e-11
0.1,-6.46235e-27,0.0395834,3.34049e-11
0.1,2.08335e-08,0.0395834,4.74601e-11
0.1,3.73686e-20,0.040625,3.34049e-11
0.1,7.47371e-20,0.0416667,2.26951e-11
0.1,7.47371e-20,0.0427084,2.26951e-11
0.1,7.47371e-20,0.0437501,1.49299e-11
0.1,7.47371e-20,0.0447917,1.49299e-11
0.1,7.47371e-20,0.0458334,9.53754e-12
0.1,7.47371e-20,0.0468751,9.53754e-12
0.1,7.47371e-20,0.0479168,5.92523e-12
0.1,7.47372e-20,0.0489585,5.92523e-12
0.1,7.47372e-20,0.0500002,3.57925e-12
0.1,7.47371e-20,0.0510419,3.57925e-12
0.1,7.47371e-20,0.0520836,2.09905e-12
0.1,7.47371e-20,0.0531253,2.09905e-12
0.1,7.4737e-20,0.0541669,1.1929e-12
0.1,7.47371e-20,0.0552087,1.1929e-12
0.1,7.47372e-20,0.0562504,6.56612e-13
0.1,7.47372e-20,0.0572921,6.56612e-13
0.1,7.47371e-20,0.0583338,3.50288e-13
0.1,7.47372e-20,0.0593755,3.50288e-13
0.1,7.47373e-20,0.0604173,1.8122e-13
0.1,7.47374e-20,0.061459,1.8122e-13
0.1,7.47375e-20,0.0625007,9.06218e-14
0.1,7.47375e-20,0.0635425,9.06218e-14
0.1,7.47374e-20,0.0645843,4.37408e-14
0.1,7.47373e-20,0.0656261,4.37408e-14
0.1,7.47371e-20,0.0666678,2.04239e-14
0.1,7.47369e-20,0.0677097,2.04239e-14
0.1,7.47366e-20,0.0687515,9.32311e-15
0.1,7.47369e-20,0.0697933,9.32311e-15
0.1,7.47371e-20,0.0708351,4.2994e-15
0.1,7.47368e-20,0.071877,4.2994e-15
0.1,7.47365e-20,0.0729189,2.1274e-15
0.1,7.47363e-20,0.0739609,2.1274e-15
0.1,7.47362e-20,0.0750028,1.18996e-15
0.1,7.47369e-20,0.0760448,1.18996e-15
0.1,7.47376e-20,0.0770868,7.46351e-16
0.1,7.47369e-20,0.0781288,7.46351e-16
0.1,7.47362e-20,0.0791709,4.32537e-16
0.1,7.47358e-20,0.0812554,4.32537e-16
0.1,7.47354e-20,0.0833399,1.59151e-16
0.1,7.47356e-20,0.0875126,1.59151e-16
0.1,7.47358e-20,0.0916853,2.4726e-17
0.1,7.47378e-20,0.0958601,2.4726e-17
0.1,7.47399e-20,0.100035,6.36845e-18
0.1,7.4742e-20,0.108399,6.36845e-18
0.1,7.4744e-20,0.116764,6.36845e-18
0.1,8.34701e-08,0.116764,1.94595e-19
0.1,8.34701e-08,0.125133,1.94595e-19
0.1,8.34701e-08,0.133502,2.50662e-21
