x,y,z,alpha.water
0.15,8.27181e-25,8.48486e-38,-1.57438e-137
0.15,-6.18492e-19,0.0124853,-1.57438e-137
0.15,-1.23699e-18,0.0249707,-5.5314e-137
0.15,-1.23683e-18,0.0386398,-5.5314e-137
0.15,-1.23667e-18,0.052309,-2.61641e-135
0.15,-1.23667e-18,0.0666782,-2.61641e-135
0.15,-1.23667e-18,0.0810475,-3.92258e-138
0.15,-1.23794e-18,0.0882413,-3.92258e-138
0.15,-1.23921e-18,0.0954352,-1.49323e-137
0.15,-1.23963e-18,0.102466,-1.49323e-137
0.15,-1.24006e-18,0.109498,-6.02758e-137
0.15,-1.24006e-18,0.116266,-6.02758e-137
0.15,-1.24006e-18,0.123034,-4.20175e-141
0.15,-1.24006e-18,0.126306,-4.20175e-141
0.15,-1.24006e-18,0.129578,-3.67819e-141
