x,y,z,alpha.water
-7.14896e-19,0.1,-0.124495,1
-7.708e-19,0.1,-0.121369,1
-8.26704e-19,0.1,-0.118243,1
-6.7085e-19,0.1,-0.115118,1
-5.14996e-19,0.1,-0.111992,0.999999
-6.09864e-19,0.1,-0.108867,0.999999
-7.04731e-19,0.1,-0.105742,0.999999
-4.98055e-19,0.1,-0.102617,0.999999
-2.91379e-19,0.1,-0.0994915,1
-2.67662e-19,0.1,-0.0963665,1
-2.43945e-19,0.1,-0.0932414,1
-1.89735e-19,0.1,-0.0901163,1
-1.35525e-19,0.1,-0.0869911,1
-3.00151e-08,0.1,-0.0869911,1
-3.00151e-08,0.1,-0.083866,1
-3.00151e-08,0.1,-0.0807408,1
-3.00151e-08,0.1,-0.0776158,1
-3.00151e-08,0.1,-0.0744907,1
-3.00151e-08,0.1,-0.0713656,1
-3.00151e-08,0.1,-0.0682405,1
-3.00151e-08,0.1,-0.0651155,1
-3.00151e-08,0.1,-0.0619904,1
-3.00151e-08,0.1,-0.0588654,1
-3.00151e-08,0.1,-0.0557403,1
-3.00151e-08,0.1,-0.0526152,1
-3.00151e-08,0.1,-0.0494901,1
-3.00151e-08,0.1,-0.0463651,1
-3.00151e-08,0.1,-0.04324,1
-3.00151e-08,0.1,-0.0401149,1
-3.00151e-08,0.1,-0.0369897,1
-3.00151e-08,0.1,-0.0338646,1
-3.00151e-08,0.1,-0.0307395,0.999999
-3.00151e-08,0.1,-0.0276143,0.999999
-3.00151e-08,0.1,-0.0244891,1
-3.00151e-08,0.1,-0.0213638,1
-3.00151e-08,0.1,-0.0182386,0.999999
-3.00151e-08,0.1,-0.0151133,0.999999
-3.00151e-08,0.1,-0.011988,1
-3.00151e-08,0.1,-0.00886265,1
-3.00151e-08,0.1,-0.00573733,0.999999
-3.00151e-08,0.1,-0.00261194,0.999999
-3.00151e-08,0.1,0.000513443,0.999999
-3.00175e-08,0.1,0.000513472,0.731987
-3.00175e-08,0.1,0.00363885,0.731987
-3.00175e-08,0.1,0.00676423,0.20733
-3.00175e-08,0.1,0.00988958,0.20733
-3.00175e-08,0.1,0.0130149,0.0530681
-3.00175e-08,0.1,0.0161403,0.0530681
-3.00175e-08,0.1,0.0192656,0.0113285
-3.00175e-08,0.1,0.0223908,0.0113285
-3.00175e-08,0.1,0.0255161,0.00186371
-3.00175e-08,0.1,0.0268525,0.00186371
-3.00175e-08,0.1,0.028189,0.00235762
-3.00175e-08,0.1,0.0299777,0.00235762
-3.00175e-08,0.1,0.0317663,0.000348797
-3.00175e-08,0.1,0.0348912,0.000348797
-3.00175e-08,0.1,0.0380162,4.67597e-05
-3.00175e-08,0.1,0.0411411,4.67597e-05
-3.00175e-08,0.1,0.0442659,5.77256e-06
-3.00175e-08,0.1,0.0473907,5.77256e-06
-3.00175e-08,0.1,0.0505155,6.56567e-07
-3.00175e-08,0.1,0.0536402,6.56567e-07
-3.00175e-08,0.1,0.0567648,6.89204e-08
-3.00175e-08,0.1,0.0598894,6.89204e-08
-3.00175e-08,0.1,0.0630141,6.70644e-09
-3.00175e-08,0.1,0.0661387,6.70644e-09
-3.00175e-08,0.1,0.0692633,6.13539e-10
-3.00175e-08,0.1,0.0723879,6.13539e-10
-3.00175e-08,0.1,0.0755126,5.35812e-11
-3.00175e-08,0.1,0.0786372,5.35812e-11
-3.00175e-08,0.1,0.0817619,4.39809e-12
-3.00175e-08,0.1,0.0848866,4.39809e-12
-3.00175e-08,0.1,0.0880113,3.37444e-13
-3.00175e-08,0.1,0.091136,3.37444e-13
-3.00175e-08,0.1,0.0942608,2.4285e-14
-3.00175e-08,0.1,0.0973854,2.4285e-14
-3.00175e-08,0.1,0.10051,1.1993e-15
-3.00175e-08,0.1,0.10676,1.1993e-15
-3.00175e-08,0.1,0.11301,3.98556e-17
-3.00175e-08,0.1,0.119259,3.98556e-17
-3.00175e-08,0.1,0.125508,1.01092e-18
