x,y,z,alpha.water
0,0.125,-0.125,1
2.71051e-19,0.125,-0.120834,1
5.42101e-19,0.125,-0.116667,1
-8.94467e-19,0.125,-0.116667,1
-1.27394e-18,0.125,-0.1125,1
-1.65341e-18,0.125,-0.108333,1
-1.66696e-18,0.125,-0.104167,1
-1.68051e-18,0.125,-0.1,1
-1.27394e-18,0.125,-0.0958334,1
-8.67362e-19,0.125,-0.0916667,1
-5.69206e-19,0.125,-0.0875,1
-2.71051e-19,0.125,-0.0833333,1
-2.4691e-19,0.125,-0.08125,1
-2.2277e-19,0.125,-0.0791667,1
-3.28225e-19,0.125,-0.0781251,1
-4.33681e-19,0.125,-0.0770835,1
-4.60786e-19,0.125,-0.0760418,1
-4.87891e-19,0.125,-0.075,1
-5.69206e-19,0.125,-0.0739584,1
-6.50521e-19,0.125,-0.0729167,1
-4.87891e-19,0.125,-0.071875,1
-3.25261e-19,0.125,-0.0708333,1
-5.69206e-19,0.125,-0.0697917,1
-8.13152e-19,0.125,-0.0687501,1
-8.13152e-19,0.125,-0.0677084,1
-8.13152e-19,0.125,-0.0666667,1
-8.23316e-19,0.125,-0.0656251,1
-8.3348e-19,0.125,-0.0645834,1
1.49078e-19,0.125,-0.0645834,1
3.88788e-19,0.125,-0.0635417,1
6.28498e-19,0.125,-0.0625,1
5.3109e-19,0.125,-0.0614583,1
4.33681e-19,0.125,-0.0604167,1
4.06576e-19,0.125,-0.059375,1
3.79471e-19,0.125,-0.0583333,1
4.60786e-19,0.125,-0.0572916,1
5.42101e-19,0.125,-0.05625,1
6.4671e-19,0.125,-0.0552083,1
7.51318e-19,0.125,-0.0541667,1
7.82235e-19,0.125,-0.053125,1
8.13152e-19,0.125,-0.0520834,1
8.40257e-19,0.125,-0.0510417,1
8.67362e-19,0.125,-0.05,1
9.21572e-19,0.125,-0.0489583,1
9.75782e-19,0.125,-0.0479166,1
9.75782e-19,0.125,-0.046875,1
9.75782e-19,0.125,-0.0458333,1
9.75782e-19,0.125,-0.0447917,1
9.75782e-19,0.125,-0.04375,1
9.21572e-19,0.125,-0.0427084,1
8.67362e-19,0.125,-0.0416667,1
8.40257e-19,0.125,-0.040625,1
8.13152e-19,0.125,-0.0395834,1
6.77626e-19,0.125,-0.0385417,1
5.42101e-19,0.125,-0.0375,1
6.77626e-19,0.125,-0.0364583,1
8.13152e-19,0.125,-0.0354166,1
7.86047e-19,0.125,-0.034375,1
7.58942e-19,0.125,-0.0333333,1
8.94467e-19,0.125,-0.0322916,1
1.02999e-18,0.125,-0.03125,1
1.27394e-18,0.125,-0.0302083,1
1.51788e-18,0.125,-0.0291667,1
1.51788e-18,0.125,-0.028125,1
1.51788e-18,0.125,-0.0270833,1
1.40946e-18,0.125,-0.0260417,1
1.30104e-18,0.125,-0.025,1
1.35525e-18,0.125,-0.0239583,1
1.40946e-18,0.125,-0.0229167,1
1.32815e-18,0.125,-0.021875,1
1.24683e-18,0.125,-0.0208333,1
1.19262e-18,0.125,-0.0197916,1
1.13841e-18,0.125,-0.01875,1
1.30104e-18,0.125,-0.0177083,1
1.46367e-18,0.125,-0.0166667,1
1.54499e-18,0.125,-0.015625,1
1.6263e-18,0.125,-0.0145833,0.999998
1.84611e-18,0.125,-0.0135417,0.999998
2.06591e-18,0.125,-0.0125,0.99999
2.08667e-18,0.125,-0.0114584,0.99999
2.10742e-18,0.125,-0.0104167,0.99999
-4.57398e-19,0.125,-0.0104167,0.999919
-5.26854e-19,0.125,-0.00937501,0.999919
-5.96311e-19,0.125,-0.00833333,0.999336
-4.06576e-19,0.125,-0.00729166,0.999336
-2.1684e-19,0.125,-0.00625,0.994574
-3.79471e-19,0.125,-0.00520833,0.994574
-5.42101e-19,0.125,-0.00416667,0.951042
-5.69206e-19,0.125,-0.003125,0.951042
-5.96311e-19,0.125,-0.00208333,0.618557
-5.96311e-19,0.125,-0.00104166,0.618557
-5.96311e-19,0.125,4.50006e-11,0.147336
-7.31836e-19,0.125,0.00104167,0.147336
-8.67362e-19,0.125,0.00208334,0.0169529
-1.00882e-18,0.125,0.003125,0.0169529
-1.15027e-18,0.125,0.00416667,0.000781593
-1.19855e-18,0.125,0.00520833,0.000781593
-1.24683e-18,0.125,0.00625,2.62348e-05
-1.43657e-18,0.125,0.00729167,2.62348e-05
-1.6263e-18,0.125,0.00833333,3.2983e-06
-1.54499e-18,0.125,0.00937502,3.2983e-06
-1.46367e-18,0.125,0.0104167,6.26597e-07
-1.49078e-18,0.125,0.0114583,6.26597e-07
-1.51788e-18,0.125,0.0125,8.53223e-08
-1.5992e-18,0.125,0.0135417,8.53223e-08
-1.68051e-18,0.125,0.0145834,8.22107e-09
-1.54499e-18,0.125,0.015625,8.22107e-09
-1.40946e-18,0.125,0.0166667,5.79542e-10
-1.30104e-18,0.125,0.0177083,5.79542e-10
-1.19262e-18,0.125,0.01875,5.67971e-11
-1.32434e-18,0.125,0.0197916,5.67971e-11
-1.45605e-18,0.125,0.0208333,6.75582e-12
-1.24302e-18,0.125,0.021875,6.75582e-12
-1.02999e-18,0.125,0.0229167,7.63164e-13
-1.24683e-18,0.125,0.0239584,7.63164e-13
-1.46367e-18,0.125,0.025,3.52939e-13
-1.32815e-18,0.125,0.0260417,3.52939e-13
-1.19262e-18,0.125,0.0270834,1.23256e-13
-1.0842e-18,0.125,0.0281251,1.23256e-13
-9.75782e-19,0.125,0.0291667,1.46242e-13
-9.21572e-19,0.125,0.0302084,1.46242e-13
-8.67362e-19,0.125,0.03125,1.50077e-13
-7.31836e-19,0.125,0.0322917,1.50077e-13
-5.96311e-19,0.125,0.0333333,1.42093e-13
-7.31836e-19,0.125,0.034375,1.42093e-13
-8.67362e-19,0.125,0.0354167,1.2098e-13
-9.06113e-19,0.125,0.0364584,1.2098e-13
-9.44865e-19,0.125,0.0375,9.13561e-14
-6.89273e-19,0.125,0.0385417,9.13561e-14
-4.33681e-19,0.125,0.0395834,6.13605e-14
-4.06576e-19,0.125,0.0406251,6.13605e-14
-3.79471e-19,0.125,0.0416667,3.65531e-14
-2.71051e-19,0.125,0.0427084,3.65531e-14
-1.6263e-19,0.125,0.0437501,2.00451e-14
