x,y,z,alpha.water
0.15,0,-0.125,1
0.15,-1.65436e-24,-0.125,1
0.15,6.48394e-20,-0.120833,1
0.15,1.29679e-19,-0.116667,1
0.15,1.29683e-19,-0.1125,1
0.15,1.29687e-19,-0.108333,1.00001
0.15,1.29685e-19,-0.104166,1.00001
0.15,1.29682e-19,-0.1,1.00001
0.15,1.29682e-19,-0.0958333,1.00001
0.15,1.29682e-19,-0.0916667,1.00001
0.15,1.29684e-19,-0.0875,1.00001
0.15,1.29685e-19,-0.0833333,1.00001
0.15,1.29685e-19,-0.08125,1.00001
0.15,1.29685e-19,-0.0791667,1.00001
0.15,1.29685e-19,-0.0781251,1.00001
0.15,1.29685e-19,-0.0770836,1.00001
0.15,1.29684e-19,-0.0760418,1.00001
0.15,1.29684e-19,-0.075,1.00001
0.15,1.29683e-19,-0.0739584,1.00001
0.15,1.29682e-19,-0.0729167,1.00001
0.15,1.29681e-19,-0.071875,1.00001
0.15,1.2968e-19,-0.0708333,1.00001
0.15,1.29683e-19,-0.0697917,1.00001
0.15,1.29685e-19,-0.0687501,1.00001
0.15,1.29685e-19,-0.0677084,1.00001
0.15,1.29685e-19,-0.0666667,1.00001
0.15,1.29685e-19,-0.065625,1.00001
0.15,1.29684e-19,-0.0645834,1.00001
0.15,1.29684e-19,-0.0635417,1.00001
0.15,1.29685e-19,-0.0625,1.00001
0.15,1.29685e-19,-0.0614583,1.00001
0.15,1.29685e-19,-0.0604167,1.00001
0.15,1.29685e-19,-0.059375,1.00001
0.15,1.29685e-19,-0.0583333,1.00001
0.15,1.29686e-19,-0.0572917,1.00001
0.15,1.29686e-19,-0.05625,1.00001
0.15,1.29686e-19,-0.0552084,1.00001
0.15,1.29686e-19,-0.0541667,1.00001
0.15,1.29686e-19,-0.0531251,1.00001
0.15,1.29686e-19,-0.0520834,1.00001
0.15,1.29686e-19,-0.0510417,1.00001
0.15,1.29686e-19,-0.05,1.00001
0.15,1.29686e-19,-0.0489583,1.00001
0.15,1.29686e-19,-0.0479167,1.00001
0.15,1.29686e-19,-0.046875,1.00001
0.15,1.29687e-19,-0.0458333,1.00001
0.15,1.29687e-19,-0.0447917,1.00001
0.15,1.29687e-19,-0.04375,1.00001
0.15,1.29686e-19,-0.0427084,1.00001
0.15,1.29686e-19,-0.0416667,1.00001
0.15,1.29686e-19,-0.040625,1.00001
0.15,1.29686e-19,-0.0395834,1.00001
0.15,1.29686e-19,-0.0385417,1.00001
0.15,1.29686e-19,-0.0375,1.00001
0.15,1.29686e-19,-0.0364583,1.00001
0.15,1.29686e-19,-0.0354166,1.00001
0.15,1.29686e-19,-0.034375,1.00001
0.15,1.29686e-19,-0.0333333,1.00001
0.15,1.29686e-19,-0.0322916,1.00001
0.15,0,-0.03125,1.00001
0.15,1.29686e-19,-0.03125,1.00001
0.15,2.88167e-20,-0.0302084,1.00001
0.15,5.76334e-20,-0.0291667,1.00001
0.15,5.76334e-20,-0.0281251,1.00001
0.15,5.76334e-20,-0.0270834,1.00001
0.15,5.76334e-20,-0.0260417,1.00001
0.15,5.76334e-20,-0.025,1.00001
0.15,5.76334e-20,-0.0247595,1.00001
0.15,5.76334e-20,-0.0245189,1.00001
0.15,5.76334e-20,-0.0237178,1.00001
0.15,5.76334e-20,-0.0229166,1.00001
0.15,5.76334e-20,-0.021875,1.00001
0.15,5.76334e-20,-0.0208333,1.00001
0.15,5.76334e-20,-0.0201221,1.00001
0.15,5.76334e-20,-0.0194109,1.00001
0.15,5.76334e-20,-0.0190804,1.00001
0.15,5.76334e-20,-0.01875,1.00001
0.15,5.76334e-20,-0.0177084,1.00001
0.15,5.76334e-20,-0.0166667,1.00001
0.15,5.76334e-20,-0.0156251,1.00001
0.15,5.76334e-20,-0.0145834,1.00001
0.15,5.76334e-20,-0.0137246,1.00001
0.15,5.76334e-20,-0.0128657,1.00001
0.15,5.76334e-20,-0.0126829,1.00001
0.15,5.76334e-20,-0.0125,1.00001
0.15,5.76334e-20,-0.0122998,1.00001
0.15,5.76334e-20,-0.0120996,1.00001
0.15,5.76334e-20,-0.0112581,1.00001
0.15,5.76334e-20,-0.0104167,1.00001
0.15,5.76334e-20,-0.00937502,1.00001
0.15,5.76334e-20,-0.00833333,1.00001
0.15,5.76334e-20,-0.00729166,1.00001
0.15,5.76334e-20,-0.00624999,1.00001
0.15,5.76334e-20,-0.00520833,1.00001
0.15,5.76334e-20,-0.00416667,1.00001
0.15,5.76334e-20,-0.003125,1.00001
0.15,5.76334e-20,-0.00208333,1.00001
0.15,5.76332e-20,-0.00104166,1.00001
0.15,5.76331e-20,2.94607e-11,1.00001
0.15,5.7633e-20,0.00104167,1.00001
0.15,5.7633e-20,0.00208333,1.00001
0.15,0,0.00208333,1.00001
0.15,-7.76815e-20,0.003125,1.00001
0.15,-1.55363e-19,0.00416667,1.00001
0.15,-1.55363e-19,0.00520833,1.00001
0.15,-1.55363e-19,0.00624999,1.00001
0.15,-1.55363e-19,0.00729166,1.00001
0.15,-1.55363e-19,0.00833333,1.00001
0.15,-1.55363e-19,0.00937502,1.00001
0.15,-1.55363e-19,0.0104167,1.00001
0.15,-1.55363e-19,0.0114584,1.00001
0.15,-1.55363e-19,0.0125,1
0.15,-1.55363e-19,0.0135417,1
0.15,-1.55363e-19,0.0145834,1
0.15,-1.55363e-19,0.015625,1
0.15,-1.55363e-19,0.0166667,1
0.15,-1.55363e-19,0.0177083,1
0.15,-1.55363e-19,0.01875,1
0.15,-1.55363e-19,0.0197916,1
0.15,-1.55363e-19,0.0208333,0.999994
0.15,-1.55363e-19,0.021875,0.999994
0.15,-1.55363e-19,0.0229166,0.999945
0.15,-1.55363e-19,0.0239583,0.999945
0.15,-1.55363e-19,0.025,0.999575
0.15,-1.55363e-19,0.0260417,0.999575
0.15,-1.55363e-19,0.0270834,0.997588
0.15,-1.55363e-19,0.028125,0.997588
0.15,-1.55363e-19,0.0291667,0.985865
0.15,-1.55363e-19,0.0302084,0.985865
0.15,-1.55363e-19,0.03125,0.894438
0.15,-1.55363e-19,0.0322917,0.894438
