x,y,z,alpha.water
0.15,0,-0.125,1.00001
0.15,8.27181e-25,-0.125,1.00001
0.15,-1.17308e-19,-0.120834,1.00001
0.15,-2.34617e-19,-0.116667,1.00001
0.15,-2.34626e-19,-0.1125,1.00001
0.15,-2.34636e-19,-0.108333,1.00001
0.15,-2.34628e-19,-0.104166,1.00001
0.15,-2.3462e-19,-0.1,1.00001
0.15,-2.34615e-19,-0.0958334,1.00001
0.15,-2.3461e-19,-0.0916667,1.00001
0.15,-2.34611e-19,-0.0875,1.00001
0.15,-2.34612e-19,-0.0833333,1.00001
0.15,-2.34613e-19,-0.08125,1.00001
0.15,-2.34615e-19,-0.0791667,1.00001
0.15,-2.34616e-19,-0.0781251,1.00001
0.15,-2.34617e-19,-0.0770834,1.00001
0.15,-2.34619e-19,-0.0760417,1.00001
0.15,-2.34621e-19,-0.075,1.00001
0.15,-2.3462e-19,-0.0739583,1.00001
0.15,-2.3462e-19,-0.0729166,1.00001
0.15,-2.3462e-19,-0.0718749,1.00001
0.15,-2.3462e-19,-0.0708333,1.00001
0.15,-2.3462e-19,-0.0697916,1.00001
0.15,-2.34621e-19,-0.06875,1.00001
0.15,-2.34621e-19,-0.0677083,1.00001
0.15,-2.34621e-19,-0.0666667,1.00001
0.15,-2.3462e-19,-0.065625,1.00001
0.15,-2.3462e-19,-0.0645833,1.00001
0.15,-2.34621e-19,-0.0635416,1.00001
0.15,-2.34622e-19,-0.0625,1.00001
0.15,-2.34621e-19,-0.0614583,1.00001
0.15,-2.3462e-19,-0.0604166,1.00001
0.15,-2.3462e-19,-0.0593749,1.00001
0.15,-2.34621e-19,-0.0583333,1.00001
0.15,-2.34621e-19,-0.0572917,1.00001
0.15,-2.34622e-19,-0.05625,1.00001
0.15,-2.34621e-19,-0.0552084,1.00001
0.15,-2.34621e-19,-0.0541667,1.00001
0.15,-2.3462e-19,-0.053125,1.00001
0.15,-2.3462e-19,-0.0520834,1.00001
0.15,-2.3462e-19,-0.0510417,1.00001
0.15,-2.3462e-19,-0.05,1
0.15,-2.3462e-19,-0.0489583,1
0.15,-2.34621e-19,-0.0479167,1
