x,y,z,alpha.water
0.15,0,-0.125,1
0.15,0,-0.125,1
0.15,-1.01143e-19,-0.120834,1
0.15,-2.02285e-19,-0.116667,1
0.15,-2.02288e-19,-0.1125,1
0.15,-2.0229e-19,-0.108333,1.00001
0.15,-2.02286e-19,-0.104166,1.00001
0.15,-2.02282e-19,-0.1,1.00001
0.15,-2.02287e-19,-0.0958333,1.00001
0.15,-2.02292e-19,-0.0916667,1.00001
0.15,-2.02292e-19,-0.0875,1.00001
0.15,-2.02292e-19,-0.0833333,1.00001
0.15,-2.02291e-19,-0.08125,1.00001
0.15,-2.0229e-19,-0.0791667,1.00001
0.15,-2.02289e-19,-0.0781251,1.00001
0.15,-2.02287e-19,-0.0770836,1.00001
0.15,-2.02285e-19,-0.0760418,1.00001
0.15,-2.02284e-19,-0.075,1.00001
0.15,-2.02285e-19,-0.0739584,1.00001
0.15,-2.02285e-19,-0.0729168,1.00001
0.15,-2.02287e-19,-0.071875,1.00001
0.15,-2.02288e-19,-0.0708333,1.00001
0.15,-2.02286e-19,-0.0697917,1.00001
0.15,-2.02285e-19,-0.0687501,1.00001
0.15,-2.02285e-19,-0.0677084,1.00001
0.15,-2.02285e-19,-0.0666667,1.00001
0.15,-2.02286e-19,-0.065625,1.00001
0.15,-2.02287e-19,-0.0645834,1.00001
0.15,-2.02287e-19,-0.0635417,1.00001
0.15,-2.02286e-19,-0.0625,1.00001
0.15,-2.02287e-19,-0.0614583,1.00001
0.15,-2.02288e-19,-0.0604167,1.00001
0.15,-2.02288e-19,-0.059375,1.00001
0.15,-2.02289e-19,-0.0583333,1.00001
0.15,-2.02289e-19,-0.0572917,1.00001
0.15,-2.0229e-19,-0.0562501,1.00001
0.15,-2.02289e-19,-0.0552084,1.00001
0.15,-2.02289e-19,-0.0541667,1.00001
0.15,-2.0229e-19,-0.053125,1.00001
0.15,-2.0229e-19,-0.0520834,1.00001
0.15,-2.0229e-19,-0.0510417,1.00001
0.15,-2.0229e-19,-0.05,1.00001
0.15,-2.0229e-19,-0.0489583,1.00001
0.15,-2.0229e-19,-0.0479167,1.00001
0.15,-2.0229e-19,-0.046875,1.00001
0.15,-2.02291e-19,-0.0458333,1.00001
0.15,-2.02291e-19,-0.0447916,1.00001
0.15,-2.02291e-19,-0.04375,1.00001
0.15,-2.02291e-19,-0.0427083,1.00001
0.15,-2.0229e-19,-0.0416667,1.00001
0.15,-2.0229e-19,-0.040625,1.00001
0.15,-2.0229e-19,-0.0395833,1.00001
0.15,-2.0229e-19,-0.0385417,1.00001
0.15,-2.0229e-19,-0.0375,1.00001
0.15,-2.0229e-19,-0.0364583,1.00001
0.15,-2.02291e-19,-0.0354167,1.00001
0.15,-2.02291e-19,-0.034375,1.00001
0.15,-2.0229e-19,-0.0333333,1.00001
0.15,-2.02291e-19,-0.0322916,1.00001
0.15,0,-0.03125,1.00001
0.15,-2.02291e-19,-0.03125,1.00001
0.15,8.40292e-20,-0.0302084,1.00001
0.15,1.68058e-19,-0.0291667,1.00001
0.15,1.68058e-19,-0.0281251,1.00001
0.15,1.68058e-19,-0.0270834,1.00001
0.15,1.68058e-19,-0.0260417,1.00001
0.15,1.68058e-19,-0.025,1.00001
0.15,1.68058e-19,-0.0239583,1.00001
0.15,1.68058e-19,-0.0229167,1.00001
0.15,1.68058e-19,-0.021875,1.00001
0.15,1.68058e-19,-0.0208333,1.00001
0.15,1.68058e-19,-0.0197917,1.00001
0.15,1.68058e-19,-0.01875,1.00001
0.15,1.68058e-19,-0.0177084,1.00001
0.15,1.68058e-19,-0.0166667,1.00001
0.15,1.68058e-19,-0.0156251,1.00001
0.15,1.68058e-19,-0.0145834,1.00001
0.15,1.68058e-19,-0.0135417,1.00001
0.15,1.68058e-19,-0.0125,1
0.15,1.68058e-19,-0.0114584,1
0.15,1.68058e-19,-0.0104167,1
0.15,1.68058e-19,-0.00937502,1
0.15,1.68058e-19,-0.00833333,1
0.15,1.68058e-19,-0.00729165,1
0.15,1.68058e-19,-0.00624997,1
0.15,1.68058e-19,-0.00520832,1
0.15,1.68058e-19,-0.00416667,0.999999
0.15,1.68058e-19,-0.003125,0.999999
0.15,1.68058e-19,-0.00208333,0.999992
0.15,1.68058e-19,-0.00104166,0.999992
0.15,1.68058e-19,3.24294e-11,0.999968
0.15,1.68058e-19,0.00104167,0.999968
0.15,1.68058e-19,0.00208333,0.999968
0.15,5.16988e-26,0.00208333,0.999881
0.15,-1.37611e-19,0.003125,0.999881
0.15,-2.75221e-19,0.00416667,0.999583
0.15,-2.75221e-19,0.00520832,0.999583
0.15,-2.75221e-19,0.00624997,0.998585
0.15,-2.75221e-19,0.00729165,0.998585
0.15,-2.75221e-19,0.00833333,0.995613
0.15,-2.75221e-19,0.00937502,0.995613
0.15,-2.75221e-19,0.0104167,0.983684
0.15,-2.75221e-19,0.0114584,0.983684
0.15,-2.75221e-19,0.0125,0.836783
0.15,-2.75221e-19,0.0135417,0.836783
0.15,-2.75221e-19,0.0145834,0.334919
0.15,-2.75221e-19,0.015625,0.334919
0.15,-2.75221e-19,0.0166667,0.0556546
0.15,-2.75221e-19,0.0177083,0.0556546
0.15,-2.75221e-19,0.01875,0.00933315
0.15,-2.75221e-19,0.0197917,0.00933315
0.15,-2.75221e-19,0.0208333,0.000972599
0.15,-2.75221e-19,0.021875,0.000972599
0.15,-2.75221e-19,0.0229167,8.45645e-05
0.15,-2.75221e-19,0.0239583,8.45645e-05
0.15,-2.75221e-19,0.025,5.38776e-06
0.15,-2.75221e-19,0.0260417,5.38776e-06
0.15,-2.75221e-19,0.0270834,3.00807e-07
0.15,-2.75221e-19,0.028125,3.00807e-07
0.15,-2.75221e-19,0.0291667,3.15552e-08
0.15,-2.75221e-19,0.0302083,3.15552e-08
0.15,-2.75221e-19,0.03125,1.129e-08
0.15,-2.75221e-19,0.0322916,1.129e-08
0.15,-2.75221e-19,0.0333333,5.05424e-09
0.15,-2.75221e-19,0.034375,5.05424e-09
0.15,-2.75221e-19,0.0354167,2.85112e-09
0.15,-2.75221e-19,0.0364583,2.85112e-09
0.15,-2.75221e-19,0.0375,2.85112e-09
0.15,0,0.0375,2.22408e-09
0.15,1.02781e-19,0.0385417,2.22408e-09
0.15,2.05562e-19,0.0395833,1.86134e-09
0.15,2.05562e-19,0.040625,1.86134e-09
0.15,2.05562e-19,0.0416667,1.39446e-09
0.15,2.05561e-19,0.0427084,1.39446e-09
0.15,2.05561e-19,0.0437501,1.00836e-09
0.15,2.05561e-19,0.0447917,1.00836e-09
0.15,2.05561e-19,0.0458334,7.68924e-10
0.15,2.05562e-19,0.0468751,7.68924e-10
0.15,2.05562e-19,0.0479168,6.17236e-10
0.15,2.05562e-19,0.0489584,6.17236e-10
0.15,2.05562e-19,0.0500001,5.05664e-10
0.15,2.05562e-19,0.0510418,5.05664e-10
0.15,2.05562e-19,0.0520835,4.2159e-10
0.15,2.05562e-19,0.0531251,4.2159e-10
0.15,2.05561e-19,0.0541668,3.61159e-10
0.15,2.05561e-19,0.0552084,3.61159e-10
0.15,2.05561e-19,0.0562501,3.2026e-10
0.15,2.05561e-19,0.0572918,3.2026e-10
0.15,2.05561e-19,0.0583335,2.97423e-10
0.15,2.05561e-19,0.0593752,2.97423e-10
0.15,2.05561e-19,0.0604169,2.88745e-10
0.15,2.05561e-19,0.0614585,2.88745e-10
0.15,2.05561e-19,0.0625002,2.87186e-10
0.15,2.05561e-19,0.0635419,2.87186e-10
0.15,2.05561e-19,0.0645837,2.88531e-10
0.15,2.05561e-19,0.0656254,2.88531e-10
0.15,2.05561e-19,0.0666671,2.90393e-10
0.15,2.05562e-19,0.0677088,2.90393e-10
0.15,2.05562e-19,0.0687506,2.89957e-10
0.15,2.05562e-19,0.0697922,2.89957e-10
0.15,2.05562e-19,0.0708339,2.75108e-10
0.15,2.05562e-19,0.0718757,2.75108e-10
0.15,2.05561e-19,0.0729176,2.56e-10
0.15,2.05561e-19,0.0739592,2.56e-10
0.15,2.05562e-19,0.0750009,2.40479e-10
0.15,2.05562e-19,0.0760428,2.40479e-10
0.15,2.05562e-19,0.0770847,2.27276e-10
0.15,2.05562e-19,0.0781264,2.27276e-10
0.15,2.05561e-19,0.0791681,2.13549e-10
0.15,2.05562e-19,0.0812519,2.13549e-10
0.15,2.05562e-19,0.0833358,5.87429e-10
0.15,2.05563e-19,0.0875044,5.87429e-10
0.15,2.05564e-19,0.0916729,9.5811e-10
0.15,2.05564e-19,0.0958428,9.5811e-10
0.15,2.05564e-19,0.100013,1.44457e-09
0.15,2.05564e-19,0.101449,1.44457e-09
0.15,2.05563e-19,0.102886,1.51287e-09
0.15,2.05562e-19,0.109794,1.51287e-09
0.15,2.05561e-19,0.116701,1.51287e-09
0.15,8.37312e-08,0.116702,1.00808e-09
0.15,8.37312e-08,0.12505,1.00808e-09
0.15,8.37312e-08,0.133399,1.18867e-09
