x,y,z,alpha.water
0,0.1,-0.125,1
2.91379e-19,0.1,-0.120834,1
5.82759e-19,0.1,-0.116667,1
-8.53809e-19,0.1,-0.116667,1
-9.12678e-19,0.1,-0.1125,1
-9.71547e-19,0.1,-0.108333,1
-8.65244e-19,0.1,-0.104166,1
-7.58942e-19,0.1,-0.1,1
-6.21087e-19,0.1,-0.0958333,1
-4.83232e-19,0.1,-0.0916667,1
-5.66877e-19,0.1,-0.0875,1
-6.50521e-19,0.1,-0.0833333,1
-7.04731e-19,0.1,-0.08125,1
-7.58942e-19,0.1,-0.0791667,1
-8.13152e-19,0.1,-0.0781251,1
-8.67362e-19,0.1,-0.0770834,1
-8.67362e-19,0.1,-0.0760417,1
-8.67362e-19,0.1,-0.075,1
-8.67362e-19,0.1,-0.0739584,1
-8.67362e-19,0.1,-0.0729167,1
-9.48253e-19,0.1,-0.071875,1
-1.02915e-18,0.1,-0.0708333,1
-9.48253e-19,0.1,-0.0697917,1
-8.67362e-19,0.1,-0.0687501,1
-8.67362e-19,0.1,-0.0677084,1
-8.67362e-19,0.1,-0.0666667,1
-9.75782e-19,0.1,-0.065625,1
-1.0842e-18,0.1,-0.0645833,1.00001
-1.0842e-18,0.1,-0.0635417,1.00001
-1.0842e-18,0.1,-0.0625,1.00001
-9.75782e-19,0.1,-0.0614583,1.00001
-8.67362e-19,0.1,-0.0604167,1.00001
-9.75782e-19,0.1,-0.059375,1.00001
-1.0842e-18,0.1,-0.0583333,1.00001
-9.75782e-19,0.1,-0.0572916,1.00001
-8.67362e-19,0.1,-0.05625,1.00001
-8.56191e-19,0.1,-0.0552083,1.00001
-8.45021e-19,0.1,-0.0541667,1.00001
-8.01981e-19,0.1,-0.053125,1.00001
-7.58942e-19,0.1,-0.0520834,1.00001
-9.21572e-19,0.1,-0.0510417,1.00001
-1.0842e-18,0.1,-0.05,1.00001
-1.0842e-18,0.1,-0.0489583,1.00001
-1.0842e-18,0.1,-0.0479166,1.00001
-1.0842e-18,0.1,-0.046875,1.00001
-1.0842e-18,0.1,-0.0458333,1.00001
-1.13841e-18,0.1,-0.0447916,1.00001
-1.19262e-18,0.1,-0.04375,1
-1.19262e-18,0.1,-0.0427083,1
-1.19262e-18,0.1,-0.0416667,1
-1.19262e-18,0.1,-0.040625,1
-1.19262e-18,0.1,-0.0395833,1
-1.19405e-18,0.1,-0.0385417,1
-1.19548e-18,0.1,-0.0375,1
-1.24826e-18,0.1,-0.0364583,1
-1.30104e-18,0.1,-0.0354166,1
-1.30104e-18,0.1,-0.034375,1
-1.30104e-18,0.1,-0.0333333,1
-1.30104e-18,0.1,-0.0322916,1
-1.30104e-18,0.1,-0.03125,1
-1.30104e-18,0.1,-0.0302083,1
-1.30104e-18,0.1,-0.0291667,1
-1.30104e-18,0.1,-0.028125,1
-1.30104e-18,0.1,-0.0270833,1
-1.24683e-18,0.1,-0.0260416,1
-1.19262e-18,0.1,-0.025,1
-1.19262e-18,0.1,-0.0239584,1
-1.19262e-18,0.1,-0.0229167,1
-1.18479e-18,0.1,-0.021875,1
-1.17695e-18,0.1,-0.0208333,1
-1.07637e-18,0.1,-0.0197916,1
-9.75782e-19,0.1,-0.01875,1
-9.75782e-19,0.1,-0.0177083,1
-9.75782e-19,0.1,-0.0166667,1
-9.75782e-19,0.1,-0.0156251,1
-9.75782e-19,0.1,-0.0145834,1
-8.13152e-19,0.1,-0.0135417,1
-6.50521e-19,0.1,-0.0125,0.999999
-6.82391e-19,0.1,-0.0114583,0.999999
-7.14261e-19,0.1,-0.0104167,0.999999
4.95091e-19,0.1,-0.0104167,0.999997
4.64386e-19,0.1,-0.00937501,0.999997
4.33681e-19,0.1,-0.00833333,0.999985
3.79471e-19,0.1,-0.00729166,0.999985
3.25261e-19,0.1,-0.00625,0.999879
3.04217e-19,0.1,-0.00520833,0.999879
2.83174e-19,0.1,-0.00416667,0.998696
3.04217e-19,0.1,-0.003125,0.998696
3.25261e-19,0.1,-0.00208333,0.978897
3.25261e-19,0.1,-0.00104166,0.978897
3.25261e-19,0.1,8.10785e-11,0.745835
3.25261e-19,0.1,0.00104167,0.745835
3.25261e-19,0.1,0.00208334,0.223797
3.79471e-19,0.1,0.003125,0.223797
4.33681e-19,0.1,0.00416667,0.0227138
4.33681e-19,0.1,0.00520833,0.0227138
4.33681e-19,0.1,0.00625,0.000889619
4.33681e-19,0.1,0.00729166,0.000889619
4.33681e-19,0.1,0.00833333,6.02434e-05
4.87891e-19,0.1,0.00937501,6.02434e-05
5.42101e-19,0.1,0.0104167,8.47131e-06
4.66927e-19,0.1,0.0114583,8.47131e-06
3.91753e-19,0.1,0.0125,1.14981e-06
4.12717e-19,0.1,0.0135417,1.14981e-06
4.33681e-19,0.1,0.0145834,1.16368e-07
4.33681e-19,0.1,0.015625,1.16368e-07
4.33681e-19,0.1,0.0166667,1.05826e-08
