# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00720016      	mag(U)          	5.60200753e-04	(-1.50012087e-03 2.08333500e-03 -1.04166491e-03)	9	5.44084534e-01	(1.89419214e-01 9.97389333e-03 1.04167000e-03)	14
0.0104553       	mag(U)          	5.78118693e-04	(2.93033839e-03 -2.08333500e-03 -1.04166491e-03)	9	5.31693630e-01	(1.89683003e-01 9.97389333e-03 1.04167000e-03)	14
0.0137361       	mag(U)          	6.21724602e-04	(3.19599330e-03 -2.08333500e-03 -1.04166491e-03)	9	5.23496600e-01	(1.89948658e-01 9.97389333e-03 1.04167000e-03)	14
0.0170037       	mag(U)          	6.87935747e-04	(3.46007385e-03 2.08333500e-03 -1.04166491e-03)	9	5.09674344e-01	(1.90212739e-01 -9.97389333e-03 1.04167000e-03)	9
0.0202525       	mag(U)          	7.87628580e-04	(3.72213826e-03 2.08333500e-03 -1.04166491e-03)	9	4.86864741e-01	(1.90474803e-01 -9.97389333e-03 1.04167000e-03)	9
0.0235219       	mag(U)          	9.29108065e-04	(3.98507271e-03 2.08333500e-03 -1.04166491e-03)	9	4.53788532e-01	(1.90737738e-01 -9.97389333e-03 1.04167000e-03)	9
0.0268893       	mag(U)          	1.12141376e-03	(4.25524662e-03 2.08333500e-03 -1.04166491e-03)	9	4.11337005e-01	(1.91007912e-01 -9.97389333e-03 1.04167000e-03)	9
0.0304158       	mag(U)          	1.37355833e-03	(4.53821671e-03 2.08333500e-03 -1.04166491e-03)	9	3.63527927e-01	(1.91290882e-01 -9.97389333e-03 1.04167000e-03)	9
0.0342123       	mag(U)          	1.70125707e-03	(4.84243744e-03 2.08333500e-03 -1.04166491e-03)	9	3.09311930e-01	(1.91595102e-01 -9.97389333e-03 1.04167000e-03)	9
0.0384383       	mag(U)          	2.13469666e-03	(5.17900013e-03 2.08333500e-03 -1.04166491e-03)	9	2.67679120e-01	(1.91388869e-01 2.06217863e-03 1.04166997e-03)	14
0.043186        	mag(U)          	2.65690348e-03	(9.72180307e-03 -2.08333500e-03 -1.04166491e-03)	9	2.38882901e-01	(-1.78722912e-01 2.71750707e-02 9.37501500e-03)	21
0.0485359       	mag(U)          	3.13850056e-03	(1.01435301e-02 -2.08333500e-03 -1.04166491e-03)	9	2.30449104e-01	(-1.73792751e-01 1.05429045e-02 9.37501500e-03)	21
0.0545766       	mag(U)          	3.82712467e-03	(1.06164683e-02 -2.08333500e-03 -1.04166491e-03)	9	2.14357773e-01	(-1.73319813e-01 1.05429045e-02 9.37501500e-03)	21
0.0613385       	mag(U)          	4.78341995e-03	(1.11403171e-02 -2.08333500e-03 -1.04166491e-03)	9	2.10733425e-01	(-1.68571905e-01 1.05120730e-02 1.14583500e-02)	21
0.0687408       	mag(U)          	6.05404687e-03	(1.17083681e-02 -2.08333500e-03 -1.04166491e-03)	9	2.07751741e-01	(-1.68003854e-01 1.05120730e-02 1.14583500e-02)	21
0.0762545       	mag(U)          	7.57264768e-03	(1.22763562e-02 -2.08333500e-03 -1.04166491e-03)	9	1.97856077e-01	(-1.54692376e-01 -5.21800162e-02 1.14583500e-02)	21
0.0840569       	mag(U)          	9.38945795e-03	(1.28574639e-02 -2.08333500e-03 -1.04166491e-03)	9	2.02606635e-01	(-1.62421618e-01 2.09975183e-03 1.35416499e-02)	21
0.0921393       	mag(U)          	1.14176686e-02	(1.76145408e-02 2.08333500e-03 -1.04166491e-03)	9	2.06785176e-01	(-1.57723625e-01 -6.28602421e-03 1.35416875e-02)	21
0.100475        	mag(U)          	1.37295687e-02	(1.82117728e-02 2.08333500e-03 -1.04166491e-03)	9	2.10773988e-01	(-1.48776195e-01 -3.54847567e-02 1.35416750e-02)	21
0.109016        	mag(U)          	1.59475249e-02	(2.71416763e-02 2.08333500e-03 1.04167008e-03)	9	2.16288827e-01	(-1.39711783e-01 -4.79760942e-02 1.35416750e-02)	21
0.117793        	mag(U)          	1.37649572e-02	(1.82115171e-01 2.10441263e-03 -3.12500003e-03)	9	2.22527571e-01	(-1.30744305e-01 6.04895579e-02 1.35417000e-02)	20
0.126915        	mag(U)          	1.15864820e-02	(1.78621619e-01 2.10000045e-03 -3.12500004e-03)	9	2.29845236e-01	(-1.25949373e-01 6.04787994e-02 1.35416875e-02)	20
0.136302        	mag(U)          	3.87711270e-03	(-1.46300719e-01 -2.09029526e-03 3.22916501e-02)	19	2.39644603e-01	(-1.37887594e-01 2.08715247e-03 1.56250250e-02)	21
0.145995        	mag(U)          	2.29928412e-03	(1.63077846e-01 6.26641781e-03 -3.12500000e-03)	9	2.50182247e-01	(-1.33092023e-01 2.08608265e-03 1.56250250e-02)	21
0.15593         	mag(U)          	1.96092573e-03	(1.55239120e-01 2.08645562e-03 -1.04166501e-03)	9	2.59407143e-01	(-1.28314887e-01 2.08525260e-03 1.56250250e-02)	21
0.165093        	mag(U)          	1.80348340e-03	(1.38993096e-01 2.08418099e-03 -1.04166623e-03)	9	2.69229148e-01	(-1.11095820e-01 5.62763081e-02 1.35417000e-02)	20
0.173383        	mag(U)          	1.41495742e-03	(1.02069349e-02 1.81013953e-01 9.37501499e-03)	13	2.79627085e-01	(-1.10644451e-01 4.79330083e-02 1.35416958e-02)	20
0.180926        	mag(U)          	9.77582404e-04	(-1.01902082e-01 2.08355740e-03 4.47916588e-02)	19	2.86534435e-01	(-1.10256850e-01 -3.95938500e-02 1.35417000e-02)	21
0.187991        	mag(U)          	7.58474356e-04	(1.09767025e-02 1.88286779e-01 2.18749752e-02)	13	2.91813372e-01	(-1.05739709e-01 -3.95911250e-02 1.35417000e-02)	21
0.194767        	mag(U)          	4.68846746e-04	(7.79276106e-02 2.08333500e-03 5.20833500e-03)	9	2.95855597e-01	(-1.09596769e-01 2.08379226e-03 1.35416500e-02)	21
0.201276        	mag(U)          	2.83638097e-04	(4.90450528e-02 -2.08333500e-03 3.12500500e-03)	9	2.99357245e-01	(-1.05138109e-01 -2.08365350e-03 1.35416625e-02)	21
0.207576        	mag(U)          	2.09868336e-04	(-1.31947969e-02 2.08335091e-03 6.77105504e-02)	17	3.00912089e-01	(-1.04877709e-01 -2.08365350e-03 1.35416625e-02)	21
0.213649        	mag(U)          	5.78250066e-04	(7.86038917e-03 1.52331513e-01 7.60420480e-02)	12	2.99612624e-01	(-1.04639849e-01 -2.08365350e-03 1.35416625e-02)	21
0.219563        	mag(U)          	4.36776802e-04	(1.22412935e-02 -1.73142207e-01 8.12496090e-02)	18	2.95854070e-01	(-1.00249314e-01 -2.08355928e-03 1.35416750e-02)	21
0.225308        	mag(U)          	1.18202475e-04	(1.03575047e-02 -1.54615535e-01 1.04168902e-01)	18	2.93679632e-01	(-1.00049712e-01 -2.08354262e-03 1.14583500e-02)	21
0.230928        	mag(U)          	1.91123041e-04	(6.39341718e-03 -8.33659586e-03 1.58661187e-01)	11	2.95270659e-01	(-9.98654425e-02 -2.08354262e-03 1.14583500e-02)	21
0.236369        	mag(U)          	1.55159862e-04	(1.07293644e-02 4.16649132e-03 1.87954707e-01)	11	2.95885325e-01	(-9.55283088e-02 -2.08347008e-03 1.14583500e-02)	21
0.241701        	mag(U)          	5.61094672e-05	(1.29645319e-02 7.70835000e-02 2.19282982e-01)	11	2.95575627e-01	(-9.53761413e-02 -2.08347008e-03 1.14583500e-02)	21
0.246914        	mag(U)          	8.84509522e-05	(1.31025494e-02 -1.10416750e-01 2.23184572e-01)	11	2.92499188e-01	(-9.52381232e-02 -2.08347008e-03 1.14583500e-02)	21
0.251942        	mag(U)          	1.89375113e-04	(1.32249537e-02 1.52112964e-01 2.15096841e-01)	12	2.90991235e-01	(-9.51150769e-02 -2.08347008e-03 9.37501500e-03)	21
0.256914        	mag(U)          	2.10884761e-04	(1.75151084e-02 1.81254041e-01 2.19308172e-01)	12	2.92566386e-01	(-9.50028648e-02 -2.08347008e-03 9.37501500e-03)	21
0.26185         	mag(U)          	4.25272307e-04	(1.34659994e-02 -1.88286597e-01 1.93756190e-01)	11	2.93582189e-01	(-9.49008816e-02 -2.08347008e-03 9.37501500e-03)	21
0.266732        	mag(U)          	5.90670516e-04	(-1.03135715e-01 -2.08333875e-03 2.23184426e-01)	11	2.92431210e-01	(-9.06399703e-02 -2.08342256e-03 9.37501500e-03)	21
0.271598        	mag(U)          	4.31891104e-04	(1.36446726e-02 1.88590564e-01 2.23247399e-01)	12	2.88234127e-01	(-9.05586094e-02 -2.08342256e-03 9.37501500e-03)	21
0.276451        	mag(U)          	6.30693227e-04	(-1.19649931e-01 -2.08334624e-03 2.23184174e-01)	12	2.84257791e-01	(-9.04870903e-02 -2.08342255e-03 7.29166500e-03)	21
0.281235        	mag(U)          	6.95418238e-04	(-1.27922762e-01 -2.08335995e-03 2.23183920e-01)	12	2.86196989e-01	(-9.04260156e-02 -2.08342255e-03 7.29166500e-03)	21
0.285989        	mag(U)          	6.79791981e-04	(1.63798386e-01 -2.08341791e-03 2.23183629e-01)	11	2.86638788e-01	(-9.03745938e-02 -2.08342255e-03 7.29166500e-03)	21
0.290732        	mag(U)          	3.92967449e-04	(2.02326804e-01 -1.05993914e-02 -3.43417036e-01)	2	2.84225666e-01	(-8.61633639e-02 -2.08339254e-03 7.29166500e-03)	21
0.295437        	mag(U)          	7.32655626e-04	(-1.48644705e-01 -2.08399563e-03 2.23181447e-01)	12	2.76337310e-01	(-8.61301002e-02 -2.08339254e-03 7.29166500e-03)	21
0.300096        	mag(U)          	2.74361437e-04	(1.81532538e-01 -8.59890776e-02 -3.43347025e-01)	3	2.76923472e-01	(-9.02751469e-02 2.08342245e-03 5.20833500e-03)	21
0.304764        	mag(U)          	6.48099779e-04	(1.93181074e-01 -2.08731359e-03 2.23188102e-01)	11	2.77376148e-01	(-8.60919806e-02 -2.08339253e-03 5.20833500e-03)	21
0.309376        	mag(U)          	5.17555960e-04	(1.89807628e-01 6.07189747e-02 -3.43321042e-01)	2	2.75044385e-01	(-8.19185692e-02 -2.08337002e-03 5.20833500e-03)	21
0.313978        	mag(U)          	3.93769784e-04	(1.97766971e-01 -3.55143999e-02 -3.43338830e-01)	2	2.68844756e-01	(-8.19214751e-02 -2.08337002e-03 5.20833500e-03)	21
0.318612        	mag(U)          	2.34435525e-04	(-1.44440493e-01 2.08359361e-03 -3.43187553e-01)	4	2.67200632e-01	(-8.61007867e-02 -2.08339253e-03 3.12500500e-03)	21
0.323234        	mag(U)          	1.99723271e-04	(-1.19452268e-01 2.08338790e-03 -3.43186033e-01)	4	2.66101160e-01	(-8.61211466e-02 -2.08339253e-03 3.12500500e-03)	21
0.327859        	mag(U)          	7.28459095e-05	(9.90366459e-03 1.88657600e-01 -3.43420830e-01)	4	2.63388921e-01	(1.22191265e-01 2.08347667e-03 1.35416750e-02)	14
0.332499        	mag(U)          	4.44815862e-05	(1.79812166e-02 -1.35420210e-01 -3.39290280e-01)	3	2.66860638e-01	(1.17984796e-01 -1.45839500e-02 1.56250250e-02)	14
0.337165        	mag(U)          	1.56099643e-05	(1.79340772e-02 -2.29166500e-02 -3.39289500e-01)	3	2.71177263e-01	(1.17937759e-01 -1.45839500e-02 1.56250250e-02)	14
0.341802        	mag(U)          	5.66111858e-05	(1.37379832e-02 -1.88287765e-01 -2.14583500e-01)	0	2.69444532e-01	(1.17882193e-01 -1.45839500e-02 1.56250250e-02)	14
0.346455        	mag(U)          	1.57562141e-04	(1.36735003e-02 1.88287765e-01 -1.93750000e-01)	2	2.64438804e-01	(1.17817698e-01 -6.25025250e-03 1.97916500e-02)	14
0.351177        	mag(U)          	2.11723123e-04	(1.35990652e-02 1.88287639e-01 -1.77083553e-01)	2	2.66067881e-01	(1.09407460e-01 2.08336749e-03 1.97916500e-02)	14
0.355931        	mag(U)          	3.00148007e-04	(9.49807825e-03 -1.88383279e-01 -1.64583500e-01)	0	2.67193312e-01	(1.09323182e-01 2.08336749e-03 1.97916500e-02)	14
0.360712        	mag(U)          	3.95812635e-04	(9.40451203e-03 1.88383279e-01 -1.47916499e-01)	2	2.65287947e-01	(1.09229613e-01 2.08336749e-03 1.97916500e-02)	14
0.365537        	mag(U)          	4.53050954e-04	(9.30112527e-03 1.88383279e-01 -1.35416501e-01)	2	2.62957033e-01	(1.04959075e-01 2.08335499e-03 1.97916500e-02)	14
0.370447        	mag(U)          	7.05060557e-04	(9.18665341e-03 1.88383279e-01 -1.22916499e-01)	2	2.60974592e-01	(1.04844603e-01 2.08335499e-03 1.97916500e-02)	14
0.375423        	mag(U)          	8.12395327e-04	(1.93021754e-02 -3.75081786e-02 -1.62499504e-01)	0	2.57764878e-01	(1.04718412e-01 2.08335499e-03 1.97916500e-02)	14
0.380504        	mag(U)          	6.61901633e-04	(1.91628653e-02 4.16715481e-03 -1.54166506e-01)	2	2.54950273e-01	(1.00412515e-01 2.08334749e-03 1.97916500e-02)	14
0.385691        	mag(U)          	9.28365361e-04	(4.87817497e-03 -1.88851333e-01 -8.12499996e-02)	0	2.51182785e-01	(1.00260552e-01 2.08334749e-03 1.97916500e-02)	14
0.390999        	mag(U)          	7.54404626e-04	(1.88452642e-02 2.91707292e-02 -1.29166523e-01)	2	2.46719801e-01	(1.00094914e-01 2.08334749e-03 1.97916500e-02)	14
0.396437        	mag(U)          	6.03770289e-04	(1.86638400e-02 4.16702352e-03 -1.20833520e-01)	2	2.43751692e-01	(9.57468685e-02 2.08334250e-03 1.97916500e-02)	14
0.402027        	mag(U)          	1.12639878e-03	(1.84665950e-02 3.75038027e-02 -1.04166551e-01)	7	2.41837570e-01	(9.55496569e-02 -6.25002750e-03 1.97916500e-02)	14
0.407802        	mag(U)          	2.79692701e-04	(1.82506995e-02 4.16683105e-03 -9.58333786e-02)	7	2.40998601e-01	(9.53340569e-02 2.08334250e-03 1.97916500e-02)	14
0.41379         	mag(U)          	1.45546711e-03	(2.00967030e-02 2.70836112e-02 -8.12499996e-02)	7	2.42173415e-01	(9.50969217e-02 -2.08334250e-03 1.97916500e-02)	14
0.419982        	mag(U)          	2.51834135e-04	(1.98385096e-02 2.08333835e-03 -7.18750002e-02)	7	2.47014952e-01	(9.48387851e-02 -2.08334250e-03 1.97916500e-02)	14
0.426465        	mag(U)          	2.65095902e-04	(1.95539602e-02 2.08332658e-03 -5.93749625e-02)	7	2.54642923e-01	(9.03874477e-02 2.08333750e-03 1.97916500e-02)	14
0.433248        	mag(U)          	9.47695446e-04	(1.92405807e-02 2.08333498e-03 -4.68749500e-02)	7	2.64202706e-01	(9.00740815e-02 2.08333750e-03 1.97916500e-02)	14
0.440391        	mag(U)          	1.40873949e-03	(1.88942712e-02 2.08333500e-03 -3.22916500e-02)	7	2.79211994e-01	(8.55610212e-02 2.08333500e-03 1.97916500e-02)	14
0.447997        	mag(U)          	1.76632368e-03	(-1.48466732e-02 -1.39697800e-01 3.12500500e-03)	16	2.97264683e-01	(8.10072942e-02 -2.08333500e-03 1.97916500e-02)	14
0.456047        	mag(U)          	5.94104288e-04	(-6.12092457e-02 1.35622345e-01 -5.20833500e-03)	5	3.12305057e-01	(7.64120265e-02 -2.08333500e-03 1.97916500e-02)	14
0.464762        	mag(U)          	1.02195031e-03	(-1.32570754e-01 5.63188007e-02 -1.56250375e-02)	6	3.37890268e-01	(6.75912962e-02 -2.08333500e-03 1.77083500e-02)	14
0.474035        	mag(U)          	4.12181733e-04	(-1.20501435e-01 -6.25288500e-03 -9.37501500e-03)	21	3.73718571e-01	(6.70491199e-02 -2.08333500e-03 1.77083500e-02)	14
0.481792        	mag(U)          	1.76167075e-03	(5.40779743e-02 8.95851500e-02 2.18749875e-02)	13	3.90826006e-01	(6.24103910e-02 -2.08333500e-03 1.77083500e-02)	14
0.488559        	mag(U)          	1.58258273e-03	(7.03189324e-02 -6.24999708e-03 4.68751748e-02)	15	4.05605977e-01	(6.19855078e-02 -2.08333500e-03 1.77083500e-02)	14
0.49469         	mag(U)          	2.96067339e-03	(6.15908499e-02 2.08333855e-03 5.10419210e-02)	15	4.19091107e-01	(5.74240328e-02 -2.08332667e-03 1.56250375e-02)	14
0.500404        	mag(U)          	2.01992858e-03	(5.70480709e-02 -1.45833500e-02 5.31254000e-02)	17	4.32770696e-01	(5.70478626e-02 -2.08332667e-03 1.56250375e-02)	14
0.505782        	mag(U)          	9.77284588e-04	(4.83714139e-02 1.31313796e-01 1.97916479e-02)	13	4.46808304e-01	(4.83531343e-02 -2.08335167e-03 1.35416750e-02)	14
0.510863        	mag(U)          	1.48501620e-03	(4.80054933e-02 1.87500917e-02 5.93758000e-02)	15	4.60168147e-01	(4.80052516e-02 -2.08335167e-03 1.35416750e-02)	14
0.515716        	mag(U)          	1.42342694e-03	(1.01807580e-02 -1.64875208e-01 1.14583500e-02)	16	4.69826873e-01	(4.76689035e-02 -2.08335167e-03 1.35416750e-02)	14
0.520419        	mag(U)          	1.59095844e-03	(3.06736259e-02 -1.14596017e-01 1.97916500e-02)	16	4.82422967e-01	(4.31712759e-02 -2.08333500e-03 1.14583500e-02)	9
0.524986        	mag(U)          	5.29191344e-04	(3.86790879e-02 -1.04168225e-02 6.97944033e-02)	17	4.93167139e-01	(4.28452638e-02 -2.08333500e-03 1.14583500e-02)	9
0.529395        	mag(U)          	9.78535973e-04	(3.41942218e-02 2.70837708e-02 7.18782396e-02)	15	5.01891510e-01	(3.41937176e-02 -2.08333500e-03 9.37501500e-03)	9
0.533689        	mag(U)          	1.15419672e-03	(3.38810810e-02 -6.25014917e-03 7.60467529e-02)	17	5.11526992e-01	(3.38803435e-02 -2.08333500e-03 9.37501500e-03)	9
0.537903        	mag(U)          	6.44320421e-04	(2.94035017e-02 3.54175833e-02 7.60464792e-02)	15	5.18109639e-01	(3.35694851e-02 -2.08333500e-03 9.37501500e-03)	9
0.542051        	mag(U)          	6.19612879e-04	(8.23620835e-03 1.88285068e-01 2.18750000e-02)	13	5.22707014e-01	(2.49273020e-02 -2.08333500e-03 7.29166500e-03)	9
0.546105        	mag(U)          	5.53911549e-04	(7.93179795e-03 1.88285068e-01 2.39583500e-02)	13	5.29382574e-01	(2.46228916e-02 -2.08333500e-03 7.29166500e-03)	9
0.550095        	mag(U)          	6.42226721e-04	(1.18664638e-02 -1.69105666e-01 2.60416749e-02)	16	5.32937884e-01	(2.43214434e-02 -2.08333500e-03 7.29166500e-03)	9
0.554049        	mag(U)          	4.32004892e-04	(1.15546502e-02 -1.64921713e-01 3.22916500e-02)	16	5.35329233e-01	(2.40203746e-02 -2.08333500e-03 7.29166500e-03)	9
0.557961        	mag(U)          	3.02443106e-04	(1.95545243e-02 6.87547251e-02 8.12562251e-02)	13	5.38111574e-01	(1.53866810e-02 -2.08333500e-03 5.20833500e-03)	9
0.561808        	mag(U)          	4.44076719e-04	(1.50931301e-02 1.27127292e-01 5.93752667e-02)	13	5.43069823e-01	(1.50893588e-02 -2.08333500e-03 5.20833500e-03)	9
0.565605        	mag(U)          	2.33135916e-04	(1.68795325e-02 6.25086546e-02 8.75155719e-02)	13	5.46685644e-01	(1.47941403e-02 -2.08333500e-03 5.20833500e-03)	9
0.569384        	mag(U)          	3.98201814e-04	(1.45003569e-02 1.02098001e-01 7.60441677e-02)	13	5.49826453e-01	(1.44989223e-02 -2.08333500e-03 5.20833500e-03)	9
0.573144        	mag(U)          	9.42741475e-04	(1.62907337e-02 -4.58428456e-02 9.58679645e-02)	17	5.52464577e-01	(1.42038227e-02 -2.08333500e-03 5.20833500e-03)	9
0.576895        	mag(U)          	7.77804701e-04	(9.74753069e-03 -1.39693473e-01 6.35419242e-02)	18	5.54284353e-01	(1.39078477e-02 -2.08333500e-03 5.20833500e-03)	9
0.58064         	mag(U)          	6.47852362e-04	(9.44825863e-03 -1.31320816e-01 6.97922917e-02)	18	5.54729003e-01	(1.36110590e-02 -2.08333500e-03 5.20833500e-03)	9
0.584369        	mag(U)          	6.17739843e-04	(9.14932911e-03 -1.10448073e-01 8.12532473e-02)	18	5.53574058e-01	(1.33142993e-02 -2.08333500e-03 5.20833500e-03)	9
0.588087        	mag(U)          	8.47147712e-04	(8.85323044e-03 -1.14622704e-01 8.12533684e-02)	18	5.51224541e-01	(1.30174924e-02 -2.08333500e-03 5.20833500e-03)	9
0.591818        	mag(U)          	8.44833390e-04	(6.46980835e-03 7.91943335e-02 9.58596729e-02)	12	5.47714052e-01	(1.27188388e-02 -2.08333500e-03 5.20833500e-03)	9
0.595598        	mag(U)          	5.40264681e-04	(6.16641205e-03 7.91943335e-02 9.58596729e-02)	12	5.42959651e-01	(1.24154425e-02 -2.08333500e-03 5.20833500e-03)	9
0.599373        	mag(U)          	7.49608691e-04	(3.75363922e-03 1.88285075e-01 4.06250124e-02)	13	5.37142946e-01	(-3.88594813e-04 -2.08333500e-03 3.12500500e-03)	9
0.603148        	mag(U)          	5.31616750e-04	(3.44908563e-03 1.88285075e-01 4.06250124e-02)	13	5.36798073e-01	(-6.93148404e-04 -2.08333500e-03 3.12500500e-03)	9
0.60696         	mag(U)          	4.01369568e-04	(3.14082896e-03 1.88285075e-01 4.06250124e-02)	13	5.35698189e-01	(-1.00140507e-03 -2.08333500e-03 3.12500500e-03)	9
0.610847        	mag(U)          	4.73638228e-04	(2.82624391e-03 1.88285075e-01 4.06250124e-02)	13	5.33850439e-01	(-1.31599012e-03 -2.08333500e-03 3.12500500e-03)	9
0.61478         	mag(U)          	6.33350272e-04	(2.50758660e-03 1.88285075e-01 4.06250124e-02)	13	5.31355485e-01	(-1.63464743e-03 -2.08333500e-03 3.12500500e-03)	9
0.618728        	mag(U)          	9.15241958e-04	(2.18780224e-03 1.88285075e-01 4.06250124e-02)	13	5.28260048e-01	(-1.95443180e-03 -2.08333500e-03 3.12500500e-03)	9
0.62273         	mag(U)          	1.02013401e-03	(1.90995906e-03 -1.81013054e-01 6.14582652e-02)	18	5.24617103e-01	(-2.27863238e-03 -2.08333500e-03 3.12500500e-03)	9
0.626855        	mag(U)          	9.85134138e-04	(1.56303219e-03 1.84774538e-01 6.35416630e-02)	13	5.20616229e-01	(-2.61277991e-03 -2.08333500e-03 3.12500500e-03)	9
0.631064        	mag(U)          	1.23975774e-03	(1.23632471e-03 -1.77134367e-01 6.56250019e-02)	18	5.16439681e-01	(-2.95355104e-03 -2.08333500e-03 3.12500500e-03)	9
0.635341        	mag(U)          	1.32867726e-03	(8.76306958e-04 -1.84774530e-01 6.56250256e-02)	18	5.12521879e-01	(-3.29950197e-03 -2.08333500e-03 3.12500500e-03)	9
0.639727        	mag(U)          	1.36754940e-03	(-3.66064345e-03 -1.56532784e-01 7.81253047e-02)	18	5.08958750e-01	(-3.65345631e-03 -2.08333500e-03 3.12500500e-03)	9
0.644291        	mag(U)          	1.12295845e-03	(-4.02686354e-03 -1.52340083e-01 8.12501627e-02)	18	5.05767113e-01	(-4.02086618e-03 -2.08333500e-03 3.12500500e-03)	9
0.649016        	mag(U)          	9.38925285e-04	(-4.40610912e-03 1.52338708e-01 8.12502045e-02)	12	5.02451470e-01	(-4.39992565e-03 -2.08333500e-03 3.12500500e-03)	9
0.65387         	mag(U)          	6.13347041e-04	(-4.80070394e-03 -1.64903969e-01 7.60417417e-02)	18	4.98946333e-01	(-4.78837101e-03 -2.08333500e-03 3.12500500e-03)	9
0.658799        	mag(U)          	3.29110222e-04	(-5.20125111e-03 -1.73137064e-01 7.18749753e-02)	18	4.94058911e-01	(-5.18136340e-03 -2.08333500e-03 3.12500500e-03)	9
0.663841        	mag(U)          	2.49438769e-04	(-5.60116878e-03 -1.73137064e-01 7.18749753e-02)	18	4.87512499e-01	(-5.58128107e-03 -2.08333500e-03 3.12500500e-03)	9
0.668856        	mag(U)          	5.41027694e-04	(-5.99946510e-03 1.77137110e-01 6.97916278e-02)	13	4.79151308e-01	(-1.01430558e-02 -2.08333500e-03 3.12500500e-03)	9
0.673838        	mag(U)          	7.73589568e-04	(-1.26214223e-02 7.50491464e-02 1.08406259e-01)	11	4.71203357e-01	(-1.05331456e-02 -2.08333500e-03 3.12500500e-03)	9
0.678784        	mag(U)          	3.36191086e-04	(-1.30060847e-02 7.50491464e-02 1.08406259e-01)	11	4.60205609e-01	(-1.09178080e-02 -2.08333500e-03 3.12500500e-03)	9
0.683713        	mag(U)          	6.10307370e-04	(-1.33872699e-02 7.50491464e-02 1.08406259e-01)	11	4.49204538e-01	(-1.12989932e-02 -2.08333500e-03 3.12500500e-03)	9
0.688639        	mag(U)          	7.36704119e-04	(-1.16928683e-02 -1.52350661e-01 8.12501544e-02)	18	4.41114121e-01	(-1.58427564e-02 2.08333500e-03 5.20833500e-03)	20
0.693572        	mag(U)          	5.88557704e-04	(-1.20636973e-02 1.48140080e-01 8.12513600e-02)	12	4.34088477e-01	(-1.62166225e-02 2.08333500e-03 5.20833500e-03)	20
0.698501        	mag(U)          	6.81885016e-04	(-1.24373202e-02 1.52338127e-01 7.81255141e-02)	12	4.27188663e-01	(-1.65874719e-02 2.08333500e-03 5.20833500e-03)	20
0.703375        	mag(U)          	7.88953633e-04	(-1.28042059e-02 -1.56544015e-01 7.60419596e-02)	18	4.24553619e-01	(-2.11164747e-02 2.08333500e-03 7.29166500e-03)	20
0.708223        	mag(U)          	9.72660439e-04	(-1.31556584e-02 1.52331513e-01 7.60420480e-02)	12	4.25814133e-01	(-2.98060352e-02 -2.08333500e-03 9.37501500e-03)	20
0.713066        	mag(U)          	9.92467096e-04	(-1.97468673e-02 -8.75373064e-02 9.58567071e-02)	18	4.28748423e-01	(-3.01581577e-02 -2.08333500e-03 9.37501500e-03)	20
0.717921        	mag(U)          	3.06909729e-04	(-2.00951604e-02 -7.91953273e-02 9.58595197e-02)	18	4.31336583e-01	(-3.05069308e-02 2.08333500e-03 9.37501500e-03)	20
0.72279         	mag(U)          	5.08039443e-04	(-2.04388509e-02 6.25159795e-02 9.58641268e-02)	11	4.33794606e-01	(-3.08519497e-02 2.08333500e-03 9.37501500e-03)	20
0.727673        	mag(U)          	1.91772700e-04	(-2.07804164e-02 -9.58644270e-02 8.75109682e-02)	18	4.36117062e-01	(-3.11931348e-02 2.08333500e-03 9.37501500e-03)	20
0.732576        	mag(U)          	2.41077827e-04	(-1.90345729e-02 1.18792633e-01 7.81271229e-02)	12	4.39453966e-01	(-3.56976379e-02 -2.08333500e-03 1.14583500e-02)	20
0.737503        	mag(U)          	3.77881712e-04	(-1.93685918e-02 1.22963373e-01 7.39596247e-02)	12	4.45586931e-01	(-3.60313465e-02 -2.08333500e-03 1.14583500e-02)	20
0.742485        	mag(U)          	4.24557540e-04	(-2.38639448e-02 7.29224417e-02 8.12559917e-02)	12	4.50264251e-01	(-3.63627281e-02 -2.08333500e-03 1.14583500e-02)	20
0.747561        	mag(U)          	4.96940515e-04	(-2.00313097e-02 -1.22955416e-01 6.77090370e-02)	18	4.54097367e-01	(-3.66948029e-02 -2.08333500e-03 1.14583500e-02)	20
0.752782        	mag(U)          	4.38763039e-04	(-3.28631754e-02 -2.08336742e-03 7.18784508e-02)	17	4.56428650e-01	(-3.70295504e-02 -2.08333500e-03 1.14583500e-02)	20
0.758225        	mag(U)          	1.97012461e-04	(-3.73713556e-02 -2.08335130e-03 6.56267750e-02)	17	4.57100252e-01	(-3.73711390e-02 2.08333500e-03 1.14583500e-02)	20
0.763759        	mag(U)          	4.78918577e-04	(-4.18772522e-02 -2.08334315e-03 5.93759046e-02)	17	4.55176671e-01	(-3.77104772e-02 2.08333500e-03 1.14583500e-02)	20
0.769328        	mag(U)          	6.10564823e-04	(-2.13775133e-02 1.14596014e-01 4.68750492e-02)	13	4.54955595e-01	(-4.22097308e-02 -2.08333500e-03 1.14583500e-02)	20
0.7748          	mag(U)          	4.81884759e-04	(1.99714252e-02 -2.08331838e-03 3.64584250e-02)	17	4.55760225e-01	(-4.25285748e-02 2.08333500e-03 1.14583500e-02)	20
