x,y,z,alpha.water
0,0.125,-0.125,1
-2.1684e-19,0.125,-0.120833,1
-4.60786e-19,0.125,-0.116667,1
-4.33681e-19,0.125,-0.116667,1
-4.47233e-19,0.125,-0.1125,1
-4.33681e-19,0.125,-0.108333,1
-5.42101e-19,0.125,-0.104167,1
-6.50521e-19,0.125,-0.1,1
-5.42101e-19,0.125,-0.0958334,1
-4.33681e-19,0.125,-0.0916667,1
-7.58942e-19,0.125,-0.0875,1
-1.0842e-18,0.125,-0.0833333,1
-9.75782e-19,0.125,-0.08125,1
-8.67362e-19,0.125,-0.0791667,1
-6.50521e-19,0.125,-0.0781251,1
-4.33681e-19,0.125,-0.0770835,1
-2.1684e-19,0.125,-0.0760418,1
0,0.125,-0.075,1
-1.0842e-19,0.125,-0.0739584,1
-2.1684e-19,0.125,-0.0729167,1
-5.42101e-19,0.125,-0.071875,1
-8.67362e-19,0.125,-0.0708333,1
-6.50521e-19,0.125,-0.0697917,1
-4.33681e-19,0.125,-0.0687501,1
-4.33681e-19,0.125,-0.0677084,1
-4.33681e-19,0.125,-0.0666667,1
-4.33681e-19,0.125,-0.065625,1
-4.33681e-19,0.125,-0.0645834,1
-6.23416e-19,0.125,-0.0635417,1
-8.13152e-19,0.125,-0.0625,1
-7.31836e-19,0.125,-0.0614583,1
-6.50521e-19,0.125,-0.0604167,1
-1.0842e-18,0.125,-0.059375,1
-1.51788e-18,0.125,-0.0583333,1
-1.40946e-18,0.125,-0.0572916,1
-1.30104e-18,0.125,-0.05625,1
-1.19262e-18,0.125,-0.0552083,1
-1.0842e-18,0.125,-0.0541667,1
-1.0842e-18,0.125,-0.053125,1
-1.0842e-18,0.125,-0.0520834,1
-9.75782e-19,0.125,-0.0510417,1
-8.67362e-19,0.125,-0.05,1
-8.67362e-19,0.125,-0.0489583,1
-8.67362e-19,0.125,-0.0479166,1
-1.0842e-18,0.125,-0.046875,1
-1.30104e-18,0.125,-0.0458333,1
-1.40946e-18,0.125,-0.0447916,1
-1.51788e-18,0.125,-0.04375,1
-1.51788e-18,0.125,-0.0427083,1
-1.51788e-18,0.125,-0.0416667,1
-1.51788e-18,0.125,-0.040625,1
-1.51788e-18,0.125,-0.0395833,1
-1.73472e-18,0.125,-0.0385417,1
-1.95156e-18,0.125,-0.0375,1
-1.95156e-18,0.125,-0.0364583,1
-1.95156e-18,0.125,-0.0354167,1
-1.95156e-18,0.125,-0.034375,1
-1.95156e-18,0.125,-0.0333333,1
-1.84314e-18,0.125,-0.0322916,1
-1.73472e-18,0.125,-0.03125,1
-1.72879e-18,0.125,-0.0302083,1
-1.72287e-18,0.125,-0.0291667,1
-1.62037e-18,0.125,-0.028125,1
-1.51788e-18,0.125,-0.0270834,1
-1.51788e-18,0.125,-0.0260417,1
-1.51788e-18,0.125,-0.025,1
-1.51788e-18,0.125,-0.0239583,1
-1.51788e-18,0.125,-0.0229167,1
-1.6263e-18,0.125,-0.021875,1
-1.73472e-18,0.125,-0.0208333,1
-1.73472e-18,0.125,-0.0197916,1
-1.73472e-18,0.125,-0.01875,1
-1.73472e-18,0.125,-0.0177083,1
-1.73472e-18,0.125,-0.0166667,0.999999
-1.73472e-18,0.125,-0.015625,0.999999
-1.73472e-18,0.125,-0.0145833,0.999996
-1.92446e-18,0.125,-0.0135417,0.999996
-2.11419e-18,0.125,-0.0125,0.999966
-2.14299e-18,0.125,-0.0114583,0.999966
-2.17179e-18,0.125,-0.0104167,0.999966
-4.87891e-19,0.125,-0.0104167,0.999594
-6.77626e-19,0.125,-0.00937502,0.999594
-8.67362e-19,0.125,-0.00833333,0.993335
-8.67362e-19,0.125,-0.00729166,0.993335
-8.67362e-19,0.125,-0.00625,0.882585
-7.58942e-19,0.125,-0.00520833,0.882585
-6.50521e-19,0.125,-0.00416667,0.406162
-4.33681e-19,0.125,-0.003125,0.406162
-2.1684e-19,0.125,-0.00208333,0.0664476
-2.1684e-19,0.125,-0.00104166,0.0664476
-2.1684e-19,0.125,4.35539e-11,0.00659972
-1.0842e-19,0.125,0.00104167,0.00659972
0,0.125,0.00208334,0.000239921
-2.87144e-19,0.125,0.003125,0.000239921
-5.74288e-19,0.125,0.00416667,2.2611e-05
-6.12405e-19,0.125,0.00520833,2.2611e-05
-6.50521e-19,0.125,0.00625,3.76241e-06
-6.50521e-19,0.125,0.00729166,3.76241e-06
-6.50521e-19,0.125,0.00833333,5.39354e-07
-4.33681e-19,0.125,0.00937501,5.39354e-07
-2.1684e-19,0.125,0.0104167,5.83182e-08
-4.33681e-19,0.125,0.0114583,5.83182e-08
-6.50521e-19,0.125,0.0125,4.22057e-09
-5.42101e-19,0.125,0.0135417,4.22057e-09
-4.33681e-19,0.125,0.0145833,4.10737e-10
-4.33681e-19,0.125,0.015625,4.10737e-10
-4.33681e-19,0.125,0.0166667,2.62772e-11
-4.33681e-19,0.125,0.0177083,2.62772e-11
-4.33681e-19,0.125,0.01875,6.30901e-12
-4.33681e-19,0.125,0.0197916,6.30901e-12
-4.33681e-19,0.125,0.0208333,5.07153e-12
-2.1684e-19,0.125,0.021875,5.07153e-12
0,0.125,0.0229166,1.56553e-12
-1.0842e-19,0.125,0.0239583,1.56553e-12
-2.1684e-19,0.125,0.025,2.58931e-13
-2.1684e-19,0.125,0.0260416,2.58931e-13
-2.1684e-19,0.125,0.0270833,3.5922e-14
-2.1684e-19,0.125,0.028125,3.5922e-14
-2.1684e-19,0.125,0.0291667,1.13876e-14
-2.1684e-19,0.125,0.0302083,1.13876e-14
-2.1684e-19,0.125,0.03125,6.40344e-15
-2.1684e-19,0.125,0.0322916,6.40344e-15
-2.1684e-19,0.125,0.0333333,3.96384e-15
-2.1684e-19,0.125,0.034375,3.96384e-15
-2.1684e-19,0.125,0.0354167,2.28027e-15
-1.02491e-19,0.125,0.0364583,2.28027e-15
1.18585e-20,0.125,0.0375,1.22636e-15
5.92923e-21,0.125,0.0385417,1.22636e-15
0,0.125,0.0395833,6.79335e-16
0,0.125,0.040625,6.79335e-16
0,0.125,0.0416667,4.08837e-16
