x,y,z,alpha.water
0,0.125,-0.125,0.999999
4.05729e-19,0.125,-0.120833,1
-8.47033e-22,0.125,-0.116667,1
8.11458e-19,0.125,-0.116667,1
3.22296e-19,0.125,-0.1125,1
6.45439e-19,0.125,-0.108333,1
6.45697e-19,0.125,-0.104166,1
6.45955e-19,0.125,-0.1,1
6.45591e-19,0.125,-0.0958334,1
6.45227e-19,0.125,-0.0916667,1
6.45069e-19,0.125,-0.0902488,1
6.4491e-19,0.125,-0.0888309,1
6.45221e-19,0.125,-0.0860821,1
6.45532e-19,0.125,-0.0833333,1
6.45909e-19,0.125,-0.08125,1
6.46286e-19,0.125,-0.0791667,1
6.45439e-19,0.125,-0.0781251,1
6.44592e-19,0.125,-0.0770835,1
6.44347e-19,0.125,-0.0760417,1
6.44102e-19,0.125,-0.075,1
6.435e-19,0.125,-0.0739584,1
6.42898e-19,0.125,-0.0729167,1
6.43745e-19,0.125,-0.071875,1
6.44592e-19,0.125,-0.0708333,1
6.44169e-19,0.125,-0.0697917,1
6.43745e-19,0.125,-0.0687501,1
6.43795e-19,0.125,-0.0677084,1
6.43844e-19,0.125,-0.0666667,1
6.43371e-19,0.125,-0.065625,1
6.42898e-19,0.125,-0.0645834,1
6.43322e-19,0.125,-0.0635417,1
6.43745e-19,0.125,-0.0625,1
6.44169e-19,0.125,-0.0614583,1
6.44592e-19,0.125,-0.0604167,1
6.43891e-19,0.125,-0.059375,1
6.43189e-19,0.125,-0.0583333,1
6.4262e-19,0.125,-0.0572916,1
6.42051e-19,0.125,-0.05625,1
6.41627e-19,0.125,-0.0552083,1
6.41204e-19,0.125,-0.0541667,1
6.42474e-19,0.125,-0.053125,1
6.43745e-19,0.125,-0.0520834,1
6.43517e-19,0.125,-0.0510417,1
6.43288e-19,0.125,-0.05,1
6.44787e-19,0.125,-0.0489583,1
6.46286e-19,0.125,-0.0479166,1
6.46286e-19,0.125,-0.046875,1
6.46286e-19,0.125,-0.0458333,1
6.45863e-19,0.125,-0.0447916,1
