# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.352279        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.66341116e+00	(9.77702564e-02 -1.79612679e-01 5.07620037e-01)	20
0.352901        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.64297677e+00	(9.78321755e-02 -1.79590305e-01 5.07692451e-01)	20
0.353523        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.83111632e+00	(7.90300380e-02 1.85353867e-01 5.07805214e-01)	10
0.354137        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.75195056e+00	(7.90908086e-02 1.85309349e-01 5.07876225e-01)	10
0.35475         	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.81828995e+00	(9.80149864e-02 -1.79642069e-01 5.07906212e-01)	20
0.355342        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.66810687e+00	(9.80732219e-02 -1.79617449e-01 5.07974216e-01)	20
0.355942        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.03148914e+00	(-1.51484766e-02 1.85341747e-01 5.08083730e-01)	10
0.356526        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.76442061e+00	(3.52250949e-02 1.90196498e-01 5.14366969e-01)	10
0.357127        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.02224180e+00	(9.82476485e-02 -1.79657775e-01 5.08177911e-01)	20
0.35769         	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.65478895e+00	(9.83024613e-02 -1.79634707e-01 5.08241851e-01)	20
0.358274        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.41077292e+00	(-1.49211822e-02 1.85292868e-01 5.08349000e-01)	10
0.358834        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.72469697e+00	(3.54491644e-02 1.90160148e-01 5.14628407e-01)	10
0.359426        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.32991439e+00	(9.84702784e-02 -1.79649432e-01 5.02187522e-01)	20
0.35996         	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.61095569e+00	(9.85213617e-02 -1.79634672e-01 5.14747301e-01)	20
0.360536        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.87777766e+00	(-1.47032711e-02 1.85260306e-01 5.08603127e-01)	10
0.361073        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.60910077e+00	(3.56640213e-02 1.90157458e-01 5.14878938e-01)	10
0.361649        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.90369144e+00	(5.41253726e-02 -2.02743727e-01 5.08955660e-01)	20
0.362142        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.64039962e+00	(3.57657104e-02 1.90327015e-01 5.14997488e-01)	10
0.362694        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.16751002e+00	(-1.44977126e-02 1.85269060e-01 5.08842733e-01)	10
0.363196        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.96298916e+00	(9.88291697e-02 -1.79713352e-01 5.08856139e-01)	20
0.363733        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.15514994e+00	(5.43242037e-02 -2.02641995e-01 5.09187432e-01)	20
0.364134        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.03514755e+00	(-1.43616962e-02 1.85511780e-01 5.09001126e-01)	10
0.364591        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.88320539e+00	(2.97058210e-02 1.90306720e-01 5.02768252e-01)	10
0.365101        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.42869011e+00	(-1.95999328e-03 -1.85948226e-01 5.02649197e-01)	21
0.365447        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	4.84516543e+00	(-4.59582432e-02 -1.73116702e-01 5.02770053e-01)	21
0.365685        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.09968007e+00	(9.90628849e-02 -1.79115459e-01 5.09127971e-01)	20
0.36597         	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.92922117e+00	(9.90893850e-02 -1.79078473e-01 5.09158832e-01)	20
0.366308        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	6.19417793e+00	(5.45667663e-02 2.03127289e-01 5.09470220e-01)	10
0.366496        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	7.58529208e+00	(5.45843397e-02 2.03354003e-01 5.09490712e-01)	10
0.366647        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.60894630e+00	(5.45984936e-02 2.03438659e-01 5.09507218e-01)	10
0.366829        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.31450069e+00	(9.26779372e-02 -1.78388281e-01 5.09061397e-01)	20
0.367048        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	8.48580396e+00	(-2.03284634e-02 1.87065432e-01 4.96923560e-01)	11
0.367172        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.05202558e+01	(-2.03167804e-02 1.87286209e-01 4.96937046e-01)	11
0.367279        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	5.27209852e+00	(1.04431272e-02 -1.83827669e-01 5.08823402e-01)	21
0.367406        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	5.08872539e+00	(1.04546397e-02 -1.83711500e-01 5.08836888e-01)	21
0.367556        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.30079419e+01	(-2.02810069e-02 1.87824194e-01 4.96978429e-01)	11
