x,y,z,alpha.water
0,0.15,-0.125,1
-1.89735e-19,0.15,-0.120834,1
-3.79471e-19,0.15,-0.116667,1
-5.42101e-20,0.15,-0.116667,1
8.13152e-20,0.15,-0.1125,1
2.1684e-19,0.15,-0.108333,1
3.12105e-19,0.15,-0.104166,1
4.0737e-19,0.15,-0.1,1
2.57895e-19,0.15,-0.0958333,1
1.0842e-19,0.15,-0.0916667,1
1.76183e-19,0.15,-0.0875,1
2.43945e-19,0.15,-0.0833333,1
4.74338e-19,0.15,-0.08125,1
7.04731e-19,0.15,-0.0791667,1
5.69206e-19,0.15,-0.078125,1
4.33681e-19,0.15,-0.0770834,1
3.93023e-19,0.15,-0.0760417,1
3.52366e-19,0.15,-0.075,1
2.57498e-19,0.15,-0.0739584,1
1.6263e-19,0.15,-0.0729168,1
1.0842e-19,0.15,-0.071875,1
5.42101e-20,0.15,-0.0708333,1
1.6263e-19,0.15,-0.0697917,1
2.71051e-19,0.15,-0.06875,1
2.84603e-19,0.15,-0.0677084,1
2.98156e-19,0.15,-0.0666667,1
1.76183e-19,0.15,-0.065625,1
5.42101e-20,0.15,-0.0645834,1
2.1684e-19,0.15,-0.0635417,1
3.79471e-19,0.15,-0.0625,1
1.89735e-19,0.15,-0.0614583,1
0,0.15,-0.0604167,1
-9.48677e-20,0.15,-0.059375,1
-1.89735e-19,0.15,-0.0583333,1
-3.38813e-19,0.15,-0.0572916,1
-4.87891e-19,0.15,-0.05625,1
-5.42101e-19,0.15,-0.0552083,1
-5.96311e-19,0.15,-0.0541667,1
-7.58942e-19,0.15,-0.053125,1
-9.21572e-19,0.15,-0.0520834,1
-7.58942e-19,0.15,-0.0510417,1
-5.96311e-19,0.15,-0.05,1
-7.58942e-19,0.15,-0.0489583,1
-9.21572e-19,0.15,-0.0479167,1
-1.00289e-18,0.15,-0.046875,1
-1.0842e-18,0.15,-0.0458333,1
-1.16552e-18,0.15,-0.0447916,1
-1.24683e-18,0.15,-0.04375,1
-1.43657e-18,0.15,-0.0427083,1
-1.6263e-18,0.15,-0.0416667,1
-1.40946e-18,0.15,-0.040625,1
-1.19262e-18,0.15,-0.0395834,1
-1.19262e-18,0.15,-0.0385417,1
-1.19262e-18,0.15,-0.0375,0.999999
-1.43657e-18,0.15,-0.0364583,0.999999
-1.68051e-18,0.15,-0.0354166,0.999998
-1.58565e-18,0.15,-0.034375,0.999998
-1.49078e-18,0.15,-0.0333333,0.999998
-1.58565e-18,0.15,-0.0322917,0.999998
-1.68051e-18,0.15,-0.03125,0.999999
-1.51788e-18,0.15,-0.0302084,0.999999
-1.35525e-18,0.15,-0.0291667,1
-1.32815e-18,0.15,-0.028125,1
-1.30104e-18,0.15,-0.0270834,1
-1.43657e-18,0.15,-0.0260417,1
-1.57209e-18,0.15,-0.025,1
-1.5992e-18,0.15,-0.0239583,1
-1.6263e-18,0.15,-0.0229167,1
-1.5992e-18,0.15,-0.021875,1
2.71051e-20,0.15,-0.0208333,1
-1.57209e-18,0.15,-0.0208333,1
6.77626e-20,0.15,-0.0197917,1
1.0842e-19,0.15,-0.01875,1
-2.03288e-19,0.15,-0.0177083,1
-5.14996e-19,0.15,-0.0166667,1
-3.65918e-19,0.15,-0.015625,1
-2.1684e-19,0.15,-0.0145833,1
-6.35275e-20,0.15,-0.0135417,1
8.97855e-20,0.15,-0.0125,1
-2.71051e-20,0.15,-0.0125,0.999999
1.21973e-19,0.15,-0.0114583,0.999999
2.71051e-19,0.15,-0.0104167,0.999982
4.33681e-19,0.15,-0.00937501,0.999982
5.96311e-19,0.15,-0.00833333,0.998813
5.96311e-19,0.15,-0.00729167,0.998813
5.96311e-19,0.15,-0.00625,0.947578
4.33681e-19,0.15,-0.00520834,0.947578
2.71051e-19,0.15,-0.00416667,0.546489
2.98156e-19,0.15,-0.00312501,0.546489
3.25261e-19,0.15,-0.00208334,0.0666155
2.03288e-19,0.15,-0.00104167,0.0666155
8.13152e-20,0.15,1.47806e-11,0.00155271
1.21973e-19,0.15,0.00104167,0.00155271
1.6263e-19,0.15,0.00208334,2.6779e-06
1.35525e-19,0.15,0.00312501,2.6779e-06
1.0842e-19,0.15,0.00416667,5.02014e-07
1.6263e-19,0.15,0.00520834,5.02014e-07
2.1684e-19,0.15,0.00625,4.34117e-08
2.71051e-20,0.15,0.00729167,4.34117e-08
-1.6263e-19,0.15,0.00833333,2.57988e-09
-1.6263e-19,0.15,0.00937502,2.57988e-09
-1.6263e-19,0.15,0.0104167,1.33381e-09
-1.35525e-19,0.15,0.0114584,1.33381e-09
-1.0842e-19,0.15,0.0125,1.37095e-09
-1.6263e-19,0.15,0.0135417,1.37095e-09
-2.1684e-19,0.15,0.0145833,1.76281e-09
-2.43945e-19,0.15,0.015625,1.76281e-09
-2.71051e-19,0.15,0.0166667,1.81067e-09
-1.6263e-19,0.15,0.0177084,1.81067e-09
-5.42101e-20,0.15,0.01875,1.43365e-09
2.71051e-20,0.15,0.0197917,1.43365e-09
1.0842e-19,0.15,0.0208333,1.55568e-09
-2.71051e-20,0.15,0.021875,1.55568e-09
-1.6263e-19,0.15,0.0229167,3.34746e-09
-1.21973e-19,0.15,0.0239584,3.34746e-09
-8.13152e-20,0.15,0.025,6.68195e-09
-1.76183e-19,0.15,0.0260417,6.68195e-09
-2.71051e-19,0.15,0.0270834,5.50552e-09
-2.1684e-19,0.15,0.028125,5.50552e-09
-1.6263e-19,0.15,0.0291667,2.693e-09
-1.6263e-19,0.15,0.0302084,2.693e-09
-1.6263e-19,0.15,0.03125,1.64849e-09
-1.0842e-19,0.15,0.0322917,1.64849e-09
-5.42101e-20,0.15,0.0333333,1.84993e-09
1.35525e-19,0.15,0.034375,1.84993e-09
3.25261e-19,0.15,0.0354166,2.24271e-09
3.79471e-19,0.15,0.0364583,2.24271e-09
4.33681e-19,0.15,0.0375,2.69644e-09
4.87891e-19,0.15,0.0385417,2.69644e-09
5.42101e-19,0.15,0.0395834,3.00534e-09
6.09864e-19,0.15,0.040625,3.00534e-09
6.77626e-19,0.15,0.0416667,3.05495e-09
8.80914e-19,0.15,0.0427084,3.05495e-09
1.0842e-18,0.15,0.04375,2.61431e-09
1.16552e-18,0.15,0.0447917,2.61431e-09
1.24683e-18,0.15,0.0458333,2.31964e-09
1.30104e-18,0.15,0.046875,2.31964e-09
1.35525e-18,0.15,0.0479166,2.33319e-09
1.3417e-18,0.15,0.0489583,2.33319e-09
1.32815e-18,0.15,0.05,2.60675e-09
1.17907e-18,0.15,0.0510417,2.60675e-09
1.02999e-18,0.15,0.0520834,2.62536e-09
1.24683e-18,0.15,0.053125,2.62536e-09
1.46367e-18,0.15,0.0541667,2.35747e-09
1.57209e-18,0.15,0.0552084,2.35747e-09
1.68051e-18,0.15,0.0562501,2.22339e-09
1.65341e-18,0.15,0.0572918,2.22339e-09
1.6263e-18,0.15,0.0583334,2.26246e-09
1.6263e-18,0.15,0.0593751,2.26246e-09
1.6263e-18,0.15,0.0604167,2.45351e-09
1.57209e-18,0.15,0.0614584,2.45351e-09
1.51788e-18,0.15,0.0625001,2.50504e-09
