# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.239867        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.85280710e+01	(-2.58079705e-03 2.15306841e-01 4.57148944e-01)	14
0.24            	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	8.71091752e+00	(-2.58398315e-03 -1.89473396e-01 7.02969405e-01)	6
0.240159        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	8.28467280e+00	(-2.56409752e-03 -1.89167008e-01 7.02985628e-01)	6
0.240341        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.09363386e+01	(4.00312474e-02 2.16467103e-01 4.50947691e-01)	15
0.240472        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.23222275e+01	(-2.50500290e-03 2.16979241e-01 4.57210725e-01)	14
0.240594        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	9.78347339e+00	(-2.50960280e-03 -1.87795608e-01 7.03029977e-01)	6
0.240738        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	9.83586026e+00	(-2.49146920e-03 -1.87462493e-01 7.03044700e-01)	6
0.240904        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.90911155e+01	(-2.45079076e-03 2.18312477e-01 4.51004696e-01)	14
0.241005        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	3.08057115e+01	(-2.43812315e-03 2.18792936e-01 4.51014956e-01)	14
0.2411          	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.25704746e+01	(-2.44621095e-03 -1.85980871e-01 7.03081371e-01)	6
0.241212        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.29309895e+01	(-2.43209077e-03 -1.85636521e-01 7.03092790e-01)	6
0.241341        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	3.75348742e+01	(-2.39593408e-03 2.20149931e-01 4.51049065e-01)	14
0.241419        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	3.90929623e+01	(-2.38615572e-03 2.20626905e-01 4.51056958e-01)	14
0.241493        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.62730487e+01	(-2.39684424e-03 -1.84142391e-01 7.03121248e-01)	6
0.241581        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.75549850e+01	(3.42994545e-02 2.20802680e-01 4.57323537e-01)	15
0.241681        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	4.85435944e+01	(4.01993233e-02 2.21964197e-01 4.38583696e-01)	15
0.241742        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	4.98543098e+01	(-2.34567141e-03 2.22467662e-01 4.44839548e-01)	14
0.2418          	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.11958072e+01	(3.43269632e-02 2.22293747e-01 4.51095652e-01)	15
0.241869        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.38676660e+01	(3.43356021e-02 2.22653783e-01 4.51102599e-01)	15
0.241947        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	6.25020327e+01	(4.02327086e-02 2.23811210e-01 4.32360515e-01)	15
0.241995        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	6.27624307e+01	(-2.31396492e-03 2.24310059e-01 4.44865038e-01)	14
0.242041        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.73008481e+01	(3.43571803e-02 2.24138915e-01 4.51119934e-01)	15
0.242096        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	3.08093396e+01	(3.43640623e-02 2.24507333e-01 4.51125458e-01)	15
0.242158        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	7.67603877e+01	(3.43719472e-02 2.25245355e-01 4.38631719e-01)	14
0.242196        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	7.75899702e+01	(3.43766745e-02 2.25711672e-01 4.38635509e-01)	14
0.242233        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	3.56436650e+01	(3.43812495e-02 2.26000832e-01 4.44889210e-01)	14
0.242276        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	4.07598424e+01	(3.43866905e-02 2.26373289e-01 4.44893570e-01)	14
0.242325        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	9.67550954e+01	(4.02801250e-02 2.27527623e-01 4.26148519e-01)	15
0.242355        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	9.83838136e+01	(-2.26876369e-03 2.28019561e-01 4.38651253e-01)	14
0.242385        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	4.35800637e+01	(3.44003099e-02 2.27854006e-01 4.44904478e-01)	14
0.24242         	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	5.14413780e+01	(3.44047512e-02 2.28234098e-01 4.38658001e-01)	14
0.242459        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.28342389e+02	(4.02970067e-02 2.29395710e-01 4.19912001e-01)	15
0.242483        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.24539495e+02	(4.03000279e-02 2.29856003e-01 4.19914418e-01)	15
0.242508        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	5.59067041e+01	(3.44157346e-02 2.29723946e-01 4.38666788e-01)	14
0.242536        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	6.59219462e+01	(3.44192801e-02 2.30110021e-01 4.38669623e-01)	14
0.242568        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.59595022e+02	(4.03105683e-02 2.31272077e-01 4.19922846e-01)	15
0.242587        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	1.61601625e+02	(4.03130238e-02 2.31727083e-01 4.13674776e-01)	15
0.242606        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	7.11661469e+01	(9.70566895e-03 2.31659644e-01 4.32426516e-01)	14
0.242629        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	8.46126887e+01	(3.44309993e-02 2.31987206e-01 4.32428957e-01)	14
0.242654        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.28281904e+02	(4.03215030e-02 2.33143278e-01 4.13681551e-01)	15
0.24267         	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	2.17362408e+02	(4.03234466e-02 2.33593072e-01 4.13683103e-01)	15
0.242685        	mag(U)          	0.00000000e+00	(2.24898417e-01 5.00000000e-01 4.24990750e-01)	0	9.31940709e+01	(-2.22729085e-03 2.33920139e-01 4.32434384e-01)	14
