x,y,z,alpha.water
0.1,0,-0.125,1
0.1,8.19207e-20,-0.120834,1
0.1,1.63841e-19,-0.116667,1
0.1,3.30872e-24,-0.116667,1.00001
0.1,-7.06915e-19,-0.1125,1.00001
0.1,-1.41383e-18,-0.108333,1.00001
0.1,-1.41383e-18,-0.104167,1.00001
0.1,-1.41382e-18,-0.1,1.00001
0.1,-1.41383e-18,-0.0958334,1.00001
0.1,-1.41383e-18,-0.0916667,1.00001
0.1,-1.41383e-18,-0.0875,1.00001
0.1,-1.41383e-18,-0.0833333,1.00001
0.1,-1.41383e-18,-0.08125,1.00001
0.1,-1.41383e-18,-0.0791667,1.00001
0.1,-1.41383e-18,-0.0781251,1.00001
0.1,-1.41383e-18,-0.0770835,1.00001
0.1,-1.41383e-18,-0.0760418,1.00001
0.1,-1.41383e-18,-0.075,1.00001
0.1,-1.41383e-18,-0.0739584,1.00001
0.1,-1.41383e-18,-0.0729167,1.00001
0.1,-1.41383e-18,-0.071875,1.00001
0.1,-1.41383e-18,-0.0708333,1.00001
0.1,-1.41383e-18,-0.0697917,1.00001
0.1,-1.41383e-18,-0.0687501,1.00001
0.1,-1.41383e-18,-0.0677084,1.00001
0.1,-1.41384e-18,-0.0666667,1.00001
0.1,-1.41384e-18,-0.0656251,1.00001
0.1,-1.41384e-18,-0.0645834,1.00001
0.1,-1.41384e-18,-0.0635417,1.00001
0.1,-1.41384e-18,-0.0625,1.00001
0.1,-1.41384e-18,-0.0614584,1.00001
0.1,-1.41384e-18,-0.0604167,1.00001
0.1,-1.41384e-18,-0.059375,1.00001
0.1,-1.41384e-18,-0.0583333,1.00001
0.1,-1.41384e-18,-0.0572916,1.00001
0.1,-1.41384e-18,-0.05625,1.00001
0.1,-1.41384e-18,-0.0552083,1.00001
0.1,-1.41384e-18,-0.0541667,1.00001
0.1,-1.41384e-18,-0.0531251,1.00001
0.1,-1.41384e-18,-0.0520834,1.00001
0.1,-1.41384e-18,-0.0510417,1.00001
0.1,-1.41384e-18,-0.05,1.00001
0.1,-1.41384e-18,-0.0489583,1.00001
0.1,-1.41383e-18,-0.0479167,1.00001
0.1,-1.41383e-18,-0.046875,1.00001
0.1,-1.41383e-18,-0.0458333,1.00001
0.1,-1.41383e-18,-0.0447917,1.00001
0.1,-1.41383e-18,-0.04375,1.00001
0.1,-1.41383e-18,-0.0427084,1.00001
0.1,-1.41383e-18,-0.0416667,1.00001
0.1,-1.41383e-18,-0.040625,1.00001
0.1,-1.41383e-18,-0.0395834,1.00001
0.1,-1.41383e-18,-0.0385417,1.00001
0.1,-1.41383e-18,-0.0375,1.00001
0.1,-1.41383e-18,-0.0364583,1.00001
0.1,-1.41383e-18,-0.0354166,1.00001
0.1,-1.41383e-18,-0.034375,1.00001
0.1,2.58494e-26,-0.0333333,1.00001
0.1,-1.41383e-18,-0.0333333,1.00001
0.1,6.51138e-21,-0.0322916,1.00001
0.1,1.30227e-20,-0.03125,1
0.1,1.30227e-20,-0.0302083,1
0.1,1.30228e-20,-0.0291667,1
0.1,1.30227e-20,-0.028125,1
0.1,1.30227e-20,-0.0270834,1
0.1,1.30227e-20,-0.0260417,1
0.1,1.30226e-20,-0.025,1
0.1,1.30226e-20,-0.0239583,1
0.1,1.30227e-20,-0.0229166,1
0.1,1.30227e-20,-0.021875,1
0.1,1.30227e-20,-0.0208333,1
0.1,1.30227e-20,-0.0197916,1
0.1,1.30227e-20,-0.01875,1
0.1,1.30227e-20,-0.0177083,1
0.1,1.30227e-20,-0.0166667,1
0.1,1.30227e-20,-0.015625,1
0.1,1.30227e-20,-0.0145834,1
0.1,1.30227e-20,-0.0135417,1
0.1,1.30227e-20,-0.0125,1
0.1,1.30227e-20,-0.0114583,1
0.1,1.30227e-20,-0.0104167,0.999996
0.1,1.30227e-20,-0.009375,0.999996
0.1,1.30227e-20,-0.00833333,0.999967
0.1,1.30227e-20,-0.00729166,0.999967
0.1,1.30227e-20,-0.00625,0.999759
0.1,1.30227e-20,-0.00520833,0.999759
0.1,1.30227e-20,-0.00416667,0.998208
0.1,1.30227e-20,-0.003125,0.998208
0.1,1.30227e-20,-0.00208333,0.986308
0.1,1.30227e-20,-0.00104166,0.986308
0.1,1.30227e-20,5.93438e-11,0.891185
0.1,1.30227e-20,0.00104167,0.891185
0.1,1.30227e-20,0.00208334,0.459955
0.1,1.30227e-20,0.003125,0.459955
0.1,1.30227e-20,0.00416667,0.459955
0.1,0,0.00416667,0.0697983
0.1,-1.21329e-19,0.00520834,0.0697983
0.1,-2.42659e-19,0.00625,0.00742398
0.1,-2.42659e-19,0.00729167,0.00742398
0.1,-2.42659e-19,0.00833333,0.00216983
0.1,-2.42659e-19,0.009375,0.00216983
0.1,-2.42659e-19,0.0104167,0.000654233
0.1,-2.42659e-19,0.0114583,0.000654233
0.1,-2.42659e-19,0.0125,0.0001867
0.1,-2.42659e-19,0.0135417,0.0001867
0.1,-2.42659e-19,0.0145834,5.22398e-05
0.1,-2.42659e-19,0.015625,5.22398e-05
0.1,-2.42659e-19,0.0166667,1.42128e-05
0.1,-2.42659e-19,0.0177084,1.42128e-05
0.1,-2.42659e-19,0.01875,3.3751e-06
0.1,-2.42659e-19,0.0197917,3.3751e-06
0.1,-2.42659e-19,0.0208333,7.31771e-07
0.1,-2.42659e-19,0.021875,7.31771e-07
0.1,-2.42659e-19,0.0229167,1.77311e-07
0.1,-2.42659e-19,0.0239584,1.77311e-07
0.1,-2.42659e-19,0.025,3.44926e-08
0.1,-2.42659e-19,0.0260417,3.44926e-08
0.1,-2.42659e-19,0.0270834,9.09459e-09
0.1,-2.42659e-19,0.0281251,9.09459e-09
0.1,-2.42659e-19,0.0291667,2.80422e-09
0.1,-2.42659e-19,0.0302084,2.80422e-09
0.1,-2.42659e-19,0.03125,1.10976e-09
0.1,-2.42659e-19,0.0322917,1.10976e-09
0.1,-2.42659e-19,0.0333333,7.85431e-10
0.1,-2.42659e-19,0.034375,7.85431e-10
0.1,-2.42659e-19,0.0354166,5.96744e-10
0.1,-2.42659e-19,0.0364583,5.96744e-10
0.1,-2.42659e-19,0.0375,5.96744e-10
0.1,0,0.0375,5.75533e-10
0.1,1.3073e-20,0.0385417,5.75533e-10
0.1,2.61459e-20,0.0395834,5.5212e-10
0.1,2.61459e-20,0.0406251,5.5212e-10
0.1,2.61459e-20,0.0416667,5.04199e-10
0.1,2.61459e-20,0.0427084,5.04199e-10
0.1,2.61459e-20,0.04375,4.41457e-10
0.1,2.61459e-20,0.0447917,4.41457e-10
0.1,2.61459e-20,0.0458334,3.80489e-10
0.1,2.61459e-20,0.0468751,3.80489e-10
0.1,2.61459e-20,0.0479168,3.30428e-10
0.1,2.61459e-20,0.0489585,3.30428e-10
0.1,2.61459e-20,0.0500001,2.93291e-10
0.1,2.61459e-20,0.0510418,2.93291e-10
0.1,2.61459e-20,0.0520835,2.67232e-10
0.1,2.61459e-20,0.0531251,2.67232e-10
0.1,2.61459e-20,0.0541668,2.49368e-10
0.1,2.61459e-20,0.0552085,2.49368e-10
0.1,2.61459e-20,0.0562502,2.37056e-10
0.1,2.61459e-20,0.0572919,2.37056e-10
0.1,2.61459e-20,0.0583336,2.28344e-10
0.1,2.61459e-20,0.0593753,2.28344e-10
0.1,2.61459e-20,0.0604171,2.22044e-10
0.1,2.61459e-20,0.0614588,2.22044e-10
0.1,2.61459e-20,0.0625004,2.17472e-10
0.1,2.6146e-20,0.0635422,2.17472e-10
0.1,2.6146e-20,0.0645839,2.14238e-10
0.1,2.6146e-20,0.0656256,2.14238e-10
0.1,2.6146e-20,0.0666673,2.12047e-10
0.1,2.6146e-20,0.0677092,2.12047e-10
0.1,2.61459e-20,0.068751,2.10623e-10
0.1,2.61459e-20,0.0697927,2.10623e-10
0.1,2.61459e-20,0.0708344,2.0972e-10
0.1,2.61459e-20,0.0718763,2.0972e-10
0.1,2.61459e-20,0.0729182,2.09137e-10
0.1,2.61459e-20,0.0739599,2.09137e-10
0.1,2.61459e-20,0.0750016,2.08711e-10
0.1,2.61459e-20,0.0760436,2.08711e-10
0.1,2.61459e-20,0.0770856,2.08519e-10
0.1,2.61459e-20,0.0772049,2.08519e-10
0.1,2.61459e-20,0.0773242,2.07686e-10
0.1,2.61459e-20,0.0782467,2.07686e-10
0.1,2.61459e-20,0.0791692,2.06087e-10
0.1,2.61459e-20,0.0812534,2.06087e-10
0.1,2.61459e-20,0.0833375,2.20404e-10
0.1,2.61458e-20,0.0870985,2.20404e-10
0.1,2.61457e-20,0.0908596,2.17359e-10
0.1,2.61457e-20,0.0912687,2.17359e-10
0.1,2.61457e-20,0.0916778,2.28652e-10
0.1,2.61457e-20,0.0917325,2.28652e-10
0.1,2.61457e-20,0.0917873,2.29949e-10
0.1,2.61458e-20,0.0959045,2.29949e-10
0.1,2.61459e-20,0.100022,3.56913e-10
0.1,2.61499e-20,0.108374,3.56913e-10
0.1,2.61538e-20,0.116727,3.56913e-10
0.1,0,0.116727,5.17967e-10
0.1,4.78297e-19,0.125085,5.17967e-10
0.1,9.56595e-19,0.133443,7.56629e-10
