x,y,z,alpha.water
0,0.15,-0.125,1
-5.42101e-19,0.15,-0.120834,1
-1.0842e-18,0.15,-0.116667,1
-1.0842e-18,0.15,-0.116667,1
-5.42101e-19,0.15,-0.1125,1
0,0.15,-0.108333,1
-2.84603e-19,0.15,-0.104167,1
-5.69206e-19,0.15,-0.1,1
-7.18284e-19,0.15,-0.0958334,1
-8.67362e-19,0.15,-0.0916667,1
-1.04354e-18,0.15,-0.0875,1
-1.21973e-18,0.15,-0.0833333,1
-1.20617e-18,0.15,-0.08125,1
-1.19262e-18,0.15,-0.0791667,1
-1.19262e-18,0.15,-0.0781251,1
-1.19262e-18,0.15,-0.0770834,1
-1.0842e-18,0.15,-0.0760417,1
-9.75782e-19,0.15,-0.075,1
-9.21572e-19,0.15,-0.0739583,1
-8.67362e-19,0.15,-0.0729167,1
-7.89435e-19,0.15,-0.071875,1
-7.11508e-19,0.15,-0.0708333,1
-7.75882e-19,0.15,-0.0697917,1
-8.40257e-19,0.15,-0.06875,1
-8.26704e-19,0.15,-0.0677084,1
-8.13152e-19,0.15,-0.0666667,1
-8.13152e-19,0.15,-0.065625,1
-8.13152e-19,0.15,-0.0645834,1
-7.72494e-19,0.15,-0.0635417,1
-7.31836e-19,0.15,-0.0625,1
-7.45389e-19,0.15,-0.0614583,1
-7.58942e-19,0.15,-0.0604166,1
-8.53809e-19,0.15,-0.059375,1
-9.48677e-19,0.15,-0.0583333,1
-9.48677e-19,0.15,-0.0572917,1
-9.48677e-19,0.15,-0.05625,1
-9.41901e-19,0.15,-0.0552084,1
-9.35124e-19,0.15,-0.0541667,1
-1.03677e-18,0.15,-0.0531251,1
-1.13841e-18,0.15,-0.0520834,1
-1.26039e-18,0.15,-0.0510417,1
-1.38236e-18,0.15,-0.05,1
-1.45012e-18,0.15,-0.0489583,1
-1.51788e-18,0.15,-0.0479167,1
-1.53144e-18,0.15,-0.046875,1
-1.54499e-18,0.15,-0.0458333,1
-1.47723e-18,0.15,-0.0447916,1
-1.40946e-18,0.15,-0.04375,1
-1.40946e-18,0.15,-0.0427083,1
-1.40946e-18,0.15,-0.0416667,1
-1.47723e-18,0.15,-0.040625,1
-1.54499e-18,0.15,-0.0395834,1
-1.53821e-18,0.15,-0.0385417,1
-1.53144e-18,0.15,-0.0375,1
-1.49755e-18,0.15,-0.0364583,1
-1.46367e-18,0.15,-0.0354166,1
-1.45012e-18,0.15,-0.034375,1
-1.43657e-18,0.15,-0.0333333,1
-1.42302e-18,0.15,-0.0322917,1
-1.40946e-18,0.15,-0.0312501,0.999999
-1.30104e-18,0.15,-0.0302084,0.999999
-1.19262e-18,0.15,-0.0291667,1
-1.16552e-18,0.15,-0.028125,1
-1.13841e-18,0.15,-0.0270833,1
-1.11131e-18,0.15,-0.0260416,1
-1.0842e-18,0.15,-0.025,1
-1.16552e-18,0.15,-0.0239583,1
-1.24683e-18,0.15,-0.0229166,1
-1.25361e-18,0.15,-0.0218749,1
-1.26039e-18,0.15,-0.0208333,1
-1.25361e-18,0.15,-0.0197916,1
-1.24683e-18,0.15,-0.01875,1
-1.24683e-18,0.15,-0.0177083,1
-1.24683e-18,0.15,-0.0166667,1
-1.24683e-18,0.15,-0.015625,1
-1.24683e-18,0.15,-0.0145833,1
-1.25361e-18,0.15,-0.0135417,1
-1.26039e-18,0.15,-0.0125,1
0,0.15,-0.0125,0.999998
3.25261e-19,0.15,-0.0114583,0.999998
6.50521e-19,0.15,-0.0104167,0.999975
6.50521e-19,0.15,-0.00937501,0.999975
6.50521e-19,0.15,-0.00833333,0.999612
6.23416e-19,0.15,-0.00729167,0.999612
5.96311e-19,0.15,-0.00625,0.992981
5.75982e-19,0.15,-0.00520833,0.992981
5.55654e-19,0.15,-0.00416667,0.902802
5.6243e-19,0.15,-0.003125,0.902802
5.69206e-19,0.15,-0.00208334,0.391913
5.82759e-19,0.15,-0.00104167,0.391913
5.96311e-19,0.15,1.47225e-11,0.0407517
6.23416e-19,0.15,0.00104167,0.0407517
6.50521e-19,0.15,0.00208334,0.000935531
6.30193e-19,0.15,0.003125,0.000935531
6.09864e-19,0.15,0.00416667,2.13093e-05
6.43745e-19,0.15,0.00520833,2.13093e-05
6.77626e-19,0.15,0.00625,1.96097e-05
6.91179e-19,0.15,0.00729166,1.96097e-05
7.04731e-19,0.15,0.00833333,1.98551e-06
7.18284e-19,0.15,0.00937501,1.98551e-06
7.31836e-19,0.15,0.0104167,1.25095e-07
7.04731e-19,0.15,0.0114583,1.25095e-07
6.77626e-19,0.15,0.0125,7.2471e-09
7.31836e-19,0.15,0.0135417,7.2471e-09
7.86047e-19,0.15,0.0145833,1.92462e-09
7.86047e-19,0.15,0.015625,1.92462e-09
7.86047e-19,0.15,0.0166667,1.9136e-09
7.04731e-19,0.15,0.0177083,1.9136e-09
6.23416e-19,0.15,0.01875,2.51502e-09
6.09864e-19,0.15,0.0197916,2.51502e-09
5.96311e-19,0.15,0.0208333,2.51781e-09
5.82759e-19,0.15,0.021875,2.51781e-09
5.69206e-19,0.15,0.0229167,2.47297e-09
5.55654e-19,0.15,0.0239583,2.47297e-09
5.42101e-19,0.15,0.025,2.0379e-09
5.96311e-19,0.15,0.0260417,2.0379e-09
6.50521e-19,0.15,0.0270833,1.58725e-09
6.57298e-19,0.15,0.028125,1.58725e-09
6.64074e-19,0.15,0.0291667,1.3987e-09
6.57298e-19,0.15,0.0302084,1.3987e-09
6.50521e-19,0.15,0.0312501,1.41503e-09
5.96311e-19,0.15,0.0322917,1.41503e-09
5.42101e-19,0.15,0.0333333,1.93048e-09
6.50521e-19,0.15,0.034375,1.93048e-09
7.58942e-19,0.15,0.0354166,4.9282e-09
8.67362e-19,0.15,0.0364583,4.9282e-09
9.75782e-19,0.15,0.0375,6.84773e-09
8.40257e-19,0.15,0.0385417,6.84773e-09
7.04731e-19,0.15,0.0395834,6.8669e-09
7.45389e-19,0.15,0.0406251,6.8669e-09
7.86047e-19,0.15,0.0416667,4.13455e-09
6.77626e-19,0.15,0.0427084,4.13455e-09
5.69206e-19,0.15,0.04375,2.13322e-09
5.14996e-19,0.15,0.0447917,2.13322e-09
4.60786e-19,0.15,0.0458333,2.21374e-09
3.65918e-19,0.15,0.046875,2.21374e-09
2.71051e-19,0.15,0.0479166,3.33662e-09
3.38813e-19,0.15,0.0489583,3.33662e-09
4.06576e-19,0.15,0.05,5.58926e-09
4.33681e-19,0.15,0.0510417,5.58926e-09
4.60786e-19,0.15,0.0520834,6.10477e-09
2.84603e-19,0.15,0.0531251,6.10477e-09
1.0842e-19,0.15,0.0541667,3.66882e-09
-2.71051e-20,0.15,0.0552084,3.66882e-09
-1.6263e-19,0.15,0.0562501,2.75312e-09
-2.1684e-19,0.15,0.0572918,2.75312e-09
-2.71051e-19,0.15,0.0583334,2.74009e-09
-1.35525e-19,0.15,0.0593751,2.74009e-09
0,0.15,0.0604168,3.28239e-09
6.09864e-20,0.15,0.0614585,3.28239e-09
1.21973e-19,0.15,0.0625001,2.65547e-09
3.18484e-19,0.15,0.0635418,2.65547e-09
5.14996e-19,0.15,0.0645835,2.28961e-09
6.23416e-19,0.15,0.0656252,2.28961e-09
7.31836e-19,0.15,0.0666668,2.50557e-09
8.26704e-19,0.15,0.0677086,2.50557e-09
9.21572e-19,0.15,0.0687503,2.94544e-09
9.01243e-19,0.15,0.069792,2.94544e-09
8.80914e-19,0.15,0.0708336,3.08901e-09
1.02322e-18,0.15,0.0718754,3.08901e-09
1.16552e-18,0.15,0.0729171,2.82226e-09
1.21973e-18,0.15,0.0739588,2.82226e-09
1.27394e-18,0.15,0.0750004,2.59102e-09
1.17483e-18,0.15,0.0760422,2.59102e-09
2.71051e-20,0.15,0.077084,2.55883e-09
1.07573e-18,0.15,0.077084,2.59102e-09
5.0822e-20,0.15,0.0781257,2.55883e-09
7.45389e-20,0.15,0.0791673,2.52451e-09
2.37169e-20,0.15,0.0812508,2.52451e-09
-2.71051e-20,0.15,0.0833342,2.39775e-09
-1.21973e-19,0.15,0.0875017,2.39775e-09
-2.1684e-19,0.15,0.0916692,2.32591e-09
-3.79471e-19,0.15,0.0958366,2.32591e-09
-5.42101e-19,0.15,0.100004,2.27339e-09
-3.79471e-19,0.15,0.108342,2.27339e-09
-2.1684e-19,0.15,0.116679,2.26366e-09
-3.25261e-19,0.15,0.125019,2.26366e-09
-4.33681e-19,0.15,0.133358,2.57439e-09
