10000
(
(0.43404 ((0.012953 0 0) (0 0 0)))
(0.44104 ((0.012612 0 0) (0 0 0)))
(0.44804 ((0.012255 0 0) (0 0 0)))
(0.45505 ((0.011883 0 0) (0 0 0)))
(0.46205 ((0.011495 0 0) (0 0 0)))
(0.46905 ((0.011094 0 0) (0 0 0)))
(0.47605 ((0.010678 0 0) (0 0 0)))
(0.48305 ((0.010249 0 0) (0 0 0)))
(0.49005 ((0.009807 0 0) (0 0 0)))
(0.49705 ((0.009353 0 0) (0 0 0)))
(0.50405 ((0.008887 0 0) (0 0 0)))
(0.51105 ((0.008409 0 0) (0 0 0)))
(0.51805 ((0.007922 0 0) (0 0 0)))
(0.52505 ((0.007424 0 0) (0 0 0)))
(0.53205 ((0.006917 0 0) (0 0 0)))
(0.53905 ((0.006401 0 0) (0 0 0)))
(0.54605 ((0.005877 0 0) (0 0 0)))
(0.55306 ((0.005346 0 0) (0 0 0)))
(0.56006 ((0.004808 0 0) (0 0 0)))
(0.56706 ((0.004264 0 0) (0 0 0)))
(0.57406 ((0.003715 0 0) (0 0 0)))
(0.58106 ((0.003161 0 0) (0 0 0)))
(0.58806 ((0.002603 0 0) (0 0 0)))
(0.59506 ((0.002042 0 0) (0 0 0)))
(0.60206 ((0.001478 0 0) (0 0 0)))
(0.60906 ((0.000912 0 0) (0 0 0)))
(0.61606 ((0.000345 0 0) (0 0 0)))
(0.62306 ((-0.000222 0 0) (0 0 0)))
(0.63006 ((-0.000789 0 0) (0 0 0)))
(0.63706 ((-0.001355 0 0) (0 0 0)))
(0.64406 ((-0.001919 0 0) (0 0 0)))
(0.65107 ((-0.002481 0 0) (0 0 0)))
(0.65807 ((-0.003040 0 0) (0 0 0)))
(0.66507 ((-0.003595 0 0) (0 0 0)))
(0.67207 ((-0.004145 0 0) (0 0 0)))
(0.67907 ((-0.004690 0 0) (0 0 0)))
(0.68607 ((-0.005230 0 0) (0 0 0)))
(0.69307 ((-0.005762 0 0) (0 0 0)))
(0.70007 ((-0.006288 0 0) (0 0 0)))
(0.70707 ((-0.006805 0 0) (0 0 0)))
(0.71407 ((-0.007314 0 0) (0 0 0)))
(0.72107 ((-0.007814 0 0) (0 0 0)))
(0.72807 ((-0.008304 0 0) (0 0 0)))
(0.73507 ((-0.008784 0 0) (0 0 0)))
(0.74207 ((-0.009252 0 0) (0 0 0)))
(0.74907 ((-0.009709 0 0) (0 0 0)))
(0.75608 ((-0.010154 0 0) (0 0 0)))
(0.76308 ((-0.010586 0 0) (0 0 0)))
(0.77008 ((-0.011004 0 0) (0 0 0)))
(0.77708 ((-0.011409 0 0) (0 0 0)))
(0.78408 ((-0.011800 0 0) (0 0 0)))
(0.79108 ((-0.012175 0 0) (0 0 0)))
(0.79808 ((-0.012536 0 0) (0 0 0)))
(0.80508 ((-0.012880 0 0) (0 0 0)))
(0.81208 ((-0.013209 0 0) (0 0 0)))
(0.81908 ((-0.013520 0 0) (0 0 0)))
(0.82608 ((-0.013815 0 0) (0 0 0)))
(0.83308 ((-0.014093 0 0) (0 0 0)))
(0.84008 ((-0.014352 0 0) (0 0 0)))
(0.84708 ((-0.014594 0 0) (0 0 0)))
(0.85409 ((-0.014817 0 0) (0 0 0)))
(0.86109 ((-0.015022 0 0) (0 0 0)))
(0.86809 ((-0.015208 0 0) (0 0 0)))
(0.87509 ((-0.015374 0 0) (0 0 0)))
(0.88209 ((-0.015522 0 0) (0 0 0)))
(0.88909 ((-0.015650 0 0) (0 0 0)))
(0.89609 ((-0.015758 0 0) (0 0 0)))
(0.90309 ((-0.015846 0 0) (0 0 0)))
(0.91009 ((-0.015915 0 0) (0 0 0)))
(0.91709 ((-0.015963 0 0) (0 0 0)))
(0.92409 ((-0.015992 0 0) (0 0 0)))
(0.93109 ((-0.016000 0 0) (0 0 0)))
(0.93809 ((-0.015988 0 0) (0 0 0)))
(0.94509 ((-0.015956 0 0) (0 0 0)))
(0.95210 ((-0.015904 0 0) (0 0 0)))
(0.95910 ((-0.015832 0 0) (0 0 0)))
(0.96610 ((-0.015740 0 0) (0 0 0)))
(0.97310 ((-0.015629 0 0) (0 0 0)))
(0.98010 ((-0.015498 0 0) (0 0 0)))
(0.98710 ((-0.015347 0 0) (0 0 0)))
(0.99410 ((-0.015177 0 0) (0 0 0)))
(1.00110 ((-0.014988 0 0) (0 0 0)))
(1.00810 ((-0.014780 0 0) (0 0 0)))
(1.01510 ((-0.014553 0 0) (0 0 0)))
(1.02210 ((-0.014308 0 0) (0 0 0)))
(1.02910 ((-0.014046 0 0) (0 0 0)))
(1.03610 ((-0.013765 0 0) (0 0 0)))
(1.04310 ((-0.013467 0 0) (0 0 0)))
(1.05011 ((-0.013153 0 0) (0 0 0)))
(1.05711 ((-0.012821 0 0) (0 0 0)))
(1.06411 ((-0.012474 0 0) (0 0 0)))
(1.07111 ((-0.012111 0 0) (0 0 0)))
(1.07811 ((-0.011733 0 0) (0 0 0)))
(1.08511 ((-0.011340 0 0) (0 0 0)))
(1.09211 ((-0.010933 0 0) (0 0 0)))
(1.09911 ((-0.010512 0 0) (0 0 0)))
(1.10611 ((-0.010077 0 0) (0 0 0)))
(1.11311 ((-0.009631 0 0) (0 0 0)))
(1.12011 ((-0.009172 0 0) (0 0 0)))
(1.12711 ((-0.008701 0 0) (0 0 0)))
(1.13411 ((-0.008220 0 0) (0 0 0)))
(1.14111 ((-0.007728 0 0) (0 0 0)))
(1.14811 ((-0.007227 0 0) (0 0 0)))
(1.15512 ((-0.006716 0 0) (0 0 0)))
(1.16212 ((-0.006197 0 0) (0 0 0)))
(1.16912 ((-0.005670 0 0) (0 0 0)))
(1.17612 ((-0.005136 0 0) (0 0 0)))
(1.18312 ((-0.004596 0 0) (0 0 0)))
(1.19012 ((-0.004050 0 0) (0 0 0)))
(1.19712 ((-0.003499 0 0) (0 0 0)))
(1.20412 ((-0.002943 0 0) (0 0 0)))
(1.21112 ((-0.002384 0 0) (0 0 0)))
(1.21812 ((-0.001821 0 0) (0 0 0)))
(1.22512 ((-0.001257 0 0) (0 0 0)))
(1.23212 ((-0.000690 0 0) (0 0 0)))
(1.23912 ((-0.000123 0 0) (0 0 0)))
(1.24612 ((0.000444 0 0) (0 0 0)))
(1.25313 ((0.001010 0 0) (0 0 0)))
(1.26013 ((0.001576 0 0) (0 0 0)))
(1.26713 ((0.002139 0 0) (0 0 0)))
(1.27413 ((0.002700 0 0) (0 0 0)))
(1.28113 ((0.003257 0 0) (0 0 0)))
(1.28813 ((0.003811 0 0) (0 0 0)))
(1.29513 ((0.004359 0 0) (0 0 0)))
(1.30213 ((0.004902 0 0) (0 0 0)))
(1.30913 ((0.005439 0 0) (0 0 0)))
(1.31613 ((0.005969 0 0) (0 0 0)))
(1.32313 ((0.006491 0 0) (0 0 0)))
(1.33013 ((0.007006 0 0) (0 0 0)))
(1.33713 ((0.007511 0 0) (0 0 0)))
(1.34413 ((0.008007 0 0) (0 0 0)))
(1.35114 ((0.008493 0 0) (0 0 0)))
(1.35814 ((0.008968 0 0) (0 0 0)))
(1.36514 ((0.009432 0 0) (0 0 0)))
(1.37214 ((0.009885 0 0) (0 0 0)))
(1.37914 ((0.010324 0 0) (0 0 0)))
(1.38614 ((0.010751 0 0) (0 0 0)))
(1.39314 ((0.011164 0 0) (0 0 0)))
(1.40014 ((0.011564 0 0) (0 0 0)))
(1.40714 ((0.011948 0 0) (0 0 0)))
(1.41414 ((0.012318 0 0) (0 0 0)))
(1.42114 ((0.012672 0 0) (0 0 0)))
(1.42814 ((0.013011 0 0) (0 0 0)))
(1.43514 ((0.013333 0 0) (0 0 0)))
(1.44214 ((0.013638 0 0) (0 0 0)))
(1.44914 ((0.013926 0 0) (0 0 0)))
(1.45615 ((0.014196 0 0) (0 0 0)))
(1.46315 ((0.014449 0 0) (0 0 0)))
(1.47015 ((0.014683 0 0) (0 0 0)))
(1.47715 ((0.014900 0 0) (0 0 0)))
(1.48415 ((0.015097 0 0) (0 0 0)))
(1.49115 ((0.015275 0 0) (0 0 0)))
(1.49815 ((0.015434 0 0) (0 0 0)))
(1.50515 ((0.015574 0 0) (0 0 0)))
(1.51215 ((0.015694 0 0) (0 0 0)))
(1.51915 ((0.015795 0 0) (0 0 0)))
(1.52615 ((0.015875 0 0) (0 0 0)))
(1.53315 ((0.015936 0 0) (0 0 0)))
(1.54015 ((0.015977 0 0) (0 0 0)))
(1.54715 ((0.015997 0 0) (0 0 0)))
(1.55416 ((0.015998 0 0) (0 0 0)))
(1.56116 ((0.015978 0 0) (0 0 0)))
(1.56816 ((0.015938 0 0) (0 0 0)))
(1.57516 ((0.015879 0 0) (0 0 0)))
(1.58216 ((0.015799 0 0) (0 0 0)))
(1.58916 ((0.015699 0 0) (0 0 0)))
(1.59616 ((0.015580 0 0) (0 0 0)))
(1.60316 ((0.015441 0 0) (0 0 0)))
(1.61016 ((0.015283 0 0) (0 0 0)))
(1.61716 ((0.015105 0 0) (0 0 0)))
(1.62416 ((0.014909 0 0) (0 0 0)))
(1.63116 ((0.014693 0 0) (0 0 0)))
(1.63816 ((0.014460 0 0) (0 0 0)))
(1.64516 ((0.014208 0 0) (0 0 0)))
(1.65217 ((0.013938 0 0) (0 0 0)))
(1.65917 ((0.013651 0 0) (0 0 0)))
(1.66617 ((0.013346 0 0) (0 0 0)))
(1.67317 ((0.013025 0 0) (0 0 0)))
(1.68017 ((0.012687 0 0) (0 0 0)))
(1.68717 ((0.012334 0 0) (0 0 0)))
(1.69417 ((0.011965 0 0) (0 0 0)))
(1.70117 ((0.011581 0 0) (0 0 0)))
(1.70817 ((0.011182 0 0) (0 0 0)))
(1.71517 ((0.010770 0 0) (0 0 0)))
(1.72217 ((0.010343 0 0) (0 0 0)))
(1.72917 ((0.009904 0 0) (0 0 0)))
(1.73617 ((0.009452 0 0) (0 0 0)))
(1.74317 ((0.008989 0 0) (0 0 0)))
(1.75018 ((0.008514 0 0) (0 0 0)))
(1.75718 ((0.008029 0 0) (0 0 0)))
(1.76418 ((0.007533 0 0) (0 0 0)))
(1.77118 ((0.007028 0 0) (0 0 0)))
(1.77818 ((0.006514 0 0) (0 0 0)))
(1.78518 ((0.005992 0 0) (0 0 0)))
(1.79218 ((0.005462 0 0) (0 0 0)))
(1.79918 ((0.004926 0 0) (0 0 0)))
(1.80618 ((0.004383 0 0) (0 0 0)))
(1.81318 ((0.003835 0 0) (0 0 0)))
(1.82018 ((0.003282 0 0) (0 0 0)))
(1.82718 ((0.002724 0 0) (0 0 0)))
(1.83418 ((0.002164 0 0) (0 0 0)))
(1.84118 ((0.001601 0 0) (0 0 0)))
(1.84818 ((0.001035 0 0) (0 0 0)))
(1.85519 ((0.000469 0 0) (0 0 0)))
(1.86219 ((-0.000099 0 0) (0 0 0)))
(1.86919 ((-0.000666 0 0) (0 0 0)))
(1.87619 ((-0.001232 0 0) (0 0 0)))
(1.88319 ((-0.001797 0 0) (0 0 0)))
(1.89019 ((-0.002359 0 0) (0 0 0)))
(1.89719 ((-0.002919 0 0) (0 0 0)))
(1.90419 ((-0.003474 0 0) (0 0 0)))
(1.91119 ((-0.004026 0 0) (0 0 0)))
(1.91819 ((-0.004572 0 0) (0 0 0)))
(1.92519 ((-0.005113 0 0) (0 0 0)))
(1.93219 ((-0.005647 0 0) (0 0 0)))
(1.93919 ((-0.006174 0 0) (0 0 0)))
(1.94619 ((-0.006693 0 0) (0 0 0)))
(1.95320 ((-0.007204 0 0) (0 0 0)))
(1.96020 ((-0.007706 0 0) (0 0 0)))
(1.96720 ((-0.008198 0 0) (0 0 0)))
(1.97420 ((-0.008680 0 0) (0 0 0)))
(1.98120 ((-0.009151 0 0) (0 0 0)))
(1.98820 ((-0.009611 0 0) (0 0 0)))
(1.99520 ((-0.010058 0 0) (0 0 0)))
(2.00220 ((-0.010493 0 0) (0 0 0)))
(2.00920 ((-0.010915 0 0) (0 0 0)))
(2.01620 ((-0.011322 0 0) (0 0 0)))
(2.02320 ((-0.011716 0 0) (0 0 0)))
(2.03020 ((-0.012095 0 0) (0 0 0)))
(2.03720 ((-0.012459 0 0) (0 0 0)))
(2.04420 ((-0.012807 0 0) (0 0 0)))
(2.05121 ((-0.013139 0 0) (0 0 0)))
(2.05821 ((-0.013454 0 0) (0 0 0)))
(2.06521 ((-0.013752 0 0) (0 0 0)))
(2.07221 ((-0.014034 0 0) (0 0 0)))
(2.07921 ((-0.014297 0 0) (0 0 0)))
(2.08621 ((-0.014543 0 0) (0 0 0)))
(2.09321 ((-0.014770 0 0) (0 0 0)))
(2.10021 ((-0.014979 0 0) (0 0 0)))
(2.10721 ((-0.015169 0 0) (0 0 0)))
(2.11421 ((-0.015340 0 0) (0 0 0)))
(2.12121 ((-0.015491 0 0) (0 0 0)))
(2.12821 ((-0.015624 0 0) (0 0 0)))
(2.13521 ((-0.015736 0 0) (0 0 0)))
(2.14221 ((-0.015829 0 0) (0 0 0)))
(2.14921 ((-0.015902 0 0) (0 0 0)))
(2.15622 ((-0.015954 0 0) (0 0 0)))
(2.16322 ((-0.015987 0 0) (0 0 0)))
(2.17022 ((-0.016000 0 0) (0 0 0)))
(2.17722 ((-0.015992 0 0) (0 0 0)))
(2.18422 ((-0.015965 0 0) (0 0 0)))
(2.19122 ((-0.015917 0 0) (0 0 0)))
(2.19822 ((-0.015850 0 0) (0 0 0)))
(2.20522 ((-0.015762 0 0) (0 0 0)))
(2.21222 ((-0.015655 0 0) (0 0 0)))
(2.21922 ((-0.015528 0 0) (0 0 0)))
(2.22622 ((-0.015381 0 0) (0 0 0)))
(2.23322 ((-0.015215 0 0) (0 0 0)))
(2.24022 ((-0.015030 0 0) (0 0 0)))
(2.24722 ((-0.014827 0 0) (0 0 0)))
(2.25423 ((-0.014604 0 0) (0 0 0)))
(2.26123 ((-0.014363 0 0) (0 0 0)))
(2.26823 ((-0.014104 0 0) (0 0 0)))
(2.27523 ((-0.013828 0 0) (0 0 0)))
(2.28223 ((-0.013534 0 0) (0 0 0)))
(2.28923 ((-0.013223 0 0) (0 0 0)))
(2.29623 ((-0.012895 0 0) (0 0 0)))
(2.30323 ((-0.012551 0 0) (0 0 0)))
(2.31023 ((-0.012191 0 0) (0 0 0)))
(2.31723 ((-0.011816 0 0) (0 0 0)))
(2.32423 ((-0.011427 0 0) (0 0 0)))
(2.33123 ((-0.011022 0 0) (0 0 0)))
(2.33823 ((-0.010604 0 0) (0 0 0)))
(2.34523 ((-0.010173 0 0) (0 0 0)))
(2.35224 ((-0.009729 0 0) (0 0 0)))
(2.35924 ((-0.009272 0 0) (0 0 0)))
(2.36624 ((-0.008804 0 0) (0 0 0)))
(2.37324 ((-0.008325 0 0) (0 0 0)))
(2.38024 ((-0.007836 0 0) (0 0 0)))
(2.38724 ((-0.007336 0 0) (0 0 0)))
(2.39424 ((-0.006828 0 0) (0 0 0)))
(2.40124 ((-0.006311 0 0) (0 0 0)))
(2.40824 ((-0.005785 0 0) (0 0 0)))
(2.41524 ((-0.005253 0 0) (0 0 0)))
(2.42224 ((-0.004714 0 0) (0 0 0)))
(2.42924 ((-0.004169 0 0) (0 0 0)))
(2.43624 ((-0.003619 0 0) (0 0 0)))
(2.44324 ((-0.003064 0 0) (0 0 0)))
(2.45025 ((-0.002506 0 0) (0 0 0)))
(2.45725 ((-0.001944 0 0) (0 0 0)))
(2.46425 ((-0.001380 0 0) (0 0 0)))
(2.47125 ((-0.000814 0 0) (0 0 0)))
(2.47825 ((-0.000247 0 0) (0 0 0)))
(2.48525 ((0.000320 0 0) (0 0 0)))
(2.49225 ((0.000887 0 0) (0 0 0)))
(2.49925 ((0.001453 0 0) (0 0 0)))
(2.50625 ((0.002017 0 0) (0 0 0)))
(2.51325 ((0.002578 0 0) (0 0 0)))
(2.52025 ((0.003136 0 0) (0 0 0)))
(2.52725 ((0.003691 0 0) (0 0 0)))
(2.53425 ((0.004240 0 0) (0 0 0)))
(2.54125 ((0.004784 0 0) (0 0 0)))
(2.54825 ((0.005323 0 0) (0 0 0)))
(2.55526 ((0.005854 0 0) (0 0 0)))
(2.56226 ((0.006378 0 0) (0 0 0)))
(2.56926 ((0.006894 0 0) (0 0 0)))
(2.57626 ((0.007402 0 0) (0 0 0)))
(2.58326 ((0.007900 0 0) (0 0 0)))
(2.59026 ((0.008388 0 0) (0 0 0)))
(2.59726 ((0.008866 0 0) (0 0 0)))
(2.60426 ((0.009332 0 0) (0 0 0)))
(2.61126 ((0.009787 0 0) (0 0 0)))
(2.61826 ((0.010230 0 0) (0 0 0)))
(2.62526 ((0.010659 0 0) (0 0 0)))
(2.63226 ((0.011076 0 0) (0 0 0)))
(2.63926 ((0.011478 0 0) (0 0 0)))
(2.64626 ((0.011866 0 0) (0 0 0)))
(2.65327 ((0.012239 0 0) (0 0 0)))
(2.66027 ((0.012597 0 0) (0 0 0)))
(2.66727 ((0.012938 0 0) (0 0 0)))
(2.67427 ((0.013264 0 0) (0 0 0)))
(2.68127 ((0.013573 0 0) (0 0 0)))
(2.68827 ((0.013865 0 0) (0 0 0)))
(2.69527 ((0.014139 0 0) (0 0 0)))
(2.70227 ((0.014396 0 0) (0 0 0)))
(2.70927 ((0.014634 0 0) (0 0 0)))
(2.71627 ((0.014854 0 0) (0 0 0)))
(2.72327 ((0.015056 0 0) (0 0 0)))
(2.73027 ((0.015238 0 0) (0 0 0)))
(2.73727 ((0.015401 0 0) (0 0 0)))
(2.74427 ((0.015545 0 0) (0 0 0)))
(2.75128 ((0.015670 0 0) (0 0 0)))
(2.75828 ((0.015775 0 0) (0 0 0)))
(2.76528 ((0.015860 0 0) (0 0 0)))
(2.77228 ((0.015925 0 0) (0 0 0)))
(2.77928 ((0.015970 0 0) (0 0 0)))
(2.78628 ((0.015995 0 0) (0 0 0)))
(2.79328 ((0.015999 0 0) (0 0 0)))
(2.80028 ((0.015984 0 0) (0 0 0)))
(2.80728 ((0.015949 0 0) (0 0 0)))
(2.81428 ((0.015893 0 0) (0 0 0)))
(2.82128 ((0.015818 0 0) (0 0 0)))
(2.82828 ((0.015723 0 0) (0 0 0)))
(2.83528 ((0.015607 0 0) (0 0 0)))
(2.84228 ((0.015473 0 0) (0 0 0)))
(2.84928 ((0.015319 0 0) (0 0 0)))
(2.85629 ((0.015145 0 0) (0 0 0)))
(2.86329 ((0.014953 0 0) (0 0 0)))
(2.87029 ((0.014742 0 0) (0 0 0)))
(2.87729 ((0.014512 0 0) (0 0 0)))
(2.88429 ((0.014264 0 0) (0 0 0)))
(2.89129 ((0.013998 0 0) (0 0 0)))
(2.89829 ((0.013715 0 0) (0 0 0)))
(2.90529 ((0.013414 0 0) (0 0 0)))
(2.91229 ((0.013096 0 0) (0 0 0)))
(2.91929 ((0.012762 0 0) (0 0 0)))
(2.92629 ((0.012412 0 0) (0 0 0)))
(2.93329 ((0.012046 0 0) (0 0 0)))
(2.94029 ((0.011666 0 0) (0 0 0)))
(2.94729 ((0.011270 0 0) (0 0 0)))
(2.95430 ((0.010860 0 0) (0 0 0)))
(2.96130 ((0.010437 0 0) (0 0 0)))
(2.96830 ((0.010001 0 0) (0 0 0)))
(2.97530 ((0.009552 0 0) (0 0 0)))
(2.98230 ((0.009091 0 0) (0 0 0)))
(2.98930 ((0.008618 0 0) (0 0 0)))
(2.99630 ((0.008135 0 0) (0 0 0)))
(3.00330 ((0.007642 0 0) (0 0 0)))
(3.01030 ((0.007138 0 0) (0 0 0)))
(3.01730 ((0.006626 0 0) (0 0 0)))
(3.02430 ((0.006106 0 0) (0 0 0)))
(3.03130 ((0.005578 0 0) (0 0 0)))
(3.03830 ((0.005043 0 0) (0 0 0)))
(3.04530 ((0.004501 0 0) (0 0 0)))
(3.05231 ((0.003954 0 0) (0 0 0)))
(3.05931 ((0.003402 0 0) (0 0 0)))
(3.06631 ((0.002846 0 0) (0 0 0)))
(3.07331 ((0.002286 0 0) (0 0 0)))
(3.08031 ((0.001723 0 0) (0 0 0)))
(3.08731 ((0.001158 0 0) (0 0 0)))
(3.09431 ((0.000592 0 0) (0 0 0)))
(3.10131 ((0.000025 0 0) (0 0 0)))
(3.10831 ((-0.000542 0 0) (0 0 0)))
(3.11531 ((-0.001109 0 0) (0 0 0)))
(3.12231 ((-0.001674 0 0) (0 0 0)))
(3.12931 ((-0.002237 0 0) (0 0 0)))
(3.13631 ((-0.002797 0 0) (0 0 0)))
(3.14331 ((-0.003354 0 0) (0 0 0)))
(3.15032 ((-0.003906 0 0) (0 0 0)))
(3.15732 ((-0.004454 0 0) (0 0 0)))
(3.16432 ((-0.004996 0 0) (0 0 0)))
(3.17132 ((-0.005531 0 0) (0 0 0)))
(3.17832 ((-0.006060 0 0) (0 0 0)))
(3.18532 ((-0.006581 0 0) (0 0 0)))
(3.19232 ((-0.007094 0 0) (0 0 0)))
(3.19932 ((-0.007598 0 0) (0 0 0)))
(3.20632 ((-0.008092 0 0) (0 0 0)))
(3.21332 ((-0.008576 0 0) (0 0 0)))
(3.22032 ((-0.009050 0 0) (0 0 0)))
(3.22732 ((-0.009512 0 0) (0 0 0)))
(3.23432 ((-0.009962 0 0) (0 0 0)))
(3.24132 ((-0.010399 0 0) (0 0 0)))
(3.24832 ((-0.010824 0 0) (0 0 0)))
(3.25533 ((-0.011235 0 0) (0 0 0)))
(3.26233 ((-0.011632 0 0) (0 0 0)))
(3.26933 ((-0.012014 0 0) (0 0 0)))
(3.27633 ((-0.012381 0 0) (0 0 0)))
(3.28333 ((-0.012732 0 0) (0 0 0)))
(3.29033 ((-0.013068 0 0) (0 0 0)))
(3.29733 ((-0.013387 0 0) (0 0 0)))
(3.30433 ((-0.013689 0 0) (0 0 0)))
(3.31133 ((-0.013974 0 0) (0 0 0)))
(3.31833 ((-0.014241 0 0) (0 0 0)))
(3.32533 ((-0.014491 0 0) (0 0 0)))
(3.33233 ((-0.014722 0 0) (0 0 0)))
(3.33933 ((-0.014935 0 0) (0 0 0)))
(3.34633 ((-0.015129 0 0) (0 0 0)))
(3.35334 ((-0.015304 0 0) (0 0 0)))
(3.36034 ((-0.015460 0 0) (0 0 0)))
(3.36734 ((-0.015596 0 0) (0 0 0)))
(3.37434 ((-0.015713 0 0) (0 0 0)))
(3.38134 ((-0.015810 0 0) (0 0 0)))
(3.38834 ((-0.015887 0 0) (0 0 0)))
(3.39534 ((-0.015945 0 0) (0 0 0)))
(3.40234 ((-0.015982 0 0) (0 0 0)))
(3.40934 ((-0.015999 0 0) (0 0 0)))
(3.41634 ((-0.015996 0 0) (0 0 0)))
(3.42334 ((-0.015973 0 0) (0 0 0)))
(3.43034 ((-0.015929 0 0) (0 0 0)))
(3.43734 ((-0.015866 0 0) (0 0 0)))
(3.44434 ((-0.015783 0 0) (0 0 0)))
(3.45135 ((-0.015680 0 0) (0 0 0)))
(3.45835 ((-0.015557 0 0) (0 0 0)))
(3.46535 ((-0.015415 0 0) (0 0 0)))
(3.47235 ((-0.015253 0 0) (0 0 0)))
(3.47935 ((-0.015072 0 0) (0 0 0)))
(3.48635 ((-0.014872 0 0) (0 0 0)))
(3.49335 ((-0.014654 0 0) (0 0 0)))
(3.50035 ((-0.014417 0 0) (0 0 0)))
(3.50735 ((-0.014162 0 0) (0 0 0)))
(3.51435 ((-0.013889 0 0) (0 0 0)))
(3.52135 ((-0.013599 0 0) (0 0 0)))
(3.52835 ((-0.013292 0 0) (0 0 0)))
(3.53535 ((-0.012968 0 0) (0 0 0)))
(3.54235 ((-0.012627 0 0) (0 0 0)))
(3.54935 ((-0.012271 0 0) (0 0 0)))
(3.55636 ((-0.011899 0 0) (0 0 0)))
(3.56336 ((-0.011513 0 0) (0 0 0)))
(3.57036 ((-0.011112 0 0) (0 0 0)))
(3.57736 ((-0.010696 0 0) (0 0 0)))
(3.58436 ((-0.010268 0 0) (0 0 0)))
(3.59136 ((-0.009827 0 0) (0 0 0)))
(3.59836 ((-0.009373 0 0) (0 0 0)))
(3.60536 ((-0.008907 0 0) (0 0 0)))
(3.61236 ((-0.008430 0 0) (0 0 0)))
(3.61936 ((-0.007943 0 0) (0 0 0)))
(3.62636 ((-0.007446 0 0) (0 0 0)))
(3.63336 ((-0.006939 0 0) (0 0 0)))
(3.64036 ((-0.006424 0 0) (0 0 0)))
(3.64736 ((-0.005900 0 0) (0 0 0)))
(3.65437 ((-0.005369 0 0) (0 0 0)))
(3.66137 ((-0.004832 0 0) (0 0 0)))
(3.66837 ((-0.004288 0 0) (0 0 0)))
(3.67537 ((-0.003739 0 0) (0 0 0)))
(3.68237 ((-0.003185 0 0) (0 0 0)))
(3.68937 ((-0.002627 0 0) (0 0 0)))
