x,y,z,alpha.water
0.1,0,-0.125,1.00001
0.1,-2.63106e-19,-0.120834,1.00001
0.1,-5.26213e-19,-0.116667,1.00001
0.1,1.65436e-24,-0.116667,1.00001
0.1,-4.54627e-20,-0.1125,1.00001
0.1,-9.0927e-20,-0.108333,1.00001
0.1,-9.09287e-20,-0.104166,1.00001
0.1,-9.09303e-20,-0.1,1.00001
0.1,-9.09328e-20,-0.0958333,1.00001
0.1,-9.09354e-20,-0.0916667,1.00001
0.1,-9.09329e-20,-0.0875,1.00001
0.1,-9.09304e-20,-0.0833333,1.00001
0.1,-9.09291e-20,-0.08125,1.00001
0.1,-9.09278e-20,-0.0791667,1.00001
0.1,-9.09282e-20,-0.0781251,1.00001
0.1,-9.09286e-20,-0.0770835,1.00001
0.1,-9.09311e-20,-0.0760418,1.00001
0.1,-9.09337e-20,-0.075,1.00001
0.1,-9.09321e-20,-0.0739583,1.00001
0.1,-9.09305e-20,-0.0729167,1.00001
0.1,-9.09296e-20,-0.071875,1.00001
0.1,-9.09287e-20,-0.0708333,1.00001
0.1,-9.09299e-20,-0.0697917,1.00001
0.1,-9.09311e-20,-0.0687501,1.00001
0.1,-9.09311e-20,-0.0677084,1.00001
0.1,-9.09311e-20,-0.0666667,1.00001
0.1,-9.0931e-20,-0.0656251,1.00001
0.1,-9.09309e-20,-0.0645834,1.00001
0.1,-9.09312e-20,-0.0635417,1.00001
0.1,-9.09316e-20,-0.0625,1.00001
0.1,-9.09317e-20,-0.0614583,1.00001
0.1,-9.09318e-20,-0.0604167,1.00001
0.1,-9.09316e-20,-0.059375,1.00001
0.1,-9.09314e-20,-0.0583333,1.00001
0.1,-9.09315e-20,-0.0572916,1.00001
0.1,-9.09315e-20,-0.05625,1.00001
0.1,-9.09313e-20,-0.0552083,1.00001
0.1,-9.09311e-20,-0.0541667,1.00001
0.1,-9.09311e-20,-0.053125,1.00001
0.1,-9.09311e-20,-0.0520834,1.00001
0.1,-9.09308e-20,-0.0510417,1.00001
0.1,-9.09305e-20,-0.05,1.00001
0.1,-9.09306e-20,-0.0489583,1.00001
0.1,-9.09307e-20,-0.0479166,1.00001
